id,tenant_id,user_id,action,entity_type,entity_id,metadata,created_at,resource_type,resource_id,payload
23ce1fd5-d617-4f3a-b142-594bbea3c081,9840ce0e-9161-4b96-9dcc-07aa42ba2ca9,73d83f83-28c5-4cb8-82b0-785fcd4c2076,archived,task,5c729865-9c6d-4f91-b1b0-8567a6fc1d03,"{""ip_address"":""103.75.4.21"",""source"":""system""}",2025-10-12T11:18:33+05:30,task,5c729865-9c6d-4f91-b1b0-8567a6fc1d03,"{""after"":{""action"":""archived""},""before"":{},""compliance_hold"":false}"
146d804d-3fac-479c-8ba9-f716a2e6a420,8fc9bf37-ab5e-41c3-a2ae-4bf3607fd254,a08419fb-8a2a-4d21-aaa3-a12d914bc889,created,tenant_api_key,bf5b75cc-9963-4ee7-be86-f4f1aeb62b46,"{""ip_address"":""103.99.64.175"",""source"":""web""}",2025-10-09T12:16:29+05:30,tenant_api_key,bf5b75cc-9963-4ee7-be86-f4f1aeb62b46,"{""after"":{""action"":""created""},""before"":{},""compliance_hold"":false}"
7cef0e40-29b2-4d91-8d30-13c34dc7e841,ff883471-987b-4826-89e0-57dc8d5de869,20c5ffc4-5a91-4816-8b55-c820f3f4fccf,logout,agent,8a81e682-eae4-4de7-a043-4482f9021b0b,"{""ip_address"":""103.110.205.8"",""source"":""web""}",2025-09-07T08:56:07+05:30,agent,8a81e682-eae4-4de7-a043-4482f9021b0b,"{""after"":{""action"":""logout""},""before"":{},""compliance_hold"":false}"
b28b5330-22a2-47d4-b666-85781ce26f68,29bca6e4-d5de-4cff-8500-78f279eff2e3,bf02480b-7bf2-489a-9fc8-62d366ec7803,deleted,agent,105a2cdd-1cc9-4bc7-861d-d7b2541dc84c,"{""ip_address"":""103.102.126.123"",""source"":""system""}",2025-10-08T02:14:55+05:30,agent,105a2cdd-1cc9-4bc7-861d-d7b2541dc84c,"{""after"":{""action"":""deleted""},""before"":{},""compliance_hold"":false}"
332dfc04-980b-4dbc-9077-a669202ecb17,d26872f7-afdd-43be-b4b0-4c3ecb32e714,2b535f30-1c0d-44ee-9790-3f5a07821155,permission_changed,agent,667b1c85-9487-49de-8142-1567785b1267,"{""ip_address"":""103.231.223.163"",""source"":""system""}",2025-12-29T11:46:57+05:30,agent,667b1c85-9487-49de-8142-1567785b1267,"{""after"":{""action"":""permission_changed""},""before"":{},""compliance_hold"":false}"
fb4aafa6-0fc3-43e8-930e-b2f82dbe48b4,ac3fbbf9-d53a-4bba-b094-4276aa8afd86,318a326c-d9c3-47cb-a024-37fffd2f21ac,deleted,project,a3674251-319a-4493-a7bf-a423d6246f09,"{""ip_address"":""103.185.164.228"",""source"":""system""}",2026-02-02T03:31:47+05:30,project,a3674251-319a-4493-a7bf-a423d6246f09,"{""after"":{""action"":""deleted""},""before"":{},""compliance_hold"":false}"
7c7c9285-37d4-44e1-8adf-09aa33f82fad,36c0a38e-d33d-4261-8c52-7c6b531b7f77,ea1bb643-462a-43c6-bf01-11f9e67d2bd4,exported,conversation,b7b8c1a7-6449-4cca-afaf-91b998a64357,"{""ip_address"":""103.230.95.117"",""source"":""system""}",2025-11-08T13:26:05+05:30,conversation,b7b8c1a7-6449-4cca-afaf-91b998a64357,"{""after"":{""action"":""exported""},""before"":{},""compliance_hold"":false}"
067daceb-9cc6-4046-ad48-95b2f17d81e0,8c9421f7-9878-4c20-975a-858cbad884d4,030b03e9-cca0-49de-b836-a5cf6d008039,deleted,user,2d68240a-6c64-4cd7-a523-ce051beb0893,"{""ip_address"":""103.31.91.210"",""source"":""web""}",2026-01-31T01:05:36+05:30,user,2d68240a-6c64-4cd7-a523-ce051beb0893,"{""after"":{""action"":""deleted""},""before"":{},""compliance_hold"":false}"
812ee922-718e-4a6d-a0ed-ce001f1132c0,c0804680-a5ff-41bc-9aed-6358f77b5076,5cd2d927-5b42-44e2-ae32-231f53f52d94,updated,agent,9340b4f3-6ec5-48d4-aa9a-d512c2cad1d3,"{""ip_address"":""103.158.161.240"",""source"":""web""}",2025-07-20T00:13:42+05:30,agent,9340b4f3-6ec5-48d4-aa9a-d512c2cad1d3,"{""after"":{""action"":""updated""},""before"":{},""compliance_hold"":false}"
35a8ee42-0635-4243-a46f-ec202c463c66,03f3b328-2640-4eb8-8706-edf2400d06e7,b707ab2b-9956-4623-84aa-4166a06f8d54,created,document,4d66d138-fa14-41f4-b994-aebed465a67d,"{""ip_address"":""193.212.157.158"",""source"":""system""}",2026-03-12T18:08:39+05:30,document,4d66d138-fa14-41f4-b994-aebed465a67d,"{""after"":{""action"":""created""},""before"":{},""compliance_hold"":false}"
b9987573-cb89-46e5-8df6-f325804bf28d,2fda2920-eacd-422a-94cb-5490144ea26e,98f8cd6f-2445-416f-b138-a5eb05fa2b3c,deleted,task,762b8dbf-35aa-4431-8644-4c9b6f8ccff0,"{""ip_address"":""103.175.103.190"",""source"":""system""}",2025-10-29T19:12:39+05:30,task,762b8dbf-35aa-4431-8644-4c9b6f8ccff0,"{""after"":{""action"":""deleted""},""before"":{},""compliance_hold"":false}"
86612178-a4f4-4552-8d08-a791d1cc742d,eb271738-96f3-4336-9b0b-5e8a31b1ce79,a80ff1f8-1a91-4b90-979f-0453304d1c9d,logout,conversation,37e9bf45-f205-4688-9029-d7c8718fc102,"{""ip_address"":""103.191.180.230"",""source"":""web""}",2026-05-10T01:04:51+05:30,conversation,37e9bf45-f205-4688-9029-d7c8718fc102,"{""after"":{""action"":""logout""},""before"":{},""compliance_hold"":false}"
a208cd08-6b0d-4da2-a3db-c91892fb697a,0077b0dd-8218-4782-97ea-ee328908b90e,31d28179-6e87-4d1e-8522-1d6ef9eefc2a,archived,project,f8778a31-2c4c-4c3e-830c-3ab5d2e4a8dc,"{""ip_address"":""103.218.83.46"",""source"":""api""}",2025-10-13T09:03:27+05:30,project,f8778a31-2c4c-4c3e-830c-3ab5d2e4a8dc,"{""after"":{""action"":""archived""},""before"":{},""compliance_hold"":false}"
4150e46c-a4e0-4952-bed2-eb3926f972be,875b43ca-e50b-4b68-b2a1-7d83a52f0e4e,2367a6cd-7327-4ce5-9ffb-f8803885a458,logout,conversation,fc56d325-222e-4043-bf31-9f867e0a7949,"{""ip_address"":""195.227.98.79"",""source"":""api""}",2025-12-29T05:40:55+05:30,conversation,fc56d325-222e-4043-bf31-9f867e0a7949,"{""after"":{""action"":""logout""},""before"":{},""compliance_hold"":false}"
8be2f0ce-62a8-4020-91ed-66c8027acc3f,fe2e32f4-6ed8-4d0e-a81b-5f19b6aaca8e,3a258d43-88de-4338-a2a0-427c5e918b47,login,project,f05b7440-9667-4352-bd5c-56e0b04f6caf,"{""ip_address"":""103.21.144.237"",""source"":""web""}",2025-09-29T03:48:12+05:30,project,f05b7440-9667-4352-bd5c-56e0b04f6caf,"{""after"":{""action"":""login""},""before"":{},""compliance_hold"":false}"
35a6c5c9-4dae-4567-ba71-921a3596d0e7,65a963a1-e9ae-4cf1-8fb8-a45ab5d0c71c,ed035dee-a109-40f4-9ec5-efa5bd3cf6e5,created,conversation,c6148585-67a3-4702-b5ed-a36d28e59781,"{""ip_address"":""103.57.162.45"",""source"":""web""}",2025-06-23T12:52:50+05:30,conversation,c6148585-67a3-4702-b5ed-a36d28e59781,"{""after"":{""action"":""created""},""before"":{},""compliance_hold"":false}"
e7eef144-9bbe-487c-81ee-b3eaca142655,8f3b555c-f57e-4225-bff7-1e752f2eb650,da14c194-281f-450c-aff6-3f5caa330168,exported,report,9e25289b-37bd-44f2-b4db-26fa802eb588,"{""ip_address"":""103.81.252.157"",""source"":""web""}",2025-09-24T03:17:05+05:30,report,9e25289b-37bd-44f2-b4db-26fa802eb588,"{""after"":{""action"":""exported""},""before"":{},""compliance_hold"":false}"
9e1252ae-1282-4e96-9da7-7295936a1f5b,ff18e1cf-acb3-4099-97ad-0eb502b24c5c,4666cb39-276e-4858-87d4-7833b1a5a950,login,task,3b82f66d-a28a-48df-8a3e-e7ee857f0e7e,"{""ip_address"":""103.149.107.100"",""source"":""web""}",2025-08-24T08:00:26+05:30,task,3b82f66d-a28a-48df-8a3e-e7ee857f0e7e,"{""after"":{""action"":""login""},""before"":{},""compliance_hold"":false}"
ea196dcb-da0e-4649-b7a4-7d6af42fecd9,8104bca0-1c0c-4eea-a575-bb8e9e30cbb0,c5232f53-4504-4954-b140-dee7880f2332,archived,task,215d0984-e670-43bf-8f72-6b35699758d5,"{""ip_address"":""103.231.185.230"",""source"":""api""}",2025-11-24T02:20:27+05:30,task,215d0984-e670-43bf-8f72-6b35699758d5,"{""after"":{""action"":""archived""},""before"":{},""compliance_hold"":true}"
dbfac0dd-86e2-458e-b0a6-6425410a194c,b4d26f03-721e-4ec9-bb8d-80c5516fc888,ba7badd9-3a0a-49ee-8062-45ccbd9682b6,deleted,user,da1bf4e7-4c9d-4db2-be88-464f62fde2d4,"{""ip_address"":""24.79.62.6"",""source"":""system""}",2026-01-07T10:59:34+05:30,user,da1bf4e7-4c9d-4db2-be88-464f62fde2d4,"{""after"":{""action"":""deleted""},""before"":{},""compliance_hold"":false}"
721f8c88-e06f-45ed-92a0-27cd33ffc05c,3b7fec07-f9ed-47bc-a8fc-973e215a38ec,de9e60de-5855-44d5-9996-7c7ded8ee9de,login,agent,4b42c9d3-e35e-452e-b933-457ecce7e463,"{""ip_address"":""157.179.118.139"",""source"":""web""}",2025-08-14T00:54:59+05:30,agent,4b42c9d3-e35e-452e-b933-457ecce7e463,"{""after"":{""action"":""login""},""before"":{},""compliance_hold"":false}"
41903f89-4667-4d88-bc24-ba83f696d122,65263eb4-321e-48aa-bc3a-e62730bfcedb,c6742a66-2c10-4204-8af6-5b2755a46810,login,agent,28c52231-51bd-4918-a9f7-bfbae65923b0,"{""ip_address"":""103.237.195.54"",""source"":""system""}",2025-11-21T10:37:15+05:30,agent,28c52231-51bd-4918-a9f7-bfbae65923b0,"{""after"":{""action"":""login""},""before"":{},""compliance_hold"":false}"
0251da65-8bcd-48ac-a655-4b483b5a4553,8974d487-d32d-4dd9-92b6-5e877574652a,5362be5a-7618-46ce-825e-dd008f747d59,permission_changed,agent,6051c3a4-7b0a-41da-b2e4-9452541bd70c,"{""ip_address"":""103.240.209.79"",""source"":""system""}",2025-08-22T17:28:27+05:30,agent,6051c3a4-7b0a-41da-b2e4-9452541bd70c,"{""after"":{""action"":""permission_changed""},""before"":{},""compliance_hold"":false}"
1c579c80-8620-466f-ad26-ce63f8117ebc,5d0289dd-8c25-4c1b-9623-64e6c4642385,0760cd22-1d8a-4010-a304-2895b7b28f0b,logout,report,0f3754d6-c364-4a3b-a314-08c8f3c59baa,"{""ip_address"":""103.167.145.81"",""source"":""system""}",2026-02-02T04:59:29+05:30,report,0f3754d6-c364-4a3b-a314-08c8f3c59baa,"{""after"":{""action"":""logout""},""before"":{},""compliance_hold"":false}"
611cd301-4330-4484-983a-00915945e020,3ea9a8fe-37b9-417e-a608-59a95e77c103,959fbe82-2fd9-40d2-8a94-774d2de0a4b4,archived,project,215677b8-dee3-45ef-917c-32de738d10c9,"{""ip_address"":""103.140.99.122"",""source"":""web""}",2026-03-12T06:13:19+05:30,project,215677b8-dee3-45ef-917c-32de738d10c9,"{""after"":{""action"":""archived""},""before"":{},""compliance_hold"":false}"
bc3f741a-cc57-4e9d-861f-14188b41e63d,a62555c8-11ab-4d1d-b6d0-f3d44d54e92c,72ebf6aa-db10-4328-9514-7c47c473a630,login,user,f81aa803-6105-41a0-8c33-68be66057f80,"{""ip_address"":""103.82.59.36"",""source"":""web""}",2025-07-26T10:24:54+05:30,user,f81aa803-6105-41a0-8c33-68be66057f80,"{""after"":{""action"":""login""},""before"":{},""compliance_hold"":false}"
c2638f40-a0cd-40a9-9980-4e30a51539b0,f0009383-9d2a-449a-ab93-aa1455fad1ea,01c755cc-cbd9-4ad8-afd5-5d4cb5a3cf33,deleted,conversation,afb9b0bf-fe03-4dc7-8082-82b60f57657f,"{""ip_address"":""103.87.120.23"",""source"":""web""}",2025-10-05T04:52:17+05:30,conversation,afb9b0bf-fe03-4dc7-8082-82b60f57657f,"{""after"":{""action"":""deleted""},""before"":{},""compliance_hold"":false}"
f224c58e-00e0-45b2-8682-c7a600339cf9,0c169639-33c4-4beb-a9f6-e703aefc22bf,15568e8b-3948-456a-a527-ec695e6e5780,logout,conversation,e60afe60-fbb9-42e2-b7b4-2162f7b4e407,"{""ip_address"":""103.125.159.174"",""source"":""api""}",2026-01-08T12:19:25+05:30,conversation,e60afe60-fbb9-42e2-b7b4-2162f7b4e407,"{""after"":{""action"":""logout""},""before"":{},""compliance_hold"":false}"
c883da1b-f67c-430b-af0f-c4982403b54d,ea160174-93cf-491b-bc1e-8246fd1b5d6d,85be88e0-8289-4297-9e55-6ea19882674f,created,report,181e860b-e6f7-436e-bbcd-e3a9b0672181,"{""ip_address"":""103.20.85.206"",""source"":""api""}",2026-04-19T05:46:07+05:30,report,181e860b-e6f7-436e-bbcd-e3a9b0672181,"{""after"":{""action"":""created""},""before"":{},""compliance_hold"":false}"
2f4cbe12-00f2-4c8d-8c0e-5246eda58c35,d91faa41-8217-431f-8c79-d6bf62531e25,764f2c1f-905e-4174-b44f-36fa61bc01ff,created,project,77379d59-99ac-4d59-b658-b5ca26242ee6,"{""ip_address"":""103.142.211.245"",""source"":""api""}",2026-04-11T00:58:54+05:30,project,77379d59-99ac-4d59-b658-b5ca26242ee6,"{""after"":{""action"":""created""},""before"":{},""compliance_hold"":false}"
8d6d3c7b-6879-4f61-a3c2-5fb520dc2a76,52b819df-61c5-435d-8562-3ae40b947fea,cb753b7d-77eb-4dbd-9de7-1aa409dbecff,deleted,conversation,413e2b86-a502-4aec-bea6-23c402957d45,"{""ip_address"":""103.237.236.33"",""source"":""api""}",2026-01-07T03:54:08+05:30,conversation,413e2b86-a502-4aec-bea6-23c402957d45,"{""after"":{""action"":""deleted""},""before"":{},""compliance_hold"":false}"
2626fa52-d22b-42fd-8dd7-999b5231c32e,86946c93-690b-4953-8f54-ad23c6b98936,bc6ac281-c995-48d9-a569-63efd3a9b784,updated,project,03e0413b-1144-4228-a4bd-705f044b4f57,"{""ip_address"":""103.229.106.56"",""source"":""api""}",2025-11-30T01:05:35+05:30,project,03e0413b-1144-4228-a4bd-705f044b4f57,"{""after"":{""action"":""updated""},""before"":{},""compliance_hold"":false}"
a6625737-4f23-4b28-8cce-d378ae7a5e27,dd93f2a6-b5ef-4450-b6da-fbf4487e4170,e9643470-dd49-4389-b373-948a28144157,permission_changed,task,ff4145f5-2cf7-4ffc-a234-1a7c3551b315,"{""ip_address"":""103.186.191.142"",""source"":""system""}",2026-01-30T19:22:27+05:30,task,ff4145f5-2cf7-4ffc-a234-1a7c3551b315,"{""after"":{""action"":""permission_changed""},""before"":{},""compliance_hold"":false}"
3958bc33-3940-4827-b171-f89544ecdb58,ecfceb88-4cbe-475d-bd95-7cad00ff0137,9f51f5c0-b540-428f-8db1-df4cda9f8639,created,tenant_api_key,76378ced-2359-42ec-aada-8eca37105823,"{""ip_address"":""103.34.52.85"",""source"":""api""}",2025-08-22T04:04:28+05:30,tenant_api_key,76378ced-2359-42ec-aada-8eca37105823,"{""after"":{""action"":""created""},""before"":{},""compliance_hold"":false}"
d597d0f9-55ef-4303-915f-e7e30ffc86d1,3ea6786a-1fbb-4f5e-891f-000b643239f0,2dac26a0-05e3-49b8-ad38-a649fdde9946,created,document,bf5e0dfc-6104-49b7-a5b6-f4a076b7ca0d,"{""ip_address"":""103.68.150.106"",""source"":""web""}",2026-04-24T20:08:50+05:30,document,bf5e0dfc-6104-49b7-a5b6-f4a076b7ca0d,"{""after"":{""action"":""created""},""before"":{},""compliance_hold"":false}"
83142b12-27a3-4e5f-8019-d7786bed2419,5517d62d-b646-42c1-b3ff-67f89e78e9eb,c5a3654f-86d9-49cf-bf47-d69887183734,exported,conversation,7b98252e-d82a-42a8-9402-68eab544e470,"{""ip_address"":""123.155.168.199"",""source"":""web""}",2026-05-29T07:20:49+05:30,conversation,7b98252e-d82a-42a8-9402-68eab544e470,"{""after"":{""action"":""exported""},""before"":{},""compliance_hold"":false}"
06ff2221-075f-4352-b4fa-11f73790c6ab,98ca9919-896a-4168-acd9-29411a026394,29cbabd8-0d4a-4add-8858-39f147c67cde,deleted,document,c47b3515-fbd5-4a7c-a048-737afe1d77b4,"{""ip_address"":""103.175.69.130"",""source"":""api""}",2026-06-21T10:52:32+05:30,document,c47b3515-fbd5-4a7c-a048-737afe1d77b4,"{""after"":{""action"":""deleted""},""before"":{},""compliance_hold"":false}"
5d020af9-335c-4053-ac50-d4d939dcab4f,288aeb09-2b5b-4c9d-a388-50bcfd4d45bc,651482b9-728a-4870-8a82-179072a2e820,login,report,250a217a-6ba1-4a41-bff8-a1cb3fbcbcd5,"{""ip_address"":""103.94.48.28"",""source"":""api""}",2026-02-01T07:15:09+05:30,report,250a217a-6ba1-4a41-bff8-a1cb3fbcbcd5,"{""after"":{""action"":""login""},""before"":{},""compliance_hold"":false}"
b5ed490c-966d-432e-a56d-ed02426af020,e13fb76a-2033-4f3f-b451-b7b5fbe842de,2021e797-34fe-48f8-876f-7252fd0fbf0b,updated,document,9e3103aa-222e-4e6b-af02-eab91c38c7e3,"{""ip_address"":""103.213.62.145"",""source"":""web""}",2026-04-13T12:30:07+05:30,document,9e3103aa-222e-4e6b-af02-eab91c38c7e3,"{""after"":{""action"":""updated""},""before"":{},""compliance_hold"":false}"
18387ec2-f079-43f5-9a3f-6ba7b6acf8a0,36abb9e9-61c7-4342-8919-78f6c2d7a853,94a33b41-2389-4cf7-8b79-249e75e9df7e,created,user,08377055-4994-4de8-899f-e01057707d0c,"{""ip_address"":""103.107.154.105"",""source"":""system""}",2026-06-21T07:34:56+05:30,user,08377055-4994-4de8-899f-e01057707d0c,"{""after"":{""action"":""created""},""before"":{},""compliance_hold"":false}"
bdcd7115-90fe-4603-b902-e76f4def4f5d,73b3b19b-4dca-4379-b60f-2f26a07a26cd,53a124f9-7078-4a36-abd1-325a8a78d92f,created,document,eb014a65-12c0-4e0b-a032-e6954735a103,"{""ip_address"":""103.120.48.139"",""source"":""system""}",2025-10-27T05:01:19+05:30,document,eb014a65-12c0-4e0b-a032-e6954735a103,"{""after"":{""action"":""created""},""before"":{},""compliance_hold"":false}"
4bb0c653-1335-4280-a27c-c09a69e780fc,fff242e0-6ccb-4a02-ac5b-2c48392b8f63,e07fc190-5354-4fc5-8590-ed47500e8b00,deleted,document,2a68be26-6867-40b2-9cd1-633e763faa94,"{""ip_address"":""103.103.139.241"",""source"":""system""}",2025-06-29T10:13:59+05:30,document,2a68be26-6867-40b2-9cd1-633e763faa94,"{""after"":{""action"":""deleted""},""before"":{},""compliance_hold"":false}"
a4fdff3a-c459-4e1c-9651-d198fa4cb607,22748715-0566-4eea-a358-09b161ff98db,33c287ab-776b-423a-9030-ffc2d730791c,archived,tenant_api_key,5824e969-d8bc-4dcf-a6ad-1a0113ddd390,"{""ip_address"":""103.54.228.65"",""source"":""web""}",2026-03-13T04:58:32+05:30,tenant_api_key,5824e969-d8bc-4dcf-a6ad-1a0113ddd390,"{""after"":{""action"":""archived""},""before"":{},""compliance_hold"":false}"
a6bce164-8f21-4326-95df-d59cb994055c,3a340649-72ce-4839-9706-59f58b1bc8b3,50a6d4ac-b9a9-45a8-971f-404305c44149,updated,document,df308c92-3a19-49c2-a4cc-766a9f23ef6a,"{""ip_address"":""103.157.17.173"",""source"":""web""}",2025-08-05T10:20:19+05:30,document,df308c92-3a19-49c2-a4cc-766a9f23ef6a,"{""after"":{""action"":""updated""},""before"":{},""compliance_hold"":false}"
1af54b85-b51b-4b33-8b52-1966116b0b50,2674496d-3189-4bdd-adb4-2d218a5476db,b7aea269-461e-4886-8b17-7156f0376e8b,archived,project,a6fde9ea-3359-49d4-9f4e-aa6c331e2640,"{""ip_address"":""59.224.22.215"",""source"":""system""}",2025-12-01T06:38:22+05:30,project,a6fde9ea-3359-49d4-9f4e-aa6c331e2640,"{""after"":{""action"":""archived""},""before"":{},""compliance_hold"":false}"
01dc0f40-2325-486a-bd47-9e36d3045dd1,92dd0ccb-9654-45fd-be53-29bddc3e46d0,9eededef-1b1b-4b95-b73a-2b1a2bbadd4c,updated,user,86f329ff-5554-48ba-99d7-09dd38fe559e,"{""ip_address"":""103.63.146.15"",""source"":""web""}",2025-08-30T13:46:30+05:30,user,86f329ff-5554-48ba-99d7-09dd38fe559e,"{""after"":{""action"":""updated""},""before"":{},""compliance_hold"":true}"
990762d0-9a83-423f-9fc0-05e61d21350c,87917d83-7e6a-443c-bde9-d8eb0226885c,b8b50031-b6b9-4215-bed9-c6810ab07ca3,login,conversation,378f00fb-104e-412a-8b89-4071c1a7bebf,"{""ip_address"":""80.160.250.228"",""source"":""system""}",2026-06-04T06:08:33+05:30,conversation,378f00fb-104e-412a-8b89-4071c1a7bebf,"{""after"":{""action"":""login""},""before"":{},""compliance_hold"":false}"
b2c17e78-d698-4f4c-bdfe-a21dd4a84adc,85a10e18-934e-4fef-b5c3-473b68663de6,2752f1e8-aed6-4d5b-a227-1d2602e5d98b,exported,report,a719efcf-064c-4caf-8dc3-298c46de99b1,"{""ip_address"":""103.160.151.99"",""source"":""web""}",2026-03-21T14:19:37+05:30,report,a719efcf-064c-4caf-8dc3-298c46de99b1,"{""after"":{""action"":""exported""},""before"":{},""compliance_hold"":false}"
6ac15504-c328-4340-8daf-d5cc9dd56c0f,5e4371e5-b443-48ca-b515-2afe28803d34,c0cc992c-6a01-48de-8f01-c4f09f39fbe0,permission_changed,tenant_api_key,1603768d-0315-46d9-9528-82e403f6a679,"{""ip_address"":""103.183.78.115"",""source"":""api""}",2025-12-03T12:26:12+05:30,tenant_api_key,1603768d-0315-46d9-9528-82e403f6a679,"{""after"":{""action"":""permission_changed""},""before"":{},""compliance_hold"":false}"
e183fc18-8e85-4f7d-9723-b59b6ef7ff1c,2ad655a8-5772-439d-ab8b-5f1a8c825b40,9dcb41f8-2621-4902-8ce2-ba2086213bd9,created,task,9ffe3820-53ba-4b12-968e-20d26cc933e9,"{""ip_address"":""103.132.25.90"",""source"":""api""}",2026-05-21T11:48:04+05:30,task,9ffe3820-53ba-4b12-968e-20d26cc933e9,"{""after"":{""action"":""created""},""before"":{},""compliance_hold"":false}"
30e06b1e-90c4-4d75-97a5-e41cb3d65292,d9e8a14f-bcea-409b-95d8-65ecc9adbc86,e864bf48-89f0-4089-9a34-40f63c2b9eb9,created,report,5bc27c6b-e4c0-4406-baf7-75022ddb937c,"{""ip_address"":""152.5.156.180"",""source"":""web""}",2025-08-02T03:38:38+05:30,report,5bc27c6b-e4c0-4406-baf7-75022ddb937c,"{""after"":{""action"":""created""},""before"":{},""compliance_hold"":false}"
e54e35bb-aafb-43f3-a518-98f022220756,45e47877-55e0-4312-ba3a-07b73bff3b0f,04d6d840-0548-4500-875a-9083a12810e1,created,task,65a831cc-f6c7-45cf-84a7-a9e3b25d406a,"{""ip_address"":""103.113.238.18"",""source"":""api""}",2026-06-22T01:11:29+05:30,task,65a831cc-f6c7-45cf-84a7-a9e3b25d406a,"{""after"":{""action"":""created""},""before"":{},""compliance_hold"":false}"
baeeb4f2-8b05-4392-90c1-24df28148ecb,75a736ef-760a-4e99-8521-1229fef43b58,15e33957-9e9b-4b82-84aa-2d005582e62c,created,tenant_api_key,6b61221b-2a13-497d-9f17-4433c3445042,"{""ip_address"":""103.228.121.188"",""source"":""web""}",2025-08-02T21:29:01+05:30,tenant_api_key,6b61221b-2a13-497d-9f17-4433c3445042,"{""after"":{""action"":""created""},""before"":{},""compliance_hold"":false}"
f2bf8779-92be-477c-9d89-a222f6f76c3f,c969b804-2b84-4515-afb4-09d13f49f279,849349e9-cf0a-4aa2-a45d-c120c34719d5,logout,agent,445accf5-1f55-4bf9-83b5-b071dd8fbb02,"{""ip_address"":""103.177.102.24"",""source"":""system""}",2026-05-19T07:34:18+05:30,agent,445accf5-1f55-4bf9-83b5-b071dd8fbb02,"{""after"":{""action"":""logout""},""before"":{},""compliance_hold"":false}"
0fccf215-cac1-4886-af9d-4d94105db968,3940eb3b-694c-4d62-ae77-86239c459cca,19ecf7f8-ab3a-4f84-9a03-78ada3a90c2d,created,project,4cb76e5c-9eeb-4aa0-98b9-ab7bd7e874fe,"{""ip_address"":""103.157.71.10"",""source"":""web""}",2025-12-18T05:08:55+05:30,project,4cb76e5c-9eeb-4aa0-98b9-ab7bd7e874fe,"{""after"":{""action"":""created""},""before"":{},""compliance_hold"":false}"
4a4787bf-8818-4979-85a9-e5561da3e6dc,8ecce3d6-bcd2-46a5-abb7-f9a303503dd5,df5786ea-b0ae-4ab5-bf22-da9fc97abbc7,archived,report,f8e0f783-dfde-4dc0-b0e0-d39158e16f3d,"{""ip_address"":""103.245.35.71"",""source"":""web""}",2025-10-14T09:12:47+05:30,report,f8e0f783-dfde-4dc0-b0e0-d39158e16f3d,"{""after"":{""action"":""archived""},""before"":{},""compliance_hold"":false}"
18a78dee-e89a-4aae-9107-458e26db4e3c,68f7730c-d7f6-4972-ad39-c6b9fdb17231,92fc57f6-4e62-46e2-8479-75b27d4803e4,logout,project,fec4eab1-1b31-4bbf-84ba-64754b073c2f,"{""ip_address"":""150.119.151.100"",""source"":""api""}",2025-09-16T13:48:36+05:30,project,fec4eab1-1b31-4bbf-84ba-64754b073c2f,"{""after"":{""action"":""logout""},""before"":{},""compliance_hold"":false}"
58cc8ade-9855-46ee-a925-e979ba0b43dd,a5b12701-570b-4b18-8230-01f24ae6bde9,77e301fa-5e60-405a-a4c4-5094158ba549,login,project,f42d9b65-1fa5-4db2-878c-bfcc12956bba,"{""ip_address"":""103.95.160.76"",""source"":""system""}",2025-07-21T03:52:43+05:30,project,f42d9b65-1fa5-4db2-878c-bfcc12956bba,"{""after"":{""action"":""login""},""before"":{},""compliance_hold"":false}"
c01374a7-8851-49fa-87bf-71c768da5c05,7d5efc88-64fc-4ca7-83bd-0ab9ad4c283d,d1bf650d-369f-4db2-a443-d87a10e7c12b,permission_changed,agent,606e20b2-e4bc-4c4c-898f-c43c58f17226,"{""ip_address"":""103.158.17.179"",""source"":""api""}",2026-05-06T15:15:27+05:30,agent,606e20b2-e4bc-4c4c-898f-c43c58f17226,"{""after"":{""action"":""permission_changed""},""before"":{},""compliance_hold"":false}"
660ab10f-f0e9-4963-8a58-4c93df30ceb2,f25abe38-7ddc-4f62-94ca-956f974f8ee4,00d96149-fe14-49be-93ef-44d80f158396,updated,user,da7bd5d6-8caf-4206-8948-a7b0aeae0e8a,"{""ip_address"":""103.21.54.195"",""source"":""api""}",2025-11-17T20:13:10+05:30,user,da7bd5d6-8caf-4206-8948-a7b0aeae0e8a,"{""after"":{""action"":""updated""},""before"":{},""compliance_hold"":false}"
7281b657-6e48-472f-b8ec-928cf011633d,6359021d-9209-45dc-83d5-ea3c79d2cbad,3f373059-8b01-480e-ad40-adf77ebcf75a,deleted,tenant_api_key,d105eef7-5f31-4014-b6c9-dfd2b21f7528,"{""ip_address"":""103.218.207.42"",""source"":""web""}",2026-04-21T02:56:10+05:30,tenant_api_key,d105eef7-5f31-4014-b6c9-dfd2b21f7528,"{""after"":{""action"":""deleted""},""before"":{},""compliance_hold"":false}"
d00c2eb6-ee58-4cab-bff6-5b47f9178f21,b95338f1-f579-4dfb-b032-969ce24a619e,bc57ee28-fbdf-401d-94bf-44b701d3cd09,created,user,628a313f-13a0-4918-a004-ff0a90145281,"{""ip_address"":""103.213.65.205"",""source"":""api""}",2026-02-25T12:28:32+05:30,user,628a313f-13a0-4918-a004-ff0a90145281,"{""after"":{""action"":""created""},""before"":{},""compliance_hold"":false}"
