id,tenant_id,metric_month,metric_name,metric_value,dimensions,created_at
9522a494-c5f8-4d94-83e7-a94fcbf39646,5ebc699c-a8ee-4a44-bf9f-3758ed0c0785,2025-10-01,messages_sent,23628,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
d09011eb-1564-49de-8db9-0522034fec5f,597cda48-ba97-4f1c-85b2-17b802c08653,2026-02-01,agent_resolution_rate,0.4468,"{""plan"":""enterprise"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
5e22b706-fff7-4467-8dfd-6ba57571b006,671d69a4-490c-494a-b7b3-e56bc39b6533,2026-05-01,document_index_success_rate,0.0254,"{""plan"":""business"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
38d6606b-0aba-4e7f-8df3-421fd6a77260,01734784-5d1b-4d6a-9edb-981b27f4cbf5,2026-03-01,daily_active_users,17655,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
ce946d19-3795-4158-b224-75f681300064,53c3adbc-c2e6-49d2-a382-b2e4b83f3323,2026-05-01,monthly_active_users,55656,"{""plan"":""business"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
4de26657-c9bb-4403-a8e8-a8405a35558b,8cd67d14-c6ed-488a-8a34-1a17bd42d195,2026-01-01,session_duration_seconds,18376,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
23065419-c7ff-44eb-805c-3fa848bbd629,0c4e3ff3-af97-4018-8896-4dc7e6a1aa04,2025-12-01,login_frequency,78360,"{""plan"":""business"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
c4c8b2a6-70fb-41c5-be72-4bd4ec3aedee,a2e6ae9a-7ef2-408b-9927-0898a62b1962,2025-08-01,api_calls,40390,"{""plan"":""enterprise"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
61175627-7799-4ab0-adf9-3f167617d768,974fefd6-b0d9-4d83-8437-9635023229e2,2026-06-01,error_rate,0.471,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
58396b9e-8ba4-4db3-aa63-b90a951ffb72,ac756d31-4ca9-41a3-abcd-9ac92a3bb0fe,2025-12-01,lead_conversion_rate,0.6257,"{""plan"":""starter"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
d71fe8ea-d683-49b1-844b-bd43a7510ed1,343fa1e7-a964-47ac-9b4c-4c73cc80c1a5,2026-01-01,trial_to_paid_conversion,7734,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
76f342a5-625d-467f-ab6b-258e4b5840b5,58487afa-5c7e-444a-9cc8-0e8704dec439,2025-08-01,retention_rate,0.8128,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
e5eb6f0d-0ac8-4685-8af0-d3d59c98efc5,a2624625-e9f9-471c-ac60-569831c7e3de,2026-02-01,churn_rate,0.1249,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
d7441dfd-3a6c-412b-84eb-be6e70e65f8b,0fc61846-8882-425c-b501-12106e5381ad,2026-04-01,messages_sent,75034,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
7adb5a69-45b7-4eff-9edd-65e523c4e808,ce2b2eed-ae74-44cf-b39a-5caa77e6b48f,2025-07-01,agent_resolution_rate,0.5253,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
bb2599ee-21fc-4f22-8797-9df4f40f3d33,0728f0d5-5126-42d8-8d2d-6ab6365c5591,2025-07-01,document_index_success_rate,0.1118,"{""plan"":""free"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
05cbb626-32ae-42ee-8bac-3b7a01552286,f61fa4d0-7cdc-41bc-8637-db41ca8a7abe,2026-05-01,daily_active_users,6364,"{""plan"":""business"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
25bd7898-5291-4210-9be0-37c233a772ff,999628f5-7f27-45d2-9d72-ddce62a07d4b,2025-11-01,monthly_active_users,71172,"{""plan"":""starter"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
377d0e11-404a-4576-aecb-40a9065ed23b,1eeb041e-a5d3-4876-8c1e-20116372e837,2026-03-01,session_duration_seconds,22580,"{""plan"":""free"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
c192c489-b81c-445f-aa4b-99533ca4e2b5,7a4df41c-b2e5-4302-a9eb-bc32cc98e922,2026-05-01,login_frequency,11110,"{""plan"":""starter"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
0b3f3de4-0515-435e-aa55-2b92fa16bbf8,d335f07d-7591-48a6-af70-00b112133dab,2025-08-01,api_calls,8297,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
da7e06a4-adfc-4c1c-b424-5a2d102e1280,4a91e22c-e122-4561-ad7f-2115b4f0ed1a,2025-08-01,error_rate,0.439,"{""plan"":""business"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
dca8dcee-c8b9-4b20-bcd2-42593cbd0966,2613505a-c6f9-416e-8884-3985b008f35e,2026-05-01,lead_conversion_rate,0.802,"{""plan"":""enterprise"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
9d5b7f28-3f2c-4b44-a241-255e515e532a,02da5768-8a25-44d4-ba59-cd4ce47ae468,2026-01-01,trial_to_paid_conversion,48464,"{""plan"":""free"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
f9fd6058-9dcf-4b41-837b-62a8e8bf0437,f70aeeb4-f400-41e8-853e-c64366f39af6,2025-12-01,retention_rate,0.0853,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
6567ed1c-fb06-499d-9017-cb0186ae6850,0204efa1-d892-4c88-a320-3312015cd7d3,2025-12-01,churn_rate,0.6568,"{""plan"":""business"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
f9af1523-7759-454b-93c1-569601e2fcd5,3ce447bd-39dc-49b8-ad99-d351f399ee4b,2025-12-01,messages_sent,17098,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
a0130cda-c378-4a86-a14e-d7be46432d71,d54ea9ce-7270-49e2-9448-14a1d3edd451,2025-08-01,agent_resolution_rate,0.632,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
ec34a56f-7a2c-4751-9cfc-c635186c5eef,1d1065c5-b41f-497a-8fa6-eff872c4a3b8,2026-01-01,document_index_success_rate,0.8071,"{""plan"":""free"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
3f5a559e-5a91-4293-9e81-f31f7cd64362,40ce68cd-420e-4f86-8f93-eaaf0c87ca1d,2026-01-01,daily_active_users,25242,"{""plan"":""business"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
85f3f864-77bc-4c33-bc93-4b4e86cb5ecd,9646fe23-c0be-4b10-a67c-e9439a9ff8dc,2026-06-01,monthly_active_users,40077,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
b79718f3-8541-4abe-8958-5ce3131f8447,ee7bab6f-f7f5-4d8d-9a60-a6922d5a0701,2026-04-01,session_duration_seconds,76563,"{""plan"":""enterprise"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
7b495246-63e1-4d70-8740-72ed6f53c885,a15a39e4-71bc-4a3b-9180-a77d94426670,2026-03-01,login_frequency,57002,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
cb271693-9dc4-4901-9306-de359aa75aea,3848ee0c-ae97-4383-88dd-333ab8cbd0bd,2025-09-01,api_calls,67213,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
84712fff-9340-4cb1-bf65-3c16c3ace158,8db4cd32-5c0c-4121-8a60-62d633ab41bb,2026-02-01,error_rate,0.2619,"{""plan"":""free"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
ddae9d05-5637-47c9-9771-5cffdbe0dd3b,03b3df90-a2cf-4e5f-9392-c88f608ba24c,2025-10-01,lead_conversion_rate,0.1385,"{""plan"":""business"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
aca41612-cd23-493e-8177-22a69b55cad1,6b9c6692-14c7-4dea-9751-29e8d900683c,2026-03-01,trial_to_paid_conversion,76957,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
4c35a69b-16cb-4060-ae42-37c9c91c7100,959afcd2-b7e0-4b7b-886d-88cb24b75cc6,2026-01-01,retention_rate,0.4946,"{""plan"":""free"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
066dcf5c-5737-46d0-8c4e-07beb2e7af64,7ec3580f-da2f-44b0-b768-7be5864afc39,2025-11-01,churn_rate,0.1266,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
15dbf794-5131-42c7-90be-6f88eef2f4b8,8807a7bc-5b81-4c53-85ae-2714696989f8,2025-10-01,messages_sent,61114,"{""plan"":""enterprise"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
9d9d270e-d676-4175-bd22-ff63e78c074f,c901d734-7dcf-4f76-a927-e5dd6ff16c5a,2026-02-01,agent_resolution_rate,0.0941,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
23c630dc-e63e-4bf7-a0df-569508676035,ba564d0f-4fe9-4c0d-b6d9-94b717e6133e,2025-08-01,document_index_success_rate,0.5172,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
2d705639-25fe-4aec-b5ba-79a3874e3dfa,c42f894f-51a3-4324-82b6-218cc70dc151,2026-06-01,daily_active_users,28215,"{""plan"":""free"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
eda61cf6-275e-475e-898c-074e18943729,a4b0f790-fc5a-436a-916f-715c68ce9bac,2025-08-01,monthly_active_users,29337,"{""plan"":""free"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
cea27540-9cdf-482d-8a29-9fe584603db9,95aa29e7-6ff4-45b4-8bd8-d0fea1832777,2026-05-01,session_duration_seconds,14399,"{""plan"":""starter"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
97557c21-5dc3-4018-8229-1c952de63859,8c80576f-9603-4e72-8702-315f72372cb7,2026-05-01,login_frequency,37434,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
f9e893a5-7d62-43cd-9ec2-583d707278c0,2f7ebf50-a691-4781-8dce-04ceabc1c91b,2025-10-01,api_calls,5844,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
14ac2355-c040-4340-a9df-5d3ccd5c3b0e,5cdd7123-ab7f-4832-8d9b-38a7be98104c,2025-10-01,error_rate,0.6239,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
6889e209-a5fb-4dba-90f3-80d0a78b9cfb,70cc4859-ff78-4891-8862-81f78ab35754,2025-10-01,lead_conversion_rate,0.6883,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
3ab9e03c-f946-4687-9cfe-6ecfecc85f24,20e5a780-c789-4397-bedb-71c0da04e555,2025-09-01,trial_to_paid_conversion,19061,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
615119fb-720d-4f41-82a7-4050784a78e4,e6b3de70-49bd-4a73-9779-405a42caedd4,2026-02-01,retention_rate,0.4733,"{""plan"":""free"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
84fa7818-c7c7-48c2-ae1b-33fe26dc4730,4e94b887-ff65-4239-9438-71358e529fe7,2025-11-01,churn_rate,0.3862,"{""plan"":""business"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
f9584bdd-2bea-42bd-bd1a-54ab999118df,78b9adfa-ab30-4e47-b572-f56d4ed141e6,2025-09-01,messages_sent,24094,"{""plan"":""business"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
63dfba05-dcaa-414e-9d11-19fbbe5d74e6,b3cb6a1b-be79-4867-a6a3-670389354d03,2026-05-01,agent_resolution_rate,0.081,"{""plan"":""enterprise"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
613d00a0-c153-4305-a190-6211f803be03,fc237587-b313-4a36-ba18-cc1409fbefc0,2025-11-01,document_index_success_rate,0.5356,"{""plan"":""starter"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
891245df-2a97-4f68-a12e-4059af5da284,3c4fa9ef-000a-4aeb-9dda-95c75b696858,2025-12-01,daily_active_users,5426,"{""plan"":""free"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
fd384dff-16f2-4f38-823d-8129597b4b54,be119a99-33de-4ddb-8d61-bdb4ed048dfb,2025-12-01,monthly_active_users,18660,"{""plan"":""business"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
bfb76bed-1ea2-4886-9e65-46ae8f6c4b89,8c5f65bc-8c02-4511-896c-233041c9e599,2026-01-01,session_duration_seconds,49426,"{""plan"":""enterprise"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
2016f7cd-5b6b-4342-b617-da98e937709c,f719d49a-15ba-4f56-bf3a-a846eeb5e2fc,2025-10-01,login_frequency,67992,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
9f3db627-8871-406c-8b37-b7d1d54042a4,0e3ff5c0-5edb-4cb7-88e6-029402a9da6a,2026-02-01,api_calls,57325,"{""plan"":""business"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
99d1c395-4367-4958-aa13-2d74b2b5be5d,a530775a-d056-456b-9654-9b45f154d97f,2026-04-01,error_rate,0.0563,"{""plan"":""starter"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
08e28f0e-ab8a-4e92-a3ac-71d603ee2c7f,10cad047-5a59-4a3c-b069-dd1ec373c297,2025-12-01,lead_conversion_rate,0.7426,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
a236eb8d-8c7c-4f59-8e09-da5f432e13ef,702383e9-df64-452d-b34b-88644fc1cc73,2026-06-01,trial_to_paid_conversion,7943,"{""plan"":""starter"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
48c19bf4-5843-4f56-b39e-51f9c9d64fad,5df14e21-8fc4-4550-9a76-00461808a41f,2025-09-01,retention_rate,0.7203,"{""plan"":""business"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
a12c5b3b-c4c2-4155-85c0-4b9b34746d7a,5d946673-6c63-4eec-b466-564a6fb6c285,2026-05-01,churn_rate,0.3017,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
8e2499ac-ac22-4ee9-b844-40e52e3fb6d5,7cd19679-6d52-4980-b608-ba9db5b514ae,2026-01-01,messages_sent,74022,"{""plan"":""enterprise"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
e1b4a72b-51f5-4790-9e59-0c6ccaefe2bd,9d5d5bfa-666b-4f41-9f5f-a5117f40f892,2025-11-01,agent_resolution_rate,0.7884,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
172f8df7-529b-4c84-98b0-ba5805ee33dd,3529e732-dccc-45a1-84ef-81b89c041665,2026-02-01,document_index_success_rate,0.6355,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
8a46a4d8-27d7-4a26-b9c3-84b0f9352f81,69172d9c-868e-4ac1-a1a9-1d1516ce8a36,2025-11-01,daily_active_users,33015,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
4e88ae34-be7d-4442-84d2-402275488839,becb6214-26ac-4ab1-8da0-fb7d2fbbfbe1,2026-01-01,monthly_active_users,17983,"{""plan"":""free"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
d92a7114-108f-466b-b72c-f81dac29637a,f201b71e-2deb-4547-8c06-7fd8a52f7f9c,2025-07-01,session_duration_seconds,28821,"{""plan"":""business"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
fc92b031-39df-4b08-acd9-c747c459df44,34bba27a-32e3-46ff-8ad9-f36183ca45d1,2025-09-01,login_frequency,49889,"{""plan"":""free"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
eb8bce1c-e3d7-4fda-911c-44fb1272f53a,c6eff2b8-1096-4368-8ef5-89e47dbd2ed9,2025-10-01,api_calls,53536,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
da41ba23-f92d-4cdc-8337-794c448c3b41,87306dd2-1ae9-4d0c-95c1-bf4d47b13422,2026-04-01,error_rate,0.0513,"{""plan"":""business"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
4fef35f1-5097-4d85-a42f-f73475e79738,9fa75987-41cf-43fe-866d-acb3a7b26e3d,2026-05-01,lead_conversion_rate,0.757,"{""plan"":""free"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
05e086cf-ccd8-4b03-9fdd-5c322479af78,d622938b-2b3b-4ec4-a5f3-520ef08c32ee,2026-01-01,trial_to_paid_conversion,4813,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
6ede2efa-0761-4e67-9841-c4de04a56584,c38eece2-90bb-4e87-a818-72a6664caf76,2025-08-01,retention_rate,0.8915,"{""plan"":""free"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
6dc9f8a0-c4bb-498a-a95c-004efcfe061d,8cfb0ef6-8966-4d13-82b6-e0042ecb9a1c,2025-08-01,churn_rate,0.9376,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
e76779b3-1c67-4301-9376-721e42602089,d14729ad-aafe-458c-89a5-2448e6af46fe,2025-10-01,messages_sent,73596,"{""plan"":""starter"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
679339dc-3047-452b-acce-fc95b63259f9,e5711115-3a91-4cee-bb2f-ac64070a2ea0,2026-02-01,agent_resolution_rate,0.6469,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
90ffdaf0-439b-4f66-9691-cd218c4c40d9,d1ce9608-14ca-4d38-9886-cd6c28cdedf8,2025-11-01,document_index_success_rate,0.6249,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
46a86d32-0ad9-4d19-806f-e1a2daca3dc1,8bef3aa3-2ab9-492d-9de4-035973e3c3cc,2025-11-01,daily_active_users,24392,"{""plan"":""business"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
8284783a-a9dc-463e-9f0b-5fa672acfab7,e13d5255-61a4-4b14-bf0c-523d3a5dbb83,2025-09-01,monthly_active_users,59326,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
7f1c4e7a-34ea-46ed-96f8-4f827e412b62,7bad28f3-998e-41e8-83d7-a9880f08617b,2026-06-01,session_duration_seconds,63797,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
a14cc857-0161-4739-a9ce-406a2637b2af,3e91c237-b2e7-4119-9ae8-e4f357928a6c,2026-06-01,login_frequency,70892,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
a76829c3-e9c4-4f54-9e02-c3ac7c12c00e,2b039214-1e3f-4dbc-92b0-27552be7b8d9,2025-11-01,api_calls,50224,"{""plan"":""business"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
6f08e100-27a5-410b-9858-fa96e39c2b8c,5fe5d606-503e-4246-b848-a307875e33df,2025-07-01,error_rate,0.3124,"{""plan"":""enterprise"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
f39367ab-8930-4c9a-a8be-7ded450d0d5c,2ebeb60d-44e6-48a9-a6a8-ab9803cf6502,2026-04-01,lead_conversion_rate,0.0905,"{""plan"":""free"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
670f6d5e-8010-46bd-ac73-14102bf4df34,2881023a-6bf0-4fc8-9301-68b6f1e5555d,2026-05-01,trial_to_paid_conversion,47833,"{""plan"":""business"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
b8996eae-35b1-4bb8-96f6-d561d2c79f8a,ea655cbf-07ef-496a-be59-4c686c2efed3,2025-12-01,retention_rate,0.7691,"{""plan"":""free"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
39203581-dc63-4315-ad0a-2ba6726649f0,43b26e35-7fb0-442b-a0cb-27e5acb49621,2026-05-01,churn_rate,0.4272,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
ba18198f-cba1-4c8c-970e-945f4e0bfd8e,0d07bd45-f367-4b9d-a775-6fb125dfdbea,2026-03-01,messages_sent,61158,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
95df9d15-8478-449e-b43e-c842967f3cb2,ed3573fb-1c1d-41e6-b55f-689502e06a6b,2025-08-01,agent_resolution_rate,0.2481,"{""plan"":""starter"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
6a76aeb9-8155-457b-a7ba-044654c11d03,d6954307-b87c-42ce-b29e-9571f51b7c0d,2025-07-01,document_index_success_rate,0.9316,"{""plan"":""free"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
a0ec9a51-572a-452d-85cc-934266480376,01f850ca-e860-4f92-bc13-e53c73478c21,2025-10-01,daily_active_users,42193,"{""plan"":""enterprise"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
9d05356e-e6fb-4733-81e2-0c492e9739a0,c0db7916-a8c7-4a4b-afa5-e3d20f072043,2026-01-01,monthly_active_users,57032,"{""plan"":""starter"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
7a5fd463-43ac-4c69-bc22-c9bc6afe91c9,03846b81-9e85-41f8-a956-080cb9e850c7,2025-11-01,session_duration_seconds,61839,"{""plan"":""business"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
a6803b90-cfb5-4a11-98b2-8562936cefbd,e4d8f5a9-0998-4836-9cbf-76fe4c1bc804,2025-12-01,login_frequency,63042,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
34a38d4e-5342-46ac-bbf7-3fd26d490a14,acc956c6-c297-4921-8fff-58a0e2a05dfa,2026-04-01,api_calls,49525,"{""plan"":""business"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
120404bc-f424-44a4-af23-1faa1fc4c329,fce416be-7612-4a1b-be90-7be55e4bce0f,2026-02-01,error_rate,0.8711,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
6b9f59ae-98b3-4165-9258-8831a33db8da,6817401f-5ebd-409f-9541-349ee5ba9246,2025-07-01,lead_conversion_rate,0.1819,"{""plan"":""free"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
01764736-132a-4bc4-b389-5fd25eb78269,4803dbea-d990-421b-92c9-1bf895ff54a1,2025-08-01,trial_to_paid_conversion,74974,"{""plan"":""starter"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
f76b7d4e-d82b-411c-967d-98fccfcfb7e3,48493006-e7ed-43d3-98de-665075e88f3a,2025-11-01,retention_rate,0.0917,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
26c1a637-dca7-4ab2-b2a7-887899ff758e,c26be589-7687-4bc6-bb1c-4b9eba1ea883,2026-03-01,churn_rate,0.9191,"{""plan"":""enterprise"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
94d73c7f-9af7-4a5d-80e2-b416a8a0c014,a480d159-7a07-4e23-8ef1-6a826d79b635,2026-01-01,messages_sent,42735,"{""plan"":""business"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
272c1173-c9ae-488a-add6-0b36bb6ed669,48d41f34-1a5e-4673-a77e-fd63e6eaaddb,2025-11-01,agent_resolution_rate,0.9354,"{""plan"":""enterprise"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
5442b1ff-779b-4c05-9a49-f1eae62fda9a,ca2297ac-a0b3-4919-bafc-bce9f9e870b5,2026-03-01,document_index_success_rate,0.7486,"{""plan"":""business"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
e791a608-5562-47d9-829b-2603c392e18e,1d0929e1-29cd-4545-a1bf-d7838bb4c7a0,2026-04-01,daily_active_users,47614,"{""plan"":""enterprise"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
ecb49311-9596-4982-bc2c-df8fe6bfe374,2cdc5692-a776-4ba7-8462-a8e268d768e8,2025-11-01,monthly_active_users,14701,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
842a566e-eec5-4b71-afc2-156ed761a365,25adbd8b-abfd-4b00-9e01-0599bdced36c,2025-09-01,session_duration_seconds,68820,"{""plan"":""enterprise"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
ad057f8e-2dca-44d3-ae92-f0bd8faaad88,8bc2c2ee-7a08-4cc2-bc56-e4637c8422ca,2025-08-01,login_frequency,29261,"{""plan"":""starter"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
f99665a9-e938-428e-bf94-af3c2d0397d4,ced65184-6020-4ab9-9314-03ea75f9770b,2025-07-01,api_calls,23102,"{""plan"":""starter"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
307ff319-51ad-4663-86bd-e9f94e72df94,1f2dffe3-a8e0-44da-a8dc-dfe0ee90afe1,2025-12-01,error_rate,0.828,"{""plan"":""starter"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
e2d8680d-34c8-4899-85d2-2e645f05a5f9,1b93b7c9-0d65-4ef4-b934-e14af1e7c098,2025-12-01,lead_conversion_rate,0.6686,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
fc4297f3-83ae-4c5e-8e3f-52024d13c4b9,b0098cea-e43c-49c0-988d-ed2d2d0c8bf8,2025-09-01,trial_to_paid_conversion,62652,"{""plan"":""starter"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
24311266-724f-4719-82e9-627735b7cfa1,b5b3cf64-e0f8-4e15-bc56-4cd1a26a951d,2026-06-01,retention_rate,0.2098,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
1b5d4954-f592-479d-964c-97f61829970f,c1aa0e1d-1b39-44ee-a270-da5933176d99,2026-05-01,churn_rate,0.7344,"{""plan"":""free"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
6dadf5da-204c-4d87-b238-96d481028436,10394fcb-9337-4e35-b59a-2b7245a45b4f,2026-03-01,messages_sent,50401,"{""plan"":""free"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
7816daa5-23d1-4f50-8864-dda1dfe6ca79,2d52e436-4b5b-4cf7-a4d3-b394118b0a30,2026-05-01,agent_resolution_rate,0.4655,"{""plan"":""enterprise"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
0de56163-58cf-47c4-91d4-99b0ad3d60ad,ef194d73-8c59-4ab6-8007-5b7a777ffa73,2025-11-01,document_index_success_rate,0.3895,"{""plan"":""starter"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
61af0816-cc64-405c-95b1-e812bbd95c42,6cc663e8-e3c9-44fb-885a-5597a2292318,2026-04-01,daily_active_users,33886,"{""plan"":""free"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
7d4f73b4-d9a5-485a-99d1-6b4f308612d9,c40e029f-abb1-4e44-9b6a-9fb6d343dbfb,2026-03-01,monthly_active_users,657,"{""plan"":""business"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
