id,name,domain,created_at,slug,industry,plan,status,trial_ends_at,is_active,updated_at
346d64f2-faf0-495b-81ac-1734b40c2fb4,Cobalt Networks 01280,cobalt-networks-01280.example.com,2025-07-09T12:35:45+05:30,cobalt-networks-01280,Logistics,starter,active,,true,2025-10-23T12:35:45+05:30
ff45b850-ec34-47f7-8294-4091c023156d,Zenith Works 01281,zenith-works-01281.example.com,2026-03-29T02:01:52+05:30,zenith-works-01281,Healthcare,growth,suspended,,false,2026-06-09T02:01:52+05:30
42687762-26b6-4975-81d2-8070b13ba0c8,Acme Logistics 01282,acme-logistics-01282.example.com,2026-03-04T05:27:06+05:30,acme-logistics-01282,Healthcare,business,active,,true,2026-05-29T05:27:06+05:30
f0ec5f6f-35b2-4be5-9206-35f00a8155e2,Vertex AI 01283,vertex-ai-01283.example.com,2026-05-17T06:35:04+05:30,vertex-ai-01283,Manufacturing,growth,active,,true,2026-06-22T18:00:00+05:30
5af48c26-8cef-462f-884b-030c3f08c539,Redwood Services 01284,redwood-services-01284.example.com,2025-12-19T06:34:14+05:30,redwood-services-01284,Manufacturing,free,active,,true,2025-12-23T06:34:14+05:30
d4302f33-2c56-468c-b2b2-ba6093fdd520,Sparkgrid Health 01285,sparkgrid-health-01285.example.com,2025-11-09T10:54:33+05:30,sparkgrid-health-01285,Professional Services,business,active,,true,2026-03-21T10:54:33+05:30
4287665e-ef2d-42d1-a00b-868d4af892ca,Cobalt Services 01286,cobalt-services-01286.example.com,2025-12-07T11:08:14+05:30,cobalt-services-01286,SaaS,growth,active,,true,2026-01-21T11:08:14+05:30
ab7fd5ff-2b1e-4094-a4df-45213ddd53cd,UrbanLoop Health 01287,urbanloop-health-01287.example.com,2025-07-23T09:02:40+05:30,urbanloop-health-01287,Manufacturing,growth,past_due,,true,2025-08-13T09:02:40+05:30
c2146a26-9742-4e5a-822a-1933a9d34fae,UrbanLoop Systems 01288,urbanloop-systems-01288.example.com,2025-09-17T12:17:09+05:30,urbanloop-systems-01288,Manufacturing,growth,active,,true,2025-12-14T12:17:09+05:30
5023ddb5-3f07-411c-a45c-5d555d8a3008,Redwood Cloud 01289,redwood-cloud-01289.example.com,2026-05-03T05:34:52+05:30,redwood-cloud-01289,Logistics,enterprise,active,,true,2026-06-22T18:00:00+05:30
4eb8dfe8-3af9-4278-b17a-3759aa87f488,Silverline Financial 01290,silverline-financial-01290.example.com,2026-05-14T04:42:24+05:30,silverline-financial-01290,Professional Services,business,cancelled,,false,2026-06-22T18:00:00+05:30
674dce81-9d22-4dc2-9c4e-9000c4a7601a,Sparkgrid Analytics 01291,sparkgrid-analytics-01291.example.com,2026-03-20T13:36:27+05:30,sparkgrid-analytics-01291,Travel,starter,past_due,,true,2026-06-22T18:00:00+05:30
4f64efbc-50ab-487e-bea1-1e6b8be758e8,Cobalt Networks 01292,cobalt-networks-01292.example.com,2025-10-08T01:34:12+05:30,cobalt-networks-01292,Education,growth,active,,true,2026-02-16T01:34:12+05:30
9272e516-507a-44ae-944a-be0606bfe937,Northstar Analytics 01293,northstar-analytics-01293.example.com,2025-09-28T08:01:54+05:30,northstar-analytics-01293,SaaS,business,active,,true,2025-12-28T08:01:54+05:30
b0bbdeb5-1b4f-476e-b711-feea916dd0e5,UrbanLoop Commerce 01294,urbanloop-commerce-01294.example.com,2025-11-29T11:09:31+05:30,urbanloop-commerce-01294,Fintech,business,active,,true,2026-01-31T11:09:31+05:30
3d47f29f-8900-4924-906f-a877574003f1,Evergreen Labs 01295,evergreen-labs-01295.example.com,2026-05-26T09:53:58+05:30,evergreen-labs-01295,Fintech,business,cancelled,,false,2026-06-22T18:00:00+05:30
874e8cc4-d5db-46aa-b923-8169b766a6c6,Nimbus Commerce 01296,nimbus-commerce-01296.example.com,2025-12-30T02:38:59+05:30,nimbus-commerce-01296,Real Estate,growth,active,,true,2026-02-01T02:38:59+05:30
a89a0da3-1b67-4cb8-a7e0-a18793967dfe,Nimbus Analytics 01297,nimbus-analytics-01297.example.com,2025-09-07T14:38:01+05:30,nimbus-analytics-01297,Healthcare,business,cancelled,,false,2025-11-30T14:38:01+05:30
cce8f121-f87b-43ea-b670-d102a116cb81,Vertex Retail 01298,vertex-retail-01298.example.com,2026-03-12T11:33:34+05:30,vertex-retail-01298,Fintech,growth,active,,true,2026-06-22T18:00:00+05:30
155177f8-09dd-43d8-8552-74379229837f,Kairo Commerce 01299,kairo-commerce-01299.example.com,2026-04-07T08:53:42+05:30,kairo-commerce-01299,Real Estate,growth,active,,true,2026-05-24T08:53:42+05:30
acc8f39d-a467-4686-8522-26997d58b913,Silverline Cloud 01300,silverline-cloud-01300.example.com,2026-05-04T10:15:22+05:30,silverline-cloud-01300,Manufacturing,business,active,,true,2026-06-22T18:00:00+05:30
72d8d3bd-33f5-4cce-9b59-b334969aafa7,CoreAxis Financial 01301,coreaxis-financial-01301.example.com,2025-09-28T05:44:25+05:30,coreaxis-financial-01301,Fintech,growth,active,,true,2025-10-20T05:44:25+05:30
b6c2c37d-1252-482f-9688-fce9ee4c0a6e,Cobalt Analytics 01302,cobalt-analytics-01302.example.com,2026-03-02T04:57:32+05:30,cobalt-analytics-01302,Real Estate,starter,active,,true,2026-03-30T04:57:32+05:30
bbefd39e-03a5-4909-ac3d-e5d557fb644e,Redwood Logistics 01303,redwood-logistics-01303.example.com,2026-02-08T11:25:41+05:30,redwood-logistics-01303,Manufacturing,enterprise,active,,true,2026-05-06T11:25:41+05:30
7fec8da8-184d-4ec9-be49-bd6d6313cdfe,Vertex Networks 01304,vertex-networks-01304.example.com,2025-12-12T09:26:41+05:30,vertex-networks-01304,SaaS,enterprise,active,,true,2026-01-11T09:26:41+05:30
13eadf04-d065-459a-944e-e1bf0f57c2ed,Kairo Services 01305,kairo-services-01305.example.com,2025-08-18T17:35:23+05:30,kairo-services-01305,Professional Services,growth,active,,true,2025-08-30T17:35:23+05:30
6540d94b-cd05-4d8a-9fe0-0c53ccfeea9b,Kairo Health 01306,kairo-health-01306.example.com,2026-03-12T17:03:12+05:30,kairo-health-01306,Retail,enterprise,active,,true,2026-06-05T17:03:12+05:30
d801273a-d7b0-4f19-b78c-84f60b45c9b2,Clearline Labs 01307,clearline-labs-01307.example.com,2025-06-24T07:37:46+05:30,clearline-labs-01307,Retail,enterprise,cancelled,,false,2025-09-18T07:37:46+05:30
e0cc5dfd-900f-4838-b3ab-b3651ed8e25d,Nimbus Systems 01308,nimbus-systems-01308.example.com,2026-03-28T06:42:58+05:30,nimbus-systems-01308,Retail,starter,active,,true,2026-06-22T18:00:00+05:30
0606e804-8b96-4ae5-86e2-74720da4e37c,Silverline Services 01309,silverline-services-01309.example.com,2025-09-13T01:53:32+05:30,silverline-services-01309,SaaS,starter,active,,true,2025-10-08T01:53:32+05:30
413de822-316e-4775-9491-a884d41d56ea,Silverline Health 01310,silverline-health-01310.example.com,2025-12-23T11:09:53+05:30,silverline-health-01310,Education,business,trialing,2026-01-06T11:09:53+05:30,true,2026-01-21T11:09:53+05:30
92443879-fce5-4e12-a0e7-89e13067d4aa,Northstar Retail 01311,northstar-retail-01311.example.com,2025-11-11T12:10:14+05:30,northstar-retail-01311,Logistics,starter,active,,true,2026-01-17T12:10:14+05:30
d138dd08-d7f1-489d-8e0a-2e9611d4e417,UrbanLoop Financial 01312,urbanloop-financial-01312.example.com,2025-11-20T01:04:44+05:30,urbanloop-financial-01312,Travel,starter,active,,true,2026-01-25T01:04:44+05:30
8979119f-167d-46e4-885c-14d84ba397c4,Cloudlane Works 01313,cloudlane-works-01313.example.com,2025-08-02T12:19:10+05:30,cloudlane-works-01313,Professional Services,growth,active,,true,2025-08-17T12:19:10+05:30
569d88dc-0338-40f3-9ca6-34f1bc430690,Northstar Systems 01314,northstar-systems-01314.example.com,2025-11-02T13:14:03+05:30,northstar-systems-01314,Logistics,business,trialing,2025-11-16T13:14:03+05:30,true,2025-12-23T13:14:03+05:30
09a3a198-784e-4318-a799-197adfb03489,BrightPath Retail 01315,brightpath-retail-01315.example.com,2026-03-14T08:27:48+05:30,brightpath-retail-01315,Real Estate,enterprise,cancelled,,false,2026-06-22T18:00:00+05:30
27cfba8b-5a25-4e98-ae1d-bd76e9c14d2a,Clearline Works 01316,clearline-works-01316.example.com,2026-06-03T13:39:28+05:30,clearline-works-01316,Education,starter,active,,true,2026-06-22T18:00:00+05:30
aadcb6ef-3679-4e2c-b64d-fabd55c33db0,Redwood Retail 01317,redwood-retail-01317.example.com,2025-06-27T17:37:32+05:30,redwood-retail-01317,Real Estate,enterprise,trialing,2025-07-11T17:37:32+05:30,true,2025-10-30T17:37:32+05:30
03428ad9-e5f0-4d7f-8e08-642c48697161,Evergreen Works 01318,evergreen-works-01318.example.com,2026-03-27T08:22:40+05:30,evergreen-works-01318,Education,free,active,,true,2026-06-22T18:00:00+05:30
d9bef29b-50d2-48d9-b811-cd1728c0fa55,BluePeak Commerce 01319,bluepeak-commerce-01319.example.com,2026-04-15T07:06:17+05:30,bluepeak-commerce-01319,Real Estate,enterprise,active,,true,2026-04-22T07:06:17+05:30
a5430811-18d8-4874-b5f4-2697ec66337a,UrbanLoop Financial 01320,urbanloop-financial-01320.example.com,2026-02-13T06:04:45+05:30,urbanloop-financial-01320,Professional Services,growth,active,,true,2026-05-29T06:04:45+05:30
8f3c0003-29dc-4b40-8109-d037205e2f5e,Silverline Analytics 01321,silverline-analytics-01321.example.com,2026-01-24T09:35:51+05:30,silverline-analytics-01321,Logistics,growth,active,,true,2026-06-08T09:35:51+05:30
f883d857-b6e3-4ed2-80f1-5f4e01b6a5da,UrbanLoop Financial 01322,urbanloop-financial-01322.example.com,2025-09-07T05:08:44+05:30,urbanloop-financial-01322,Retail,growth,cancelled,,false,2025-10-09T05:08:44+05:30
08b71cfe-aa5e-4933-b93f-9fe58733da43,BluePeak Labs 01323,bluepeak-labs-01323.example.com,2026-02-15T09:57:16+05:30,bluepeak-labs-01323,Manufacturing,starter,active,,true,2026-02-24T09:57:16+05:30
cd7e7eb2-c1e6-497f-a91f-870d07ee6e1f,Cobalt Works 01324,cobalt-works-01324.example.com,2025-10-09T04:11:22+05:30,cobalt-works-01324,Healthcare,business,active,,true,2026-03-08T04:11:22+05:30
a690d301-285f-449f-9acd-804177673a8d,Vertex Services 01325,vertex-services-01325.example.com,2025-10-03T00:19:27+05:30,vertex-services-01325,Logistics,free,active,,true,2026-03-04T00:19:27+05:30
abf63a97-4219-4fc5-8f4f-9cb5ccad5ee7,Cloudlane Financial 01326,cloudlane-financial-01326.example.com,2026-01-03T17:22:42+05:30,cloudlane-financial-01326,Retail,business,active,,true,2026-06-22T18:00:00+05:30
7a611fbe-ed7a-48da-8de8-d9e2837a924c,BluePeak Retail 01327,bluepeak-retail-01327.example.com,2025-12-02T04:17:41+05:30,bluepeak-retail-01327,Healthcare,business,active,,true,2025-12-23T04:17:41+05:30
f81c53df-8a72-4286-a064-bd07eddf98db,Silverline Commerce 01328,silverline-commerce-01328.example.com,2026-06-14T02:42:19+05:30,silverline-commerce-01328,Travel,growth,active,,true,2026-06-22T02:42:19+05:30
f4baeab6-8f16-4445-84f2-2d77668a800e,CoreAxis Health 01329,coreaxis-health-01329.example.com,2025-11-10T06:01:07+05:30,coreaxis-health-01329,SaaS,business,active,,true,2026-02-25T06:01:07+05:30
b14bc3ae-f796-4255-bec2-31181f6d7258,Nimbus Analytics 01330,nimbus-analytics-01330.example.com,2026-04-30T07:33:14+05:30,nimbus-analytics-01330,Logistics,growth,past_due,,true,2026-06-07T07:33:14+05:30
2fb89c1d-90e0-45b1-ba2b-d173f7ef9db6,UrbanLoop Systems 01331,urbanloop-systems-01331.example.com,2025-06-29T09:28:22+05:30,urbanloop-systems-01331,Manufacturing,growth,active,,true,2025-08-11T09:28:22+05:30
8c1f91b3-cc63-4edb-8f37-70bf22d5d00c,BrightPath Commerce 01332,brightpath-commerce-01332.example.com,2026-03-22T06:30:57+05:30,brightpath-commerce-01332,Logistics,free,active,,true,2026-06-09T06:30:57+05:30
0d70ec6c-2712-4c28-9665-e7e142ccc8eb,CoreAxis Health 01333,coreaxis-health-01333.example.com,2025-07-09T16:48:59+05:30,coreaxis-health-01333,Real Estate,growth,active,,true,2025-12-08T16:48:59+05:30
26e920df-55a1-47d7-a7d8-c96b26d05d2e,Sparkgrid Financial 01334,sparkgrid-financial-01334.example.com,2025-11-01T11:43:53+05:30,sparkgrid-financial-01334,Logistics,free,active,,true,2026-01-28T11:43:53+05:30
0cfd2767-d11a-4135-9304-9c7646f7e85b,Kairo AI 01335,kairo-ai-01335.example.com,2026-06-19T20:40:33+05:30,kairo-ai-01335,Professional Services,enterprise,cancelled,,false,2026-06-22T18:00:00+05:30
b11daeab-ad61-45e3-8494-c67d3c3baec1,Nimbus Systems 01336,nimbus-systems-01336.example.com,2026-05-09T10:17:03+05:30,nimbus-systems-01336,Healthcare,starter,active,,true,2026-06-22T18:00:00+05:30
adc614e3-0225-4c1a-940d-3072ffea408d,CoreAxis Works 01337,coreaxis-works-01337.example.com,2025-09-18T10:16:55+05:30,coreaxis-works-01337,Travel,growth,active,,true,2025-12-14T10:16:55+05:30
fb09e80a-8353-4b99-b776-bd96bb23d22f,Cobalt Works 01338,cobalt-works-01338.example.com,2026-04-17T18:40:33+05:30,cobalt-works-01338,Professional Services,free,active,,true,2026-06-22T18:00:00+05:30
3a33f42a-c679-4727-9eb3-69ffc0ebf39e,BluePeak Commerce 01339,bluepeak-commerce-01339.example.com,2026-04-27T03:08:35+05:30,bluepeak-commerce-01339,Fintech,starter,active,,true,2026-06-22T18:00:00+05:30
beb93aa2-8848-4c0e-930d-3c084b159a85,SignalForge Analytics 01340,signalforge-analytics-01340.example.com,2026-04-15T11:33:48+05:30,signalforge-analytics-01340,Healthcare,free,active,,true,2026-06-22T18:00:00+05:30
c5f86b54-b42c-4134-a168-afccee9c84dd,Cobalt Health 01341,cobalt-health-01341.example.com,2025-07-02T07:58:40+05:30,cobalt-health-01341,Education,business,active,,true,2025-12-15T07:58:40+05:30
1ab7d8cf-2e4a-48fd-aaea-e2c4ad2742bd,Kairo Financial 01342,kairo-financial-01342.example.com,2026-05-17T17:32:12+05:30,kairo-financial-01342,Manufacturing,growth,active,,true,2026-06-22T18:00:00+05:30
a7a4a8c8-477e-465a-9d75-c4a3e473764d,Nimbus Services 01343,nimbus-services-01343.example.com,2026-01-20T12:17:23+05:30,nimbus-services-01343,Logistics,starter,trialing,2026-02-03T12:17:23+05:30,true,2026-04-23T12:17:23+05:30
cdecae2c-1582-4eb3-9f99-8bff5c864ed8,BrightPath Analytics 01344,brightpath-analytics-01344.example.com,2026-06-02T04:03:08+05:30,brightpath-analytics-01344,SaaS,business,active,,true,2026-06-22T18:00:00+05:30
acf138e3-e74e-4977-a1bf-1dcfac638b43,UrbanLoop Labs 01345,urbanloop-labs-01345.example.com,2026-01-30T04:25:51+05:30,urbanloop-labs-01345,Travel,enterprise,active,,true,2026-06-22T18:00:00+05:30
114a5598-3ae1-473c-b823-950bd4f6dd1a,Redwood Health 01346,redwood-health-01346.example.com,2025-06-24T11:28:48+05:30,redwood-health-01346,SaaS,business,active,,true,2025-10-04T11:28:48+05:30
9b917672-baba-4acc-99b2-5f3eab96f333,UrbanLoop Cloud 01347,urbanloop-cloud-01347.example.com,2025-12-18T20:23:05+05:30,urbanloop-cloud-01347,Education,growth,active,,true,2025-12-30T20:23:05+05:30
1e334908-7f75-4f62-a413-cb7d5d703d7d,Cobalt Analytics 01348,cobalt-analytics-01348.example.com,2026-05-04T12:34:35+05:30,cobalt-analytics-01348,Fintech,growth,suspended,,false,2026-06-22T18:00:00+05:30
f7c9957d-3ccf-4c98-a8c9-8ad62c89af61,Sparkgrid Logistics 01349,sparkgrid-logistics-01349.example.com,2026-03-03T08:08:13+05:30,sparkgrid-logistics-01349,Professional Services,free,past_due,,true,2026-06-22T18:00:00+05:30
5c0aa4e7-b816-4e20-941e-889e38f51cfc,Nimbus Works 01350,nimbus-works-01350.example.com,2025-10-21T02:56:40+05:30,nimbus-works-01350,Retail,enterprise,active,,true,2026-01-20T02:56:40+05:30
c558b925-34f3-459d-a572-6013c0c8fdc6,Northstar Retail 01351,northstar-retail-01351.example.com,2026-06-18T11:21:43+05:30,northstar-retail-01351,SaaS,enterprise,active,,true,2026-06-22T18:00:00+05:30
596cc63c-6d5c-4469-b2a6-91e60ea0ce59,Vertex Commerce 01352,vertex-commerce-01352.example.com,2025-08-05T11:46:21+05:30,vertex-commerce-01352,SaaS,growth,active,,true,2026-01-22T11:46:21+05:30
b3d668f2-a6c1-43a6-8fd8-d23e2a61581d,Kairo Logistics 01353,kairo-logistics-01353.example.com,2026-05-24T10:04:38+05:30,kairo-logistics-01353,Healthcare,free,active,,true,2026-06-22T18:00:00+05:30
b00c6395-ab70-4d17-9204-6e2cf7a07624,BrightPath Logistics 01354,brightpath-logistics-01354.example.com,2026-02-26T16:28:17+05:30,brightpath-logistics-01354,Healthcare,starter,active,,true,2026-04-28T16:28:17+05:30
b405e705-bfc4-4385-808d-15b8cfecacf2,BluePeak Commerce 01355,bluepeak-commerce-01355.example.com,2026-04-06T13:30:54+05:30,bluepeak-commerce-01355,Retail,starter,active,,true,2026-06-22T18:00:00+05:30
9e2418d7-7c57-456b-bf6e-29bc5041141d,BluePeak Networks 01356,bluepeak-networks-01356.example.com,2025-08-03T04:20:46+05:30,bluepeak-networks-01356,Education,enterprise,trialing,2025-08-17T04:20:46+05:30,true,2025-09-27T04:20:46+05:30
3558f989-0943-4b0d-bc61-e234c3a06587,Acme Commerce 01357,acme-commerce-01357.example.com,2025-12-31T04:47:30+05:30,acme-commerce-01357,Professional Services,enterprise,active,,true,2026-01-31T04:47:30+05:30
a72407a3-6b27-4683-8a4a-007a64faf822,Acme Analytics 01358,acme-analytics-01358.example.com,2026-06-21T09:31:39+05:30,acme-analytics-01358,Manufacturing,starter,active,,true,2026-06-22T18:00:00+05:30
7c8a45ce-6a33-4d31-ab38-52af38932998,Sparkgrid Labs 01359,sparkgrid-labs-01359.example.com,2026-03-13T00:44:19+05:30,sparkgrid-labs-01359,Education,business,active,,true,2026-06-22T18:00:00+05:30
112dda47-5557-4c95-a133-5cd4ad7b384c,UrbanLoop Analytics 01360,urbanloop-analytics-01360.example.com,2026-05-25T00:00:51+05:30,urbanloop-analytics-01360,SaaS,enterprise,active,,true,2026-05-25T00:00:51+05:30
80c2be33-ef15-4b41-9c7a-4241aa7206de,Redwood Financial 01361,redwood-financial-01361.example.com,2025-07-03T04:45:07+05:30,redwood-financial-01361,Real Estate,growth,active,,true,2025-09-18T04:45:07+05:30
046ad3f0-ff83-42f6-bc96-9d8fe64fbd11,Vertex Commerce 01362,vertex-commerce-01362.example.com,2025-12-16T19:21:30+05:30,vertex-commerce-01362,Travel,business,active,,true,2026-06-13T19:21:30+05:30
9916c8be-1fec-455a-af0f-3a815b810dae,Vertex Cloud 01363,vertex-cloud-01363.example.com,2025-11-05T04:13:57+05:30,vertex-cloud-01363,Travel,business,trialing,2025-11-19T04:13:57+05:30,true,2026-04-04T04:13:57+05:30
85797dd9-b552-4c56-9004-75cbb497d5e7,Clearline Retail 01364,clearline-retail-01364.example.com,2026-01-12T02:48:16+05:30,clearline-retail-01364,Manufacturing,business,active,,true,2026-01-14T02:48:16+05:30
4dea3315-e054-4899-b718-67a5be55e012,Silverline Works 01365,silverline-works-01365.example.com,2026-02-26T14:20:40+05:30,silverline-works-01365,Healthcare,enterprise,active,,true,2026-03-02T14:20:40+05:30
b1eccb26-b9d1-471f-8aae-c1ccaa7234c7,Evergreen Systems 01366,evergreen-systems-01366.example.com,2025-07-28T08:35:22+05:30,evergreen-systems-01366,Logistics,growth,active,,true,2025-09-19T08:35:22+05:30
97f9812d-674d-45fb-b235-7d2d0243cdf4,Cloudlane Analytics 01367,cloudlane-analytics-01367.example.com,2025-11-10T06:32:43+05:30,cloudlane-analytics-01367,Healthcare,business,active,,true,2026-02-08T06:32:43+05:30
bce14d97-495d-4e94-bb2a-2ff4c56ace48,UrbanLoop Retail 01368,urbanloop-retail-01368.example.com,2025-12-03T05:12:16+05:30,urbanloop-retail-01368,Fintech,growth,active,,true,2026-01-24T05:12:16+05:30
f6139806-d235-43c0-b53b-eb4bc4fa1f39,Evergreen Health 01369,evergreen-health-01369.example.com,2025-09-11T11:16:25+05:30,evergreen-health-01369,Retail,growth,active,,true,2026-02-23T11:16:25+05:30
3caeb6be-6095-4a66-94d4-c06909110530,Silverline Labs 01370,silverline-labs-01370.example.com,2026-06-21T10:31:35+05:30,silverline-labs-01370,Logistics,starter,past_due,,true,2026-06-22T18:00:00+05:30
27f0f446-bd0c-45d8-bbdb-f8313143b8f7,SignalForge Works 01371,signalforge-works-01371.example.com,2025-12-18T11:15:40+05:30,signalforge-works-01371,Manufacturing,growth,past_due,,true,2026-04-20T11:15:40+05:30
6fbfc143-e7a9-4f61-b0a7-94fcf460dfe5,Clearline Labs 01372,clearline-labs-01372.example.com,2025-11-18T15:55:18+05:30,clearline-labs-01372,Fintech,growth,active,,true,2026-03-11T15:55:18+05:30
661534c8-572d-43a8-8c91-0d0719cec186,Silverline AI 01373,silverline-ai-01373.example.com,2026-04-29T03:43:23+05:30,silverline-ai-01373,Education,starter,active,,true,2026-06-22T18:00:00+05:30
ed52dfea-207a-4014-b50d-3fcdbf73ae06,Redwood Labs 01374,redwood-labs-01374.example.com,2025-11-02T09:10:21+05:30,redwood-labs-01374,Fintech,free,active,,true,2025-11-09T09:10:21+05:30
f69eb585-137c-44a9-ae73-57e90abc3e92,Vertex Systems 01375,vertex-systems-01375.example.com,2025-12-01T11:48:32+05:30,vertex-systems-01375,Retail,starter,suspended,,false,2026-02-04T11:48:32+05:30
a3b30875-0a9a-4bae-adb2-912fd3122a71,BluePeak Commerce 01376,bluepeak-commerce-01376.example.com,2026-02-01T12:12:38+05:30,bluepeak-commerce-01376,Logistics,starter,active,,true,2026-06-22T18:00:00+05:30
3acadf56-99d2-4a0b-8d8b-3485ea220916,UrbanLoop Retail 01377,urbanloop-retail-01377.example.com,2025-09-06T13:14:09+05:30,urbanloop-retail-01377,Real Estate,growth,active,,true,2025-11-14T13:14:09+05:30
b2f8b0f8-a883-46e5-9005-c7e51bb1b14a,Acme Systems 01378,acme-systems-01378.example.com,2025-09-12T12:35:40+05:30,acme-systems-01378,Retail,business,active,,true,2025-10-30T12:35:40+05:30
57441822-3022-4355-a025-9bf4cb6eb0b6,Sparkgrid Commerce 01379,sparkgrid-commerce-01379.example.com,2025-12-28T10:27:27+05:30,sparkgrid-commerce-01379,Fintech,starter,active,,true,2026-01-15T10:27:27+05:30
5183ead6-6c39-4195-8b7b-3bf397845873,Zenith Services 01380,zenith-services-01380.example.com,2026-05-18T14:53:54+05:30,zenith-services-01380,Retail,starter,trialing,2026-06-01T14:53:54+05:30,true,2026-06-22T18:00:00+05:30
8cbd7901-1b07-474a-b6e7-6f1f8c4ac487,Acme Financial 01381,acme-financial-01381.example.com,2026-03-20T13:16:43+05:30,acme-financial-01381,Fintech,free,active,,true,2026-06-22T18:00:00+05:30
33858e8d-9e65-4e17-bb19-18be0e2798cc,Evergreen Works 01382,evergreen-works-01382.example.com,2026-05-15T08:00:50+05:30,evergreen-works-01382,Professional Services,growth,active,,true,2026-06-22T18:00:00+05:30
3b115edd-a421-46b5-8249-2eab9dbf0638,CoreAxis Retail 01383,coreaxis-retail-01383.example.com,2025-08-23T14:42:04+05:30,coreaxis-retail-01383,Travel,growth,active,,true,2025-10-30T14:42:04+05:30
bae5c5a8-37c9-4e3f-b018-e44da3cdf13d,Cobalt Logistics 01384,cobalt-logistics-01384.example.com,2026-05-01T12:39:17+05:30,cobalt-logistics-01384,Travel,starter,active,,true,2026-06-22T18:00:00+05:30
9b041014-2590-41d3-af46-6bc7c281a373,CoreAxis AI 01385,coreaxis-ai-01385.example.com,2026-05-28T12:37:10+05:30,coreaxis-ai-01385,Healthcare,growth,active,,true,2026-06-22T18:00:00+05:30
869bc4ce-07ac-43bc-9da4-cbf1e413cbdf,Silverline AI 01386,silverline-ai-01386.example.com,2025-10-08T07:00:31+05:30,silverline-ai-01386,Education,growth,active,,true,2026-01-02T07:00:31+05:30
2b62911c-defe-4046-ac08-dcb32ab52412,CoreAxis AI 01387,coreaxis-ai-01387.example.com,2025-06-25T09:24:09+05:30,coreaxis-ai-01387,Professional Services,growth,suspended,,false,2025-11-20T09:24:09+05:30
fc399897-693a-41d9-9d85-683e91ecf152,BluePeak Financial 01388,bluepeak-financial-01388.example.com,2025-07-04T01:28:52+05:30,bluepeak-financial-01388,Logistics,business,active,,true,2025-10-29T01:28:52+05:30
e06d2943-3526-4062-9947-5109f72a9968,Vertex Cloud 01389,vertex-cloud-01389.example.com,2025-10-28T08:30:53+05:30,vertex-cloud-01389,Logistics,growth,trialing,2025-11-11T08:30:53+05:30,true,2026-01-12T08:30:53+05:30
1a311ccb-1c0e-4ac3-881a-476955cc3e63,Acme Labs 01390,acme-labs-01390.example.com,2025-07-29T13:46:33+05:30,acme-labs-01390,Retail,business,active,,true,2025-12-23T13:46:33+05:30
2a7c5ddd-559b-49f1-b78a-8fc48e4f9107,Evergreen Systems 01391,evergreen-systems-01391.example.com,2026-01-28T05:30:54+05:30,evergreen-systems-01391,Fintech,starter,trialing,2026-02-11T05:30:54+05:30,true,2026-04-12T05:30:54+05:30
78e3a69b-f838-49c4-b489-a94851e32bcf,Cobalt Retail 01392,cobalt-retail-01392.example.com,2025-06-29T10:27:47+05:30,cobalt-retail-01392,Logistics,growth,active,,true,2025-12-10T10:27:47+05:30
01aae383-6e81-489a-97a4-6c149b4020da,SignalForge Retail 01393,signalforge-retail-01393.example.com,2026-02-03T12:42:00+05:30,signalforge-retail-01393,Retail,growth,active,,true,2026-05-13T12:42:00+05:30
23fa58bd-192c-4a21-8b0c-345d9948980e,Redwood Financial 01394,redwood-financial-01394.example.com,2026-02-10T11:51:32+05:30,redwood-financial-01394,Healthcare,starter,active,,true,2026-02-17T11:51:32+05:30
39cd8260-6e21-4246-80ac-32dcf3ddd390,Clearline AI 01395,clearline-ai-01395.example.com,2026-03-21T09:41:53+05:30,clearline-ai-01395,SaaS,enterprise,active,,true,2026-06-01T09:41:53+05:30
14fdb8b3-d9db-4b0f-bc25-e56a418c60bd,Nimbus Analytics 01396,nimbus-analytics-01396.example.com,2026-06-09T04:17:08+05:30,nimbus-analytics-01396,Real Estate,free,trialing,2026-06-23T04:17:08+05:30,true,2026-06-22T18:00:00+05:30
0de10c1a-34ba-49ec-a085-2f1dd0813d97,Nimbus AI 01397,nimbus-ai-01397.example.com,2025-11-27T06:13:26+05:30,nimbus-ai-01397,Travel,enterprise,active,,true,2026-03-17T06:13:26+05:30
55d2f321-0a81-430f-a746-856ec0319ec7,UrbanLoop Networks 01398,urbanloop-networks-01398.example.com,2026-01-11T05:51:26+05:30,urbanloop-networks-01398,Manufacturing,business,cancelled,,false,2026-04-29T05:51:26+05:30
b99462f2-5c39-4ac3-b652-00e832208572,SignalForge Labs 01399,signalforge-labs-01399.example.com,2026-02-04T04:01:56+05:30,signalforge-labs-01399,Retail,business,suspended,,false,2026-03-27T04:01:56+05:30
71e2f8b4-3b7a-45bf-b565-5dcde9f0ad8a,UrbanLoop Analytics 01400,urbanloop-analytics-01400.example.com,2025-06-23T08:00:39+05:30,urbanloop-analytics-01400,Education,business,active,,true,2025-11-22T08:00:39+05:30
e00f9a13-8f96-4e2c-814b-54865cc4e733,SignalForge Works 01401,signalforge-works-01401.example.com,2025-07-19T09:58:45+05:30,signalforge-works-01401,SaaS,growth,trialing,2025-08-02T09:58:45+05:30,true,2025-11-20T09:58:45+05:30
