id,tenant_id,metric_date,metric_name,metric_value,dimensions,created_at
7433c825-94d7-4ccd-afc1-8c0bc1147753,ef69afac-27a6-4005-987b-ae8e0c4d6c34,2025-10-02,monthly_active_users,1303,"{""channel"":""voice"",""industry"":""Logistics"",""plan"":""free""}",2026-06-22T18:00:00+05:30
eecd2d1c-0835-4605-a93c-96b0d8ff99c4,cb331a56-5942-408e-abea-db4ce99d72bb,2026-02-13,session_duration_seconds,1482,"{""channel"":""web"",""industry"":""SaaS"",""plan"":""free""}",2026-06-22T18:00:00+05:30
766bc19a-569e-4f9a-8b8c-2aaf0b60b432,2cdadcb7-fd10-4928-a919-ed1a8d8eb44f,2025-10-26,login_frequency,755,"{""channel"":""email"",""industry"":""Retail"",""plan"":""free""}",2026-06-22T18:00:00+05:30
8afda13c-b506-4602-9f5b-4ad591580ecd,37e795ee-e175-4b9f-80b6-3b211abeb551,2025-07-24,api_calls,1180,"{""channel"":""slack"",""industry"":""Manufacturing"",""plan"":""starter""}",2026-06-22T18:00:00+05:30
0ab644f2-69df-4f16-b7e7-c706909ab0be,15f8de6d-37b4-492c-9749-5761b2c6b177,2026-04-19,error_rate,0.705,"{""channel"":""web"",""industry"":""Logistics"",""plan"":""starter""}",2026-06-22T18:00:00+05:30
094e8c33-341c-4dac-a6c4-365f33483eaa,2f035a54-b458-4949-aeb4-7b0ac1cc4704,2025-11-12,lead_conversion_rate,0.1145,"{""channel"":""slack"",""industry"":""Real Estate"",""plan"":""business""}",2026-06-22T18:00:00+05:30
d6bf372a-55b4-471c-a966-d493126fae8c,66fa6c2f-376d-4d26-b793-3c25bda42319,2025-09-22,trial_to_paid_conversion,646,"{""channel"":""voice"",""industry"":""Real Estate"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
ea49137b-c1f5-4b6a-b087-75ce0707c1d6,c9f3797a-0400-4be9-a1ae-c55ee5829812,2026-03-11,retention_rate,0.6664,"{""channel"":""voice"",""industry"":""Logistics"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
6c2d4100-c574-4ee9-b239-269a3dc82aaa,4abad6b2-84e1-4ded-a640-a77bb38de427,2025-08-01,churn_rate,0.7871,"{""channel"":""voice"",""industry"":""Fintech"",""plan"":""starter""}",2026-06-22T18:00:00+05:30
1931ef36-49f3-4224-9a9d-cccea67c596f,260f55f8-4c46-46bd-bb9d-e9d26c78b4c3,2026-02-02,messages_sent,2073,"{""channel"":""slack"",""industry"":""Healthcare"",""plan"":""free""}",2026-06-22T18:00:00+05:30
cfdde16a-2b7e-4d06-a5da-fe270e434d08,9650dd5f-5ea1-4b79-8676-d88263f25abd,2026-06-06,agent_resolution_rate,0.4821,"{""channel"":""email"",""industry"":""Retail"",""plan"":""free""}",2026-06-22T18:00:00+05:30
64f63f18-e925-4f95-b0b1-8b248564d30a,1e5c1af2-b4e5-4a38-92e6-aeade40a2899,2026-04-15,document_index_success_rate,0.7255,"{""channel"":""web"",""industry"":""SaaS"",""plan"":""enterprise""}",2026-06-22T18:00:00+05:30
b9d6947c-8979-4555-868b-4e22f4974a7c,03d1d253-9a1f-418c-a759-92adeaafd752,2025-10-24,daily_active_users,282,"{""channel"":""sms"",""industry"":""Education"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
5dd4b1fb-9eaf-470b-af9f-66a91c1a83b7,700727f5-431a-411a-8fa0-11af1867fa11,2026-04-04,monthly_active_users,412,"{""channel"":""slack"",""industry"":""Professional Services"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
98b18806-714b-4e1a-8db9-aac6f31e1fd4,1fe5e634-38d6-4c48-a7f7-2f5c4b2ec134,2025-08-06,session_duration_seconds,1706,"{""channel"":""email"",""industry"":""Education"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
71ffaca6-30de-47bd-a22d-7aeb544404ab,d9e3f4ba-cb0c-4fd0-b94a-9ad6db0b3e9e,2026-06-15,login_frequency,152,"{""channel"":""voice"",""industry"":""Logistics"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
c64cc356-eb7b-44c6-9a4e-ddbd0af43ec0,7dcefd25-320d-453d-b048-e851a93b6e76,2025-10-17,api_calls,2425,"{""channel"":""api"",""industry"":""Logistics"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
c07b45d7-4028-403f-93db-99efb3480152,8974d487-d32d-4dd9-92b6-5e877574652a,2025-09-25,error_rate,0.8105,"{""channel"":""email"",""industry"":""Education"",""plan"":""business""}",2026-06-22T18:00:00+05:30
bad98018-8ef1-44a4-8073-4e203abf30f6,21c07fc4-c080-412b-8a3b-5e65a0e54bed,2026-02-20,lead_conversion_rate,0.4634,"{""channel"":""web"",""industry"":""SaaS"",""plan"":""starter""}",2026-06-22T18:00:00+05:30
477547b1-95b1-4884-9d5b-8eece8cf3556,5155c528-546e-41e7-b37b-ff08ab78102f,2026-06-15,trial_to_paid_conversion,2258,"{""channel"":""api"",""industry"":""Travel"",""plan"":""free""}",2026-06-22T18:00:00+05:30
d48a6fbc-3c6f-476e-a51c-81f30f3edb2c,f24cf634-6d86-4529-a6ab-3e5488f6990c,2026-02-10,retention_rate,0.2254,"{""channel"":""whatsapp"",""industry"":""Healthcare"",""plan"":""free""}",2026-06-22T18:00:00+05:30
77c465f6-9ea4-4888-b24c-16724e423f19,cbeabd34-8935-49fa-a11c-203334423304,2026-06-01,churn_rate,0.5054,"{""channel"":""web"",""industry"":""Retail"",""plan"":""starter""}",2026-06-22T18:00:00+05:30
c8730ae2-c8ff-42d2-9feb-cdd8a73ede7a,01d0a075-7fdf-41e6-995b-df5d53bef2fa,2025-10-01,messages_sent,772,"{""channel"":""email"",""industry"":""Healthcare"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
dc2b6960-d41f-4dcb-a0e4-f274ae1114cc,7e9d6636-bfcb-476d-be57-62a1629d3784,2026-01-06,agent_resolution_rate,0.9726,"{""channel"":""email"",""industry"":""Logistics"",""plan"":""free""}",2026-06-22T18:00:00+05:30
68f9ae37-1210-4044-bbf9-8f43df79342f,d2c7ca69-093f-41d1-bb33-fdb222ae4565,2025-07-31,document_index_success_rate,0.6393,"{""channel"":""slack"",""industry"":""SaaS"",""plan"":""starter""}",2026-06-22T18:00:00+05:30
c441517d-12bd-4cb7-9574-86ded28a7252,e808583f-f7da-415f-a696-5f2f6a5472a4,2025-09-27,daily_active_users,755,"{""channel"":""web"",""industry"":""Retail"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
58ca5a40-08b0-4548-a5c2-370f78a85fbe,945fbd10-a457-4e7a-af03-aa4016f002cd,2026-03-05,monthly_active_users,2440,"{""channel"":""voice"",""industry"":""Healthcare"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
8f84de39-f398-42f3-85ea-8561dd8d4ef5,e225ca70-e253-4a00-b12a-ccd216e2e723,2025-09-26,session_duration_seconds,779,"{""channel"":""whatsapp"",""industry"":""Manufacturing"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
7c3299d9-f97b-48f0-89c9-ff0cee89bda0,23d35448-731d-4a0b-8656-17c5005133cd,2025-07-29,login_frequency,922,"{""channel"":""web"",""industry"":""Fintech"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
a426e6e8-adfa-406c-9cb6-08a32a582d88,5d328a2b-d66a-42ce-8695-cdf106ee27ec,2025-09-29,api_calls,2380,"{""channel"":""web"",""industry"":""Fintech"",""plan"":""free""}",2026-06-22T18:00:00+05:30
df6fc47a-7a63-4525-881e-b88ef163f577,9e4eed24-b4e1-424a-821b-4a3c5e264636,2026-05-14,error_rate,0.8609,"{""channel"":""api"",""industry"":""Professional Services"",""plan"":""business""}",2026-06-22T18:00:00+05:30
132f9f24-87d6-405c-bddf-3478bf8c3c35,2f2f7dcc-a3bb-46ad-9f1f-a5fefbbd516d,2026-03-09,lead_conversion_rate,0.2085,"{""channel"":""voice"",""industry"":""Retail"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
7fe7375e-59a9-4cea-8d1a-69b977b7ebf1,b7ef21a7-2002-48d9-988d-43b08d05e58f,2026-05-02,trial_to_paid_conversion,683,"{""channel"":""web"",""industry"":""Logistics"",""plan"":""free""}",2026-06-22T18:00:00+05:30
1310d0c8-7eac-447f-9f65-c1b6f36b1cdb,d9c656a8-1fde-48fe-9885-5e233fb740bc,2026-06-03,retention_rate,0.2432,"{""channel"":""voice"",""industry"":""Travel"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
f58babf2-8803-4ad5-99e7-5453dd9acf7b,00d2a651-3b19-4ec3-8d05-9c883b7a015d,2026-06-04,churn_rate,0.6481,"{""channel"":""slack"",""industry"":""Healthcare"",""plan"":""business""}",2026-06-22T18:00:00+05:30
cffdf33f-4fc8-4bce-8de9-618db451aa5f,367e41c5-2150-442b-8224-543b803c4fdb,2026-05-10,messages_sent,874,"{""channel"":""voice"",""industry"":""Professional Services"",""plan"":""free""}",2026-06-22T18:00:00+05:30
ad66f0fc-deb4-4c48-8771-7ce182269417,5456d921-a49a-4b0b-81fa-98701f09c85e,2026-05-05,agent_resolution_rate,0.2145,"{""channel"":""voice"",""industry"":""Real Estate"",""plan"":""starter""}",2026-06-22T18:00:00+05:30
6ef59d02-5f57-44f6-a95d-df855493ce04,8ba5a416-a776-4cef-a69c-f675609cb553,2026-04-03,document_index_success_rate,0.3948,"{""channel"":""web"",""industry"":""Logistics"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
bb3121db-65f3-4e52-b713-8f0590376fd5,82cdfdad-a994-44f5-9c4f-3937073ee5d8,2025-12-23,daily_active_users,1926,"{""channel"":""slack"",""industry"":""Travel"",""plan"":""business""}",2026-06-22T18:00:00+05:30
65f804d9-d7fa-4031-a06c-d547d0dff4d7,2cbd143a-d222-4b26-9d69-8bdefe2f7542,2025-11-03,monthly_active_users,2396,"{""channel"":""api"",""industry"":""Retail"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
fe374a01-90f0-48fe-9182-6ff358e9f73e,91e7f890-1726-44ff-9e8f-b61b13fea1b4,2026-05-14,session_duration_seconds,2254,"{""channel"":""api"",""industry"":""Fintech"",""plan"":""business""}",2026-06-22T18:00:00+05:30
fe764c24-eae3-411c-9a5e-7205f4308c61,5c6956cc-d367-4a3b-99e8-a5eb67f87999,2025-09-06,login_frequency,659,"{""channel"":""sms"",""industry"":""Professional Services"",""plan"":""starter""}",2026-06-22T18:00:00+05:30
86c12588-ce34-4133-b89e-bd25119c2d3f,463c3b07-c636-4893-bcb4-718ca900e112,2025-09-01,api_calls,750,"{""channel"":""voice"",""industry"":""Manufacturing"",""plan"":""starter""}",2026-06-22T18:00:00+05:30
b2b41561-75f9-449e-a698-1f0d50cc7bef,ce6cf5f8-85a7-4fee-825c-1d5907159c70,2026-01-11,error_rate,0.7563,"{""channel"":""sms"",""industry"":""Real Estate"",""plan"":""enterprise""}",2026-06-22T18:00:00+05:30
da20b500-2289-4576-9ce3-016e1cf03248,40903834-7b90-44c6-bd38-a5974791905c,2026-05-28,lead_conversion_rate,0.6591,"{""channel"":""email"",""industry"":""Travel"",""plan"":""free""}",2026-06-22T18:00:00+05:30
0331237a-0d83-4edd-ae8e-a9270d3ba00f,308f3d3c-7d7d-4b80-bfd5-5e3e0a9f8e50,2026-01-07,trial_to_paid_conversion,1528,"{""channel"":""voice"",""industry"":""Professional Services"",""plan"":""enterprise""}",2026-06-22T18:00:00+05:30
ad77bf2e-a61e-4928-8f1e-e0e477a02dfd,7b332499-046d-4bdc-a17c-50f3ebdcc4e8,2025-10-17,retention_rate,0.3645,"{""channel"":""slack"",""industry"":""Retail"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
1cd72b91-8b49-403d-a6a9-9a0d99d0489e,b10564dc-d86f-44ed-9887-d50542350af1,2026-01-01,churn_rate,0.7985,"{""channel"":""whatsapp"",""industry"":""Education"",""plan"":""starter""}",2026-06-22T18:00:00+05:30
c470e3b8-8909-471d-8fd5-b6841ebf52bc,e9366a4d-79c5-4114-b158-47e2db270ecb,2026-02-27,messages_sent,2237,"{""channel"":""api"",""industry"":""Professional Services"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
b2431705-ec76-4e7d-8aad-0882bd4c08b6,67eceb97-bfc7-4b2c-82e2-a869d3a2c1e0,2026-06-14,agent_resolution_rate,0.3833,"{""channel"":""web"",""industry"":""Logistics"",""plan"":""free""}",2026-06-22T18:00:00+05:30
5a9fc9be-0e31-4a19-878a-54038fc3e5c0,7db36b30-1a66-46f6-8791-ffbd54d8f2ed,2026-04-06,document_index_success_rate,0.2836,"{""channel"":""api"",""industry"":""SaaS"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
f5abc597-2801-4d96-873b-1e7dcb005a6a,d3b5a917-4484-482b-bd1b-a41944e8a63d,2026-05-24,daily_active_users,622,"{""channel"":""slack"",""industry"":""Travel"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
35deb10f-18f1-46da-b238-9b681b8b3ab5,7e8a69c6-9a4e-4b80-805b-61a4ddc3c73d,2025-11-07,monthly_active_users,1522,"{""channel"":""whatsapp"",""industry"":""Travel"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
698abb55-c75a-4934-bfaf-3a9a05ba83e7,fff31737-8ce4-4c6f-8ad6-27b430ccf1a8,2026-01-05,session_duration_seconds,1427,"{""channel"":""web"",""industry"":""SaaS"",""plan"":""starter""}",2026-06-22T18:00:00+05:30
2eb3b2e2-5bc6-4a08-a730-b97a17b4bbb3,bb3312d0-cd96-42f1-b45e-d44e9979d4a4,2025-08-23,login_frequency,742,"{""channel"":""voice"",""industry"":""Travel"",""plan"":""free""}",2026-06-22T18:00:00+05:30
a2ac24a8-e828-4a9e-88a3-24587daab4b0,af1cd98b-2216-40de-a500-1cf532ecca79,2025-11-24,api_calls,886,"{""channel"":""slack"",""industry"":""Retail"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
d85ce94a-0efe-4904-ae3f-0e2e0d35650a,1a9683c1-a2be-4319-9d9d-f79e786353f5,2025-11-17,error_rate,0.8116,"{""channel"":""slack"",""industry"":""Healthcare"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
2d7e7ebf-e1fb-4190-8e42-e813f7428e54,cb82d5ce-2553-4000-8fe5-5da9388d26b5,2026-03-13,lead_conversion_rate,0.0498,"{""channel"":""web"",""industry"":""Education"",""plan"":""starter""}",2026-06-22T18:00:00+05:30
70b75b61-b1ce-49dc-9b2d-d17c08cf436c,25d8f35a-cf61-4424-a122-41f2abe50c5a,2025-08-06,trial_to_paid_conversion,2380,"{""channel"":""whatsapp"",""industry"":""Travel"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
4103b22f-081f-43f7-82af-07f140207e6b,a841a68d-6be5-4914-b54a-9f149a53ed48,2025-12-23,retention_rate,0.4116,"{""channel"":""voice"",""industry"":""Logistics"",""plan"":""free""}",2026-06-22T18:00:00+05:30
74d00817-c091-43ec-a93d-ebf863ec41fe,c233981b-3c70-4337-b8e5-e0c2ff8a5270,2026-04-11,churn_rate,0.8433,"{""channel"":""api"",""industry"":""SaaS"",""plan"":""free""}",2026-06-22T18:00:00+05:30
ba3ba91b-8bee-4170-b7a6-b6318692a6cb,27d4722d-c4d0-470e-bcac-0235ba84ea85,2026-01-09,messages_sent,797,"{""channel"":""sms"",""industry"":""SaaS"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
26f3d243-408f-4feb-ad8e-f251b855a12b,d3b31dd0-c4d8-45e0-889e-13e3fe35c371,2025-10-26,agent_resolution_rate,0.9262,"{""channel"":""whatsapp"",""industry"":""Education"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
dc6e2816-e3b7-4cb8-9e52-0063ed651578,aa6a458a-9fad-4b3f-9d93-8bbaccbce22f,2026-04-01,document_index_success_rate,0.1836,"{""channel"":""voice"",""industry"":""Fintech"",""plan"":""starter""}",2026-06-22T18:00:00+05:30
cf9f1d92-3db6-4ff7-acdb-24b87bc8ae23,53069e1d-8845-4254-b5fe-46741a2e9390,2026-04-26,daily_active_users,784,"{""channel"":""whatsapp"",""industry"":""SaaS"",""plan"":""business""}",2026-06-22T18:00:00+05:30
a27e87c4-d72c-49a0-a415-dd400b61cd65,4d5a47e0-8748-4cc2-a848-ddec963efb58,2025-11-15,monthly_active_users,231,"{""channel"":""sms"",""industry"":""Fintech"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
eccfbb61-f887-44c4-aee3-7f063d36bcbc,c9f69789-a4e4-4c9a-8d37-06247f8cf526,2025-12-13,session_duration_seconds,853,"{""channel"":""voice"",""industry"":""Fintech"",""plan"":""enterprise""}",2026-06-22T18:00:00+05:30
738daf16-7fc4-4205-abb7-86381aa37689,9800bd74-caa1-4a6e-aa5e-9a571adb76e6,2026-01-28,login_frequency,57,"{""channel"":""web"",""industry"":""SaaS"",""plan"":""business""}",2026-06-22T18:00:00+05:30
d6526a0c-5f21-4695-9cec-7fc4f166f9fc,4895e7c9-12ff-4444-8290-3c00957408e2,2025-07-25,api_calls,1976,"{""channel"":""email"",""industry"":""Fintech"",""plan"":""enterprise""}",2026-06-22T18:00:00+05:30
596b2187-0b7e-4925-845b-5eb356a65a4f,98197802-dd8b-49bf-b08c-cd4e1f5abd6b,2025-12-26,error_rate,0.5493,"{""channel"":""email"",""industry"":""Travel"",""plan"":""starter""}",2026-06-22T18:00:00+05:30
4c9e73fb-9866-4679-bbb2-24e4f1f98cb4,66cbfbb3-f262-4425-8afb-ea745f1366f7,2026-01-21,lead_conversion_rate,0.5109,"{""channel"":""sms"",""industry"":""Manufacturing"",""plan"":""enterprise""}",2026-06-22T18:00:00+05:30
a56cbfe2-46b1-4cc8-b346-e85e9fc75c00,0a22de7c-48e6-4223-8f3f-9ff0060137c7,2025-08-14,trial_to_paid_conversion,2160,"{""channel"":""voice"",""industry"":""Travel"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
4c726e05-6f65-400d-a551-3727fa08e82c,dd8b8410-431a-43a0-a06c-13668f299fcb,2026-04-30,retention_rate,0.8939,"{""channel"":""email"",""industry"":""Logistics"",""plan"":""business""}",2026-06-22T18:00:00+05:30
6b8916b3-1322-4175-84d5-2b064ada8097,7a012207-f89b-4bba-b63f-65e35fa50a1b,2025-07-10,churn_rate,0.2935,"{""channel"":""email"",""industry"":""Fintech"",""plan"":""business""}",2026-06-22T18:00:00+05:30
86f4dd43-a881-444e-9301-f2c12484d703,ceeafb1f-631a-490b-9f3a-8ce96947c436,2025-11-27,messages_sent,1501,"{""channel"":""api"",""industry"":""Retail"",""plan"":""enterprise""}",2026-06-22T18:00:00+05:30
6530f03e-c89a-4686-9666-4a4709bad2db,451c533d-414b-4c2f-8172-741e8c4d11ff,2026-02-28,agent_resolution_rate,0.1527,"{""channel"":""api"",""industry"":""Professional Services"",""plan"":""business""}",2026-06-22T18:00:00+05:30
8433f03f-af48-4406-aabf-9626f7b44f83,b80e8a8d-b73d-4d26-8d05-5c578a819e92,2026-01-22,document_index_success_rate,0.9515,"{""channel"":""api"",""industry"":""Real Estate"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
6cd02241-d58a-4d62-bb0b-bd3d16f535e8,2bd9ba58-18d3-4255-ba63-0694a7e4e37b,2026-01-01,daily_active_users,945,"{""channel"":""voice"",""industry"":""Healthcare"",""plan"":""enterprise""}",2026-06-22T18:00:00+05:30
f9a2278e-a3ba-4a4c-8a31-da9c0b397a4f,8add6ad2-0b9c-42c6-aeda-dacec16e6e80,2026-04-23,monthly_active_users,2475,"{""channel"":""whatsapp"",""industry"":""Real Estate"",""plan"":""free""}",2026-06-22T18:00:00+05:30
6f7fb624-8f9e-4d1e-a831-e43a7895f218,6cf042dc-6103-4b81-852e-b586df3e28de,2026-05-20,session_duration_seconds,965,"{""channel"":""whatsapp"",""industry"":""Retail"",""plan"":""business""}",2026-06-22T18:00:00+05:30
e430f488-30f2-428a-b4f2-c366f382e5bf,74d60273-9b95-478a-8a5a-6999b902309d,2025-08-30,login_frequency,395,"{""channel"":""web"",""industry"":""Real Estate"",""plan"":""starter""}",2026-06-22T18:00:00+05:30
35b8afea-fcbd-4bef-9897-74b401054bb6,50ff941a-e300-4f46-a2d1-72c6264210db,2025-09-17,api_calls,627,"{""channel"":""web"",""industry"":""Healthcare"",""plan"":""starter""}",2026-06-22T18:00:00+05:30
032c0424-c4aa-48f8-a417-0def912abe49,971e2406-2ee5-4dd8-b7eb-3d48a02a906f,2025-07-23,error_rate,0.8162,"{""channel"":""web"",""industry"":""Fintech"",""plan"":""business""}",2026-06-22T18:00:00+05:30
6c8de6ea-56e3-47a7-b7d1-482b87e65342,d83442e8-018b-4696-84c5-aae55448ab87,2025-10-14,lead_conversion_rate,0.8125,"{""channel"":""web"",""industry"":""Travel"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
982fbeed-88ca-4338-876d-28d952f6d2f5,be87b080-36bb-4919-90f7-7b0ce4bc2cdf,2026-04-19,trial_to_paid_conversion,1138,"{""channel"":""whatsapp"",""industry"":""Healthcare"",""plan"":""business""}",2026-06-22T18:00:00+05:30
e7330686-927d-4b6f-bf0d-789165d3e376,65b845b6-7664-4690-b60a-2b32fbe78d68,2025-09-15,retention_rate,0.7554,"{""channel"":""slack"",""industry"":""Real Estate"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
84f4a5ed-cb24-4254-be17-007efc943898,5882da9d-6821-49a3-95a3-00ca85e36b92,2025-07-19,churn_rate,0.0652,"{""channel"":""email"",""industry"":""Healthcare"",""plan"":""business""}",2026-06-22T18:00:00+05:30
a2ffb696-01b4-443a-b2f9-977e53eff84b,b14c2458-86e3-4291-a391-eccb8f2cc629,2025-09-30,messages_sent,335,"{""channel"":""api"",""industry"":""Healthcare"",""plan"":""free""}",2026-06-22T18:00:00+05:30
50ce57b4-c44a-4844-973f-6bdc6aff2b49,ba8be360-d1ba-434f-8ac3-48791c058df7,2025-07-14,agent_resolution_rate,0.3747,"{""channel"":""sms"",""industry"":""Education"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
73c97719-bb1d-49b7-a564-6a41f20689a2,07ac8405-de3b-464d-9e2f-16a9d7616406,2025-07-25,document_index_success_rate,0.2621,"{""channel"":""api"",""industry"":""SaaS"",""plan"":""business""}",2026-06-22T18:00:00+05:30
128ead9c-9478-4a76-8648-defbc664c391,bd988114-322f-41b5-86bc-8499517894c3,2026-01-01,daily_active_users,2377,"{""channel"":""api"",""industry"":""Retail"",""plan"":""free""}",2026-06-22T18:00:00+05:30
25121482-ce31-4afa-9c93-c91ffe5df661,5e4371e5-b443-48ca-b515-2afe28803d34,2025-07-19,monthly_active_users,503,"{""channel"":""slack"",""industry"":""Travel"",""plan"":""starter""}",2026-06-22T18:00:00+05:30
f0de9ce1-879d-4d0a-80b7-b656a70ba603,acb66299-5daf-4610-990a-0d39909f0e78,2025-06-23,session_duration_seconds,1694,"{""channel"":""slack"",""industry"":""Retail"",""plan"":""enterprise""}",2026-06-22T18:00:00+05:30
d28c667b-4108-409a-b8d3-ecc90cbe8b90,66507a2a-07d4-4ad2-9432-3f8a87c1a2f7,2026-06-04,login_frequency,2300,"{""channel"":""email"",""industry"":""Real Estate"",""plan"":""free""}",2026-06-22T18:00:00+05:30
65b43d1c-f237-4fa9-aa7b-7de84db6d2bd,3431f3a2-6586-4cac-8bb4-23ea54479117,2025-12-28,api_calls,612,"{""channel"":""whatsapp"",""industry"":""Travel"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
c905d06d-b3be-473d-ad50-2f2e09957c57,ae9b06b2-b8e4-44e5-a655-fd0b1c6fbb93,2026-01-18,error_rate,0.676,"{""channel"":""sms"",""industry"":""SaaS"",""plan"":""business""}",2026-06-22T18:00:00+05:30
d6cf7ef0-ab71-49e2-a611-3fe4426e5daa,ea04e78d-21b4-496d-b4ae-501131932d29,2025-11-03,lead_conversion_rate,0.7881,"{""channel"":""email"",""industry"":""Healthcare"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
ebbd6c8d-f8d2-4994-9d4b-c0e07e4bba34,b974456f-9c01-48f8-9010-4b407e99c8af,2025-11-24,trial_to_paid_conversion,1510,"{""channel"":""whatsapp"",""industry"":""Logistics"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
6257cd44-e34d-442e-8df7-0cdfec874eb7,7e34aa08-1594-4e5f-a980-5fe7be905a9b,2026-02-05,retention_rate,0.6564,"{""channel"":""sms"",""industry"":""Logistics"",""plan"":""starter""}",2026-06-22T18:00:00+05:30
34e19ebe-b19d-4f64-970b-c1d5597896ff,0df4bd40-10fb-4812-8813-e5d61d7f7fd9,2025-09-01,churn_rate,0.9264,"{""channel"":""web"",""industry"":""Retail"",""plan"":""starter""}",2026-06-22T18:00:00+05:30
450b299a-3a18-4841-baec-7bfd77df2e4c,caf7b409-5318-4920-add3-ffa3b5ced9a8,2025-09-24,messages_sent,53,"{""channel"":""voice"",""industry"":""Manufacturing"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
be121cc6-f36f-4297-8c72-ddfac8d9e7eb,a6610b15-9863-4387-a395-5b9f3293d590,2025-08-25,agent_resolution_rate,0.0266,"{""channel"":""slack"",""industry"":""Real Estate"",""plan"":""business""}",2026-06-22T18:00:00+05:30
de7f30c2-a54b-41a6-a499-f7f51d8fe7bc,345b008a-23f1-444d-84ed-17dd85036e7e,2025-12-23,document_index_success_rate,0.523,"{""channel"":""web"",""industry"":""Manufacturing"",""plan"":""business""}",2026-06-22T18:00:00+05:30
98a939fc-f5f1-4db8-ad1a-cac8ea9b1bda,e29fa6bf-6973-4443-b8d7-a3ef3943b703,2026-06-13,daily_active_users,1044,"{""channel"":""voice"",""industry"":""Retail"",""plan"":""business""}",2026-06-22T18:00:00+05:30
fd4c4c05-8954-4e34-8496-b260487bd849,1f361dba-c89e-4b54-804c-9087c7d0d5dc,2025-07-02,monthly_active_users,2241,"{""channel"":""sms"",""industry"":""Travel"",""plan"":""starter""}",2026-06-22T18:00:00+05:30
7222e0ba-a9fb-4317-9bfd-e143a4a289fa,1e96ff7d-3ecf-4aa7-bd63-8b7aa957db4f,2025-07-10,session_duration_seconds,379,"{""channel"":""email"",""industry"":""Travel"",""plan"":""starter""}",2026-06-22T18:00:00+05:30
cb41e1d5-eaa5-4091-8389-31e3383895b0,856429e1-a7c4-4aae-a6b9-abd670211afe,2025-12-04,login_frequency,211,"{""channel"":""email"",""industry"":""Logistics"",""plan"":""free""}",2026-06-22T18:00:00+05:30
9c61e677-e2bf-4c88-b7d2-2d05711d78e8,c31b5879-9bbe-48ad-95bd-d94ec470e096,2025-11-18,api_calls,892,"{""channel"":""api"",""industry"":""Professional Services"",""plan"":""starter""}",2026-06-22T18:00:00+05:30
48f69f0b-7268-40fa-8623-77ff4b019fef,17de9597-8f14-4e78-9109-1c53d4d0538d,2025-08-15,error_rate,0.7413,"{""channel"":""voice"",""industry"":""Retail"",""plan"":""starter""}",2026-06-22T18:00:00+05:30
6054381c-9716-48de-8cf5-13a2466b6b72,af529992-4961-4c07-b43e-1b6ab4e36941,2026-04-05,lead_conversion_rate,0.8181,"{""channel"":""api"",""industry"":""Education"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
227bd6ad-1060-4717-a401-d15446731a8e,c7af3f8d-d1f3-4b7d-bae7-41ca0b9d36b7,2025-06-30,trial_to_paid_conversion,563,"{""channel"":""web"",""industry"":""Real Estate"",""plan"":""growth""}",2026-06-22T18:00:00+05:30
385e08fc-dea7-4ccc-bc84-992aa5ac4851,fb1bb5f6-3f32-49d9-8e6b-132ad00aca07,2026-01-17,retention_rate,0.6556,"{""channel"":""slack"",""industry"":""Fintech"",""plan"":""free""}",2026-06-22T18:00:00+05:30
