id,tenant_id,name,role,system_prompt,tools,created_at,agent_type,model,is_active,updated_at
c36e77e3-0f30-44eb-9e0e-315e6c4b4302,9d2a464f-d62a-47d0-ba92-f3edd7471b7d,Knowledge Retriever 6,knowledge_retriever,You are Follei's knowledge retriever for Retail workflows.,"[""knowledge.search"",""email.send"",""crm.search"",""billing.lookup""]",2026-01-09T12:26:03+05:30,workflow,claude-3.5-sonnet,true,2026-02-24T12:26:03+05:30
1136ab39-e122-4025-a422-4ef612e148b0,820d2c56-e00b-4388-a2a5-e8249528fd43,Sales Assistant 7,sales_assistant,You are Follei's sales assistant for Professional Services workflows.,"[""email.send"",""calendar.book"",""crm.search""]",2025-07-26T03:04:01+05:30,autonomous,gpt-4.1-mini,true,2025-09-28T03:04:01+05:30
db8c4b4e-6ef3-4c4c-bbf2-de280c14cd4b,25e27603-7f50-4433-8cd1-33ec19e4169d,Knowledge Retriever 1,knowledge_retriever,You are Follei's knowledge retriever for Fintech workflows.,"[""email.send"",""billing.lookup"",""calendar.book""]",2026-05-26T12:37:34+05:30,copilot,gpt-4.1,true,2026-06-22T18:00:00+05:30
2577f681-2585-476d-bb40-41263cff6512,31872b85-5cc8-4fca-aac5-540a3db05bb2,Support Agent 2,support_agent,You are Follei's support agent for Professional Services workflows.,"[""knowledge.search"",""email.send"",""billing.lookup"",""calendar.book""]",2025-11-11T13:16:19+05:30,workflow,claude-3.5-sonnet,true,2025-11-15T13:16:19+05:30
64117f31-485f-47e6-a1f7-94078fb2aa83,bf1fa1d3-5298-42b4-97f2-8b1ab8f18e0f,Support Agent 3,support_agent,You are Follei's support agent for SaaS workflows.,"[""knowledge.search"",""crm.search"",""billing.lookup""]",2025-11-08T05:25:33+05:30,copilot,claude-3.5-sonnet,true,2026-01-18T05:25:33+05:30
bfc9a7b2-6b95-4a59-b156-fe99aeed23c0,ea7f5c7e-e081-436c-86dd-3bf4449f3110,Knowledge Retriever 4,knowledge_retriever,You are Follei's knowledge retriever for Retail workflows.,"[""crm.search"",""knowledge.search"",""billing.lookup""]",2026-05-10T11:51:40+05:30,retrieval,o4-mini,true,2026-05-13T11:51:40+05:30
d95587a9-5bf8-4cfe-bd19-caad18dc907d,09e78a63-b63c-42ec-841b-2d65886e45bc,Billing Helper 5,billing_helper,You are Follei's billing helper for Logistics workflows.,"[""billing.lookup"",""email.send""]",2026-02-16T11:13:11+05:30,retrieval,gpt-4o-mini,true,2026-05-10T11:13:11+05:30
88b3bca1-3ebb-4ac2-831c-6d324f1fe250,7bb0f840-3ef7-44d4-9f45-7a51e6628514,Support Agent 6,support_agent,You are Follei's support agent for Logistics workflows.,"[""email.send"",""knowledge.search"",""billing.lookup"",""calendar.book""]",2026-06-03T08:04:48+05:30,autonomous,gpt-4o-mini,true,2026-06-22T18:00:00+05:30
8eb3887f-43db-4760-b39a-f4a32e58c8fc,e1a57508-6558-4bad-b60e-5794fca293bd,Knowledge Retriever 7,knowledge_retriever,You are Follei's knowledge retriever for Education workflows.,"[""crm.search"",""calendar.book""]",2025-09-28T08:47:45+05:30,retrieval,o4-mini,true,2025-12-25T08:47:45+05:30
ff17fdd7-1b57-4319-a7f5-cb1ccc91913d,5885430c-5c25-43fc-ba6d-df1efc8912c1,Sales Assistant 1,sales_assistant,You are Follei's sales assistant for Travel workflows.,"[""calendar.book"",""email.send"",""crm.search""]",2025-10-05T11:40:03+05:30,copilot,gpt-4.1,true,2025-10-08T11:40:03+05:30
835c801a-6414-4e60-9767-e2a3ce02bd72,9300f6a4-fb4b-42ed-a7ff-cb058949e841,Support Agent 2,support_agent,You are Follei's support agent for Travel workflows.,"[""email.send"",""billing.lookup"",""crm.search"",""knowledge.search""]",2026-04-16T14:23:13+05:30,workflow,gpt-4.1-mini,true,2026-06-22T18:00:00+05:30
4601cc85-ee42-49ac-981f-2af8b6525c13,64677188-8a1e-43be-85c8-99689f47f73b,Sales Assistant 3,sales_assistant,You are Follei's sales assistant for Travel workflows.,"[""calendar.book"",""crm.search""]",2026-02-26T10:49:50+05:30,copilot,gpt-4.1-mini,true,2026-03-23T10:49:50+05:30
f411c988-b2a8-47e3-9c6c-9e8f0565a8dc,dd366ee8-ff27-4e59-b8a5-4c6a1aa7a42e,Success Coach 4,success_coach,You are Follei's success coach for Travel workflows.,"[""billing.lookup"",""email.send"",""knowledge.search"",""crm.search""]",2025-07-13T12:04:44+05:30,autonomous,gpt-4.1-mini,true,2025-07-29T12:04:44+05:30
e437179e-be7d-4f24-918a-a5d64ff845b2,f0bae816-239a-46ab-9c25-5db0527352b8,Billing Helper 5,billing_helper,You are Follei's billing helper for Fintech workflows.,"[""billing.lookup"",""calendar.book"",""crm.search""]",2026-01-12T12:18:59+05:30,autonomous,gpt-4.1-mini,true,2026-02-15T12:18:59+05:30
d6622c23-d5c0-48d9-8254-c974f0b5078c,cb7da63f-4ec2-45b9-8d05-84a12e63d179,Support Agent 6,support_agent,You are Follei's support agent for Education workflows.,"[""knowledge.search"",""crm.search"",""calendar.book"",""email.send""]",2025-11-06T07:33:10+05:30,autonomous,gpt-4o-mini,true,2026-01-17T07:33:10+05:30
eb91fdf6-e8be-47c4-af4b-b88fdc717287,c31feff4-cd1a-4e82-a93f-40e09f88a9ef,Support Agent 7,support_agent,You are Follei's support agent for Real Estate workflows.,"[""crm.search"",""billing.lookup"",""knowledge.search"",""calendar.book""]",2026-05-08T10:09:09+05:30,autonomous,claude-3.5-sonnet,true,2026-05-20T10:09:09+05:30
3d55e0d8-bd96-4a91-ab86-e62d6ceddabf,75847e78-90bf-424d-8ab6-8aeb11d7b7d5,Knowledge Retriever 1,knowledge_retriever,You are Follei's knowledge retriever for Education workflows.,"[""knowledge.search"",""crm.search""]",2026-06-09T02:37:56+05:30,autonomous,gpt-4.1-mini,true,2026-06-22T18:00:00+05:30
a71d014a-a57a-4956-b0ea-6b1c8eafb9a4,8ca0e6ec-d8f5-4edb-b8c7-a6ac1cae1611,Success Coach 2,success_coach,You are Follei's success coach for Logistics workflows.,"[""calendar.book"",""crm.search""]",2025-09-04T00:01:15+05:30,autonomous,o4-mini,true,2025-12-03T00:01:15+05:30
f5d50faf-f865-47f8-b556-2aa213d013cc,ce910ce8-b7eb-4649-a2c4-b3e6103e1456,Billing Helper 3,billing_helper,You are Follei's billing helper for Manufacturing workflows.,"[""billing.lookup"",""calendar.book"",""crm.search"",""email.send""]",2026-04-19T08:17:06+05:30,copilot,claude-3.5-sonnet,true,2026-04-21T08:17:06+05:30
819c2307-09bb-4ecb-b7e5-c03d42feb49a,0375b80c-2128-4755-9786-28996e8aa67a,Knowledge Retriever 4,knowledge_retriever,You are Follei's knowledge retriever for Retail workflows.,"[""knowledge.search"",""crm.search""]",2025-09-04T23:12:31+05:30,copilot,gpt-4o-mini,true,2025-10-15T23:12:31+05:30
cd4867f3-5024-4afb-ac10-3f16e3b1e7bf,7bb66e82-e838-4a04-995e-287aa408ad55,Knowledge Retriever 5,knowledge_retriever,You are Follei's knowledge retriever for Retail workflows.,"[""calendar.book"",""crm.search"",""email.send"",""knowledge.search""]",2025-07-01T14:51:42+05:30,retrieval,o4-mini,true,2025-08-31T14:51:42+05:30
3ed4f8c8-3fbd-481e-9303-2c0090a7b339,18786beb-0717-4e64-8f7f-9958f2d93d0f,Support Agent 6,support_agent,You are Follei's support agent for Real Estate workflows.,"[""calendar.book"",""billing.lookup"",""knowledge.search"",""crm.search""]",2025-08-23T02:36:50+05:30,copilot,gpt-4o-mini,true,2025-09-18T02:36:50+05:30
ccb3129e-723f-4d66-bba8-ac0d477bf206,36eb6c46-8412-46e5-a03d-9604b30c009b,Sales Assistant 7,sales_assistant,You are Follei's sales assistant for Logistics workflows.,"[""email.send"",""billing.lookup"",""calendar.book""]",2025-10-03T06:25:55+05:30,workflow,gpt-4o-mini,true,2025-10-11T06:25:55+05:30
71d2c25b-0801-433f-9592-fa9bcc654de0,1018ea97-4fa9-4908-9770-979e3c288978,Sales Assistant 1,sales_assistant,You are Follei's sales assistant for Professional Services workflows.,"[""email.send"",""knowledge.search""]",2026-02-05T04:01:50+05:30,autonomous,gpt-4.1,true,2026-03-07T04:01:50+05:30
4251b3a5-8d0f-4024-8ec5-d351a5216800,ca796fa7-bf40-49c5-ba1b-b4835b237647,Knowledge Retriever 2,knowledge_retriever,You are Follei's knowledge retriever for Education workflows.,"[""crm.search"",""email.send""]",2025-12-06T08:24:24+05:30,copilot,gpt-4.1-mini,true,2026-01-14T08:24:24+05:30
f467d3be-9025-4e67-8b32-16f27756a44e,070d9bc2-61f7-4e66-bd32-268e2d635973,Support Agent 3,support_agent,You are Follei's support agent for Fintech workflows.,"[""crm.search"",""email.send"",""billing.lookup""]",2025-09-14T14:35:55+05:30,retrieval,gpt-4.1-mini,true,2025-11-23T14:35:55+05:30
dd4832ef-8515-424b-87ba-1174498f4773,b78963c6-776b-47b6-8f96-95fb981ff625,Success Coach 4,success_coach,You are Follei's success coach for Manufacturing workflows.,"[""billing.lookup"",""email.send""]",2026-02-01T04:57:41+05:30,workflow,o4-mini,true,2026-02-06T04:57:41+05:30
727c8f3f-4a1c-44f9-bf7c-25e3a0a7b3b6,87476e23-fd11-480c-9d1d-dd633974360e,Knowledge Retriever 5,knowledge_retriever,You are Follei's knowledge retriever for SaaS workflows.,"[""calendar.book"",""knowledge.search"",""billing.lookup"",""crm.search""]",2025-12-28T11:00:00+05:30,retrieval,gpt-4.1-mini,true,2026-01-08T11:00:00+05:30
b1667bc1-0c6b-4297-adc7-beebc681c1a0,861674b7-c977-44a1-88ef-996f29ac4191,Billing Helper 6,billing_helper,You are Follei's billing helper for Education workflows.,"[""billing.lookup"",""email.send"",""knowledge.search"",""crm.search""]",2026-01-31T18:56:55+05:30,retrieval,gpt-4.1,true,2026-03-04T18:56:55+05:30
6051e5ed-9b07-4181-8465-6eee3671f14d,51be6b2a-8176-4658-b5f9-ab48df542be0,Support Agent 7,support_agent,You are Follei's support agent for Real Estate workflows.,"[""calendar.book"",""knowledge.search""]",2025-11-10T11:32:08+05:30,autonomous,gpt-4.1,true,2026-01-17T11:32:08+05:30
a21e68ea-81c4-4bd6-b860-5995aa954e96,73b3b19b-4dca-4379-b60f-2f26a07a26cd,Success Coach 1,success_coach,You are Follei's success coach for SaaS workflows.,"[""crm.search"",""billing.lookup""]",2025-10-26T06:31:06+05:30,copilot,gpt-4.1,true,2025-12-07T06:31:06+05:30
585bf179-e3c7-4c7c-8ae5-f4f57dadbeeb,1a2bcdae-f6ce-4f41-beaf-9200ac9fff33,Sales Assistant 2,sales_assistant,You are Follei's sales assistant for Logistics workflows.,"[""email.send"",""crm.search"",""knowledge.search""]",2026-01-09T14:29:49+05:30,workflow,gpt-4.1-mini,true,2026-02-08T14:29:49+05:30
1eacff02-d792-4ca7-b4d5-a842c6d25652,6572a784-4c84-4a18-b7b4-f9432175fb85,Billing Helper 3,billing_helper,You are Follei's billing helper for Retail workflows.,"[""email.send"",""billing.lookup"",""crm.search"",""calendar.book""]",2026-03-09T21:36:58+05:30,copilot,o4-mini,true,2026-05-19T21:36:58+05:30
ee11f74b-c754-4d19-9385-3717e5b52a5e,00f4a78e-1428-47ad-a88f-1da9377358c6,Billing Helper 4,billing_helper,You are Follei's billing helper for Manufacturing workflows.,"[""billing.lookup"",""calendar.book""]",2025-07-12T09:52:11+05:30,workflow,gpt-4.1-mini,false,2025-09-06T09:52:11+05:30
cf4fbe6c-7d7a-40a6-9da2-60542b1e6698,dfdf456e-1516-4cb4-b345-6213288bd450,Knowledge Retriever 5,knowledge_retriever,You are Follei's knowledge retriever for Manufacturing workflows.,"[""calendar.book"",""billing.lookup"",""knowledge.search""]",2025-10-14T02:22:26+05:30,autonomous,gpt-4o-mini,true,2025-10-24T02:22:26+05:30
5b0841ca-ec38-41fa-994f-1c571dc4f086,79efe2b4-42da-498f-8032-20d4554c8873,Success Coach 6,success_coach,You are Follei's success coach for Education workflows.,"[""email.send"",""calendar.book""]",2026-01-30T07:56:26+05:30,retrieval,gpt-4.1-mini,true,2026-02-25T07:56:26+05:30
df8578e9-b70e-4e7d-b747-7db0268f5076,4690f36f-6f4a-42a0-806c-b2a69a26f3c1,Support Agent 7,support_agent,You are Follei's support agent for Healthcare workflows.,"[""crm.search"",""calendar.book"",""billing.lookup""]",2025-08-16T19:30:00+05:30,workflow,gpt-4.1-mini,true,2025-09-15T19:30:00+05:30
00a5ef4b-2f4d-4d42-b874-d7b1536443f7,166ec804-695e-466d-829c-9a96e51ece86,Sales Assistant 1,sales_assistant,You are Follei's sales assistant for Travel workflows.,"[""email.send"",""knowledge.search"",""billing.lookup""]",2025-11-05T09:17:32+05:30,copilot,claude-3.5-sonnet,true,2026-01-20T09:17:32+05:30
4023a824-a24a-45d6-b882-8ba32df867d8,f44a52e4-b751-400c-b9b3-f197037ec8ca,Sales Assistant 2,sales_assistant,You are Follei's sales assistant for SaaS workflows.,"[""knowledge.search"",""email.send"",""crm.search"",""calendar.book""]",2026-01-31T03:42:46+05:30,retrieval,gpt-4o-mini,true,2026-02-15T03:42:46+05:30
457f01ec-6140-43a0-8892-b07168ac5ebd,89259765-ff01-497f-840e-66190281e77c,Success Coach 3,success_coach,You are Follei's success coach for Fintech workflows.,"[""calendar.book"",""email.send"",""billing.lookup"",""knowledge.search""]",2026-02-16T04:09:43+05:30,autonomous,claude-3.5-sonnet,true,2026-05-06T04:09:43+05:30
d1a61d79-282f-4172-b122-61062317e079,a4bbac42-a04c-4ffe-a375-d173c581f4ea,Support Agent 4,support_agent,You are Follei's support agent for Real Estate workflows.,"[""crm.search"",""billing.lookup""]",2026-01-21T11:27:31+05:30,workflow,o4-mini,true,2026-02-28T11:27:31+05:30
02ffb08f-f6f7-4fc3-a14c-e1f5fdda3db9,42632345-0482-49cc-8790-1a455b6da78c,Billing Helper 5,billing_helper,You are Follei's billing helper for Healthcare workflows.,"[""billing.lookup"",""email.send"",""crm.search"",""calendar.book""]",2026-04-25T03:26:05+05:30,retrieval,gpt-4.1,true,2026-04-30T03:26:05+05:30
b75ef4ae-ab88-4f63-af22-9c5f392b8f0c,2f1d6cbc-3048-4c76-aa12-31faf0a5a839,Billing Helper 6,billing_helper,You are Follei's billing helper for Travel workflows.,"[""crm.search"",""knowledge.search"",""email.send""]",2026-05-16T00:28:34+05:30,autonomous,gpt-4.1-mini,true,2026-06-22T18:00:00+05:30
75d1e092-1ee2-4529-8b3d-e4c96f04bbae,8b6e77fc-5668-4fd2-8783-41eff6f3eaf9,Sales Assistant 7,sales_assistant,You are Follei's sales assistant for Fintech workflows.,"[""knowledge.search"",""email.send""]",2025-07-07T05:47:33+05:30,workflow,gpt-4o-mini,true,2025-10-02T05:47:33+05:30
5f1d4244-0208-4415-b6f8-9ca7f4587b0d,050a3346-08dd-4013-a93e-e73dbdc729cf,Success Coach 1,success_coach,You are Follei's success coach for Fintech workflows.,"[""crm.search"",""billing.lookup""]",2026-06-13T09:16:24+05:30,copilot,gpt-4.1-mini,true,2026-06-22T18:00:00+05:30
de3ed678-9690-4852-bb58-92422c233b6a,f93ef03d-e546-4703-9c76-ed2d5e2d6360,Success Coach 2,success_coach,You are Follei's success coach for Logistics workflows.,"[""knowledge.search"",""email.send"",""calendar.book""]",2026-04-24T04:08:50+05:30,autonomous,claude-3.5-sonnet,false,2026-05-01T04:08:50+05:30
d316eec0-b169-4bbf-951a-12e0a2d37d77,f99c1221-40c9-4046-9871-1a039f8644c9,Sales Assistant 3,sales_assistant,You are Follei's sales assistant for Travel workflows.,"[""email.send"",""calendar.book"",""billing.lookup"",""knowledge.search""]",2025-12-25T14:11:28+05:30,workflow,gpt-4o-mini,true,2026-01-07T14:11:28+05:30
fdd348c5-6739-401c-bce5-8fb9c9c7526c,c96a556f-cde5-4584-8e46-161693be7e88,Sales Assistant 4,sales_assistant,You are Follei's sales assistant for Travel workflows.,"[""billing.lookup"",""email.send"",""calendar.book""]",2026-03-09T08:16:32+05:30,copilot,o4-mini,true,2026-04-27T08:16:32+05:30
676231c0-b1ef-429a-9826-051c7e628761,20245828-37dd-4a65-a99e-f056433d0a30,Sales Assistant 5,sales_assistant,You are Follei's sales assistant for Travel workflows.,"[""crm.search"",""email.send"",""knowledge.search"",""calendar.book""]",2026-05-07T07:16:59+05:30,autonomous,gpt-4.1-mini,true,2026-06-22T18:00:00+05:30
1857b9d5-cc53-4034-ad40-5751cfb6493b,e7057df5-ea0c-434e-a01f-5d77a8925a53,Sales Assistant 6,sales_assistant,You are Follei's sales assistant for Retail workflows.,"[""calendar.book"",""billing.lookup""]",2025-09-20T05:17:25+05:30,retrieval,o4-mini,true,2025-12-07T05:17:25+05:30
e15a7455-5ee6-4347-a4c9-971368fa2ee6,42434391-2993-4c43-930d-08fb85e81dec,Support Agent 7,support_agent,You are Follei's support agent for Logistics workflows.,"[""knowledge.search"",""calendar.book""]",2025-11-12T04:12:17+05:30,copilot,gpt-4.1,true,2026-01-08T04:12:17+05:30
383c7cd3-76aa-41d0-95e7-59a8fc92bb4a,2128977c-428e-485d-89d9-31b454fec465,Support Agent 1,support_agent,You are Follei's support agent for Logistics workflows.,"[""crm.search"",""email.send""]",2026-06-15T10:40:23+05:30,retrieval,claude-3.5-sonnet,true,2026-06-22T18:00:00+05:30
4a666730-eff6-48a8-900b-1f9a91a0047c,1618c48b-0aee-46cb-a14f-6cf9d6998caa,Billing Helper 2,billing_helper,You are Follei's billing helper for Healthcare workflows.,"[""calendar.book"",""knowledge.search"",""billing.lookup"",""crm.search""]",2026-05-01T02:41:22+05:30,workflow,claude-3.5-sonnet,true,2026-06-22T18:00:00+05:30
43d49a79-40ca-4b57-b5f1-7e8bb6585fa8,65e87db2-a7c4-46f6-8cc3-b2f6ae4fc33c,Knowledge Retriever 3,knowledge_retriever,You are Follei's knowledge retriever for Education workflows.,"[""calendar.book"",""crm.search"",""knowledge.search""]",2025-07-14T01:59:03+05:30,workflow,gpt-4.1,true,2025-08-31T01:59:03+05:30
299d0725-2b76-40ce-95d8-d5913a758e00,f84424ac-d4a0-4729-9daf-34ff6835baeb,Knowledge Retriever 4,knowledge_retriever,You are Follei's knowledge retriever for SaaS workflows.,"[""billing.lookup"",""crm.search"",""calendar.book""]",2026-01-07T03:21:50+05:30,autonomous,o4-mini,false,2026-01-17T03:21:50+05:30
299b65f6-a598-4c6f-b3fd-8c76d0d35f09,a66efd4a-8bde-4ce1-938a-a23e84bf35a6,Support Agent 5,support_agent,You are Follei's support agent for Logistics workflows.,"[""billing.lookup"",""crm.search""]",2026-01-31T13:54:44+05:30,autonomous,claude-3.5-sonnet,true,2026-04-19T13:54:44+05:30
406de52e-4c16-4fe3-bede-d016965d5530,f497013e-cbf5-4faf-a56c-5df8a044ddc4,Sales Assistant 6,sales_assistant,You are Follei's sales assistant for Professional Services workflows.,"[""crm.search"",""email.send""]",2025-08-27T08:48:21+05:30,autonomous,claude-3.5-sonnet,true,2025-10-05T08:48:21+05:30
2d88ff92-74dc-4f59-b6db-61426b28ab23,47725e52-573f-4bba-88eb-75f48dca619e,Billing Helper 7,billing_helper,You are Follei's billing helper for Logistics workflows.,"[""billing.lookup"",""crm.search"",""knowledge.search""]",2026-05-11T09:30:55+05:30,autonomous,claude-3.5-sonnet,false,2026-06-22T18:00:00+05:30
b7a70018-2bcc-47cd-8227-11e19e363be8,72016d01-a9ff-4218-827b-c285e02d1dea,Knowledge Retriever 1,knowledge_retriever,You are Follei's knowledge retriever for Manufacturing workflows.,"[""knowledge.search"",""email.send"",""billing.lookup"",""calendar.book""]",2025-08-13T01:21:03+05:30,autonomous,gpt-4.1,true,2025-10-08T01:21:03+05:30
eace988a-b05c-4fff-98b9-aa8cbab5d7de,20ca5e6a-90c0-45dc-b04a-f4fdacadae32,Sales Assistant 2,sales_assistant,You are Follei's sales assistant for Real Estate workflows.,"[""crm.search"",""knowledge.search"",""billing.lookup"",""email.send""]",2025-09-24T07:11:28+05:30,autonomous,o4-mini,true,2025-11-24T07:11:28+05:30
e7396404-a38a-4f72-8bc2-0b22167070f7,f484ad43-d51d-4a04-b8ac-527db3cc3b0c,Support Agent 3,support_agent,You are Follei's support agent for Healthcare workflows.,"[""billing.lookup"",""crm.search"",""email.send""]",2025-08-17T01:38:21+05:30,workflow,claude-3.5-sonnet,true,2025-10-30T01:38:21+05:30
f93b5869-e2b9-48ec-88ff-c04d1c20bfb9,b40b89ef-87c5-4fec-a2fd-04989e17eec5,Support Agent 4,support_agent,You are Follei's support agent for Healthcare workflows.,"[""email.send"",""billing.lookup"",""knowledge.search"",""crm.search""]",2026-02-16T10:40:32+05:30,workflow,gpt-4.1,true,2026-04-09T10:40:32+05:30
0a9b4d0f-aef7-4b85-9803-456725ef8d65,57d9a18d-4b9b-46ca-b076-0641e7e1297f,Support Agent 5,support_agent,You are Follei's support agent for SaaS workflows.,"[""email.send"",""crm.search"",""calendar.book"",""billing.lookup""]",2026-03-23T05:04:05+05:30,autonomous,claude-3.5-sonnet,true,2026-03-28T05:04:05+05:30
2c8c6464-7f64-41bb-94c3-979c05ba437e,9372069a-e88f-40cc-b0ce-40abcabbabd7,Sales Assistant 6,sales_assistant,You are Follei's sales assistant for Education workflows.,"[""calendar.book"",""email.send""]",2025-10-02T10:01:36+05:30,workflow,o4-mini,true,2025-12-30T10:01:36+05:30
756542d5-0d8b-4090-aec4-99531b61e7bf,8a989c43-f6cb-4fba-9558-667ea359effa,Billing Helper 7,billing_helper,You are Follei's billing helper for Logistics workflows.,"[""calendar.book"",""billing.lookup"",""crm.search""]",2025-10-31T05:12:52+05:30,workflow,o4-mini,true,2025-11-05T05:12:52+05:30
1cab316b-527f-4cf1-9d0f-8a8ef28c2a8f,615a054a-7930-4eef-8e8c-794ec5d6414e,Success Coach 1,success_coach,You are Follei's success coach for Professional Services workflows.,"[""email.send"",""billing.lookup"",""crm.search""]",2026-01-30T22:26:45+05:30,autonomous,gpt-4.1-mini,false,2026-03-10T22:26:45+05:30
926da9ab-0216-4d49-8770-519a90a0857d,4f06f5f8-83cb-44bc-a570-bd80f25b68ff,Support Agent 2,support_agent,You are Follei's support agent for SaaS workflows.,"[""knowledge.search"",""email.send"",""billing.lookup""]",2025-08-28T10:25:08+05:30,autonomous,gpt-4.1-mini,false,2025-09-22T10:25:08+05:30
d22fa14f-7d28-44ee-a227-28b58624da5f,78306d14-c9df-4f1b-ac64-3b3be71c711e,Billing Helper 3,billing_helper,You are Follei's billing helper for Healthcare workflows.,"[""knowledge.search"",""calendar.book"",""crm.search""]",2025-07-07T10:23:36+05:30,copilot,o4-mini,true,2025-08-12T10:23:36+05:30
47f8b12e-c0e4-4be7-a6b2-4a199d1fb689,250b2e77-e289-479f-a17d-b9255399f14c,Success Coach 4,success_coach,You are Follei's success coach for Healthcare workflows.,"[""email.send"",""crm.search"",""knowledge.search""]",2026-01-20T11:32:45+05:30,retrieval,claude-3.5-sonnet,true,2026-03-14T11:32:45+05:30
c5c6d35b-6c82-41d5-850b-d67c064869ad,8041306f-c2a8-46ac-946c-4cc29f67d341,Success Coach 5,success_coach,You are Follei's success coach for Professional Services workflows.,"[""calendar.book"",""crm.search"",""knowledge.search"",""billing.lookup""]",2026-04-24T05:23:45+05:30,retrieval,gpt-4.1-mini,false,2026-05-22T05:23:45+05:30
0f0f5e4b-b6cb-4565-92e1-613923211b90,0e089f3f-1e90-497b-8452-b80f0ab0487a,Billing Helper 6,billing_helper,You are Follei's billing helper for Manufacturing workflows.,"[""crm.search"",""billing.lookup"",""email.send""]",2025-09-19T16:36:56+05:30,workflow,o4-mini,true,2025-10-28T16:36:56+05:30
813a9feb-dd4e-4d2f-9ea6-00ec4102f027,73a38d7a-a928-4399-8412-1f51e5ad86ed,Billing Helper 7,billing_helper,You are Follei's billing helper for Retail workflows.,"[""calendar.book"",""crm.search"",""billing.lookup"",""email.send""]",2026-02-09T19:24:00+05:30,copilot,claude-3.5-sonnet,true,2026-03-27T19:24:00+05:30
b7fd7e0f-9b48-467a-b093-87346ecd9a3b,c9d97a11-68f8-4b8b-aabd-fab353e10cd8,Support Agent 1,support_agent,You are Follei's support agent for Travel workflows.,"[""calendar.book"",""knowledge.search"",""email.send""]",2025-06-23T09:14:51+05:30,autonomous,gpt-4.1-mini,false,2025-08-13T09:14:51+05:30
c3ff558f-4295-45ad-954d-ea541ac6fe49,71fcc238-6aa8-4089-8970-3e98efd2edad,Support Agent 2,support_agent,You are Follei's support agent for Travel workflows.,"[""email.send"",""knowledge.search"",""crm.search""]",2025-07-22T05:48:37+05:30,copilot,gpt-4.1-mini,true,2025-09-15T05:48:37+05:30
6d9841e2-a6ff-4034-a270-ee9f0c977b40,e2c10dd6-ec4a-4555-bcc2-ded1d5d50def,Billing Helper 3,billing_helper,You are Follei's billing helper for Education workflows.,"[""crm.search"",""calendar.book"",""email.send""]",2026-01-27T05:11:52+05:30,workflow,claude-3.5-sonnet,false,2026-03-26T05:11:52+05:30
86f5c655-5b82-4a96-bb15-4bb73ac9c5db,6f0e27be-424a-4168-b8f2-8d4f95010a06,Billing Helper 4,billing_helper,You are Follei's billing helper for Real Estate workflows.,"[""email.send"",""crm.search"",""billing.lookup""]",2026-01-25T11:19:24+05:30,autonomous,o4-mini,true,2026-02-06T11:19:24+05:30
4ed51755-50b5-4e54-ac8c-d110d6f5db42,b0969f2b-8073-4e11-98f7-e889a62e8f9b,Success Coach 5,success_coach,You are Follei's success coach for Healthcare workflows.,"[""email.send"",""crm.search"",""knowledge.search""]",2026-02-19T01:28:00+05:30,autonomous,claude-3.5-sonnet,true,2026-03-29T01:28:00+05:30
350157ae-9bbd-42a5-9979-133dd0e0bd9b,70f044e7-f2d9-4b95-b0a3-e18912559584,Billing Helper 6,billing_helper,You are Follei's billing helper for Fintech workflows.,"[""knowledge.search"",""billing.lookup"",""calendar.book"",""email.send""]",2025-12-09T12:40:02+05:30,autonomous,gpt-4.1,true,2026-01-17T12:40:02+05:30
80731565-ecc5-48ab-b076-341de680fbd6,e64d6d4c-97ee-457e-b3da-3cc2d6aa8f2b,Billing Helper 7,billing_helper,You are Follei's billing helper for Travel workflows.,"[""calendar.book"",""crm.search"",""email.send""]",2025-07-03T04:09:54+05:30,copilot,o4-mini,true,2025-08-15T04:09:54+05:30
58a801db-e3d5-41ad-8816-3f9bc28e3bbd,940a9288-3641-4294-8923-967bc34b585e,Success Coach 1,success_coach,You are Follei's success coach for Professional Services workflows.,"[""knowledge.search"",""crm.search"",""email.send""]",2026-02-09T07:53:39+05:30,copilot,gpt-4.1-mini,true,2026-02-28T07:53:39+05:30
a48ce97b-e8bb-4c42-8bba-7ac80a470b9f,353fd1c4-7119-4fca-b462-ea7caa838de0,Sales Assistant 2,sales_assistant,You are Follei's sales assistant for Logistics workflows.,"[""crm.search"",""email.send"",""knowledge.search"",""calendar.book""]",2026-02-15T03:43:52+05:30,autonomous,gpt-4.1-mini,true,2026-04-15T03:43:52+05:30
cfa2b99b-7d10-4d2a-a072-1c48c490e278,5aada5e6-0efa-42b4-acc0-1325d8ddf66f,Success Coach 3,success_coach,You are Follei's success coach for Logistics workflows.,"[""email.send"",""billing.lookup"",""calendar.book"",""crm.search""]",2025-07-21T09:25:22+05:30,copilot,o4-mini,true,2025-09-18T09:25:22+05:30
5d2618e6-5fc1-448b-bb33-ba2bfd9f4f15,90103a4a-999d-4a8d-8bff-195887d6423a,Knowledge Retriever 4,knowledge_retriever,You are Follei's knowledge retriever for Education workflows.,"[""calendar.book"",""email.send"",""billing.lookup"",""crm.search""]",2026-03-08T07:50:24+05:30,retrieval,claude-3.5-sonnet,true,2026-03-27T07:50:24+05:30
