id,tenant_id,created_by,project_id,report_type,title,status,period_start,period_end,metrics,file_url,generated_at,deleted_at,created_at
f9b46162-cdae-48e4-8595-e757288e8b52,87306dd2-1ae9-4d0c-95c1-bf4d47b13422,90daadfc-6902-4724-bef5-4d2a799b6f90,3b6a55ae-32a7-42f7-95a0-9bc2a3146254,billing,Weekly Education Report 00642,generated,2026-02-02,2026-02-09,"{""api_calls"":218645,""dau"":679,""error_rate"":0.0435,""mau"":3177,""retention_rate"":0.7372}",https://reports.example.com/coreaxis-systems-00642/report-00642.pdf,2026-02-09T07:11:09+05:30,,2026-02-09T07:08:09+05:30
a214c943-0335-4e2a-acb2-da1e305566c9,9fa75987-41cf-43fe-866d-acb3a7b26e3d,5205adf6-1f3b-495a-9568-c58601185121,4e7e0326-d3f2-4c6f-bae1-a4b2560c1b48,retention,Monthly SaaS Report 00643,generated,2026-05-21,2026-06-20,"{""api_calls"":62293,""dau"":170,""error_rate"":0.0441,""mau"":33455,""retention_rate"":0.6267}",https://reports.example.com/vertex-services-00643/report-00643.pdf,2026-06-20T01:54:56+05:30,,2026-06-20T01:42:56+05:30
9ffd3ab1-752b-48b1-894a-04ba4d6992bb,d622938b-2b3b-4ec4-a5f3-520ef08c32ee,f7bfd839-e28c-4be8-885f-0d4c21e5367f,31249335-e934-44b7-b56b-326bafb662af,conversion,Quarterly SaaS Report 00644,generated,2026-02-07,2026-05-08,"{""api_calls"":153730,""dau"":752,""error_rate"":0.0705,""mau"":40239,""retention_rate"":0.5018}",https://reports.example.com/cobalt-logistics-00644/report-00644.pdf,2026-05-08T05:09:23+05:30,,2026-05-08T04:39:23+05:30
8bb42442-d509-4b3a-bfe7-06911041124d,c38eece2-90bb-4e87-a818-72a6664caf76,7db5928a-2143-44de-a108-2919471ce54c,2c4213d7-e2c1-4c36-821b-a821938ecc7f,conversion,Quarterly SaaS Report 00645,expired,2025-10-26,2025-11-02,"{""api_calls"":488050,""dau"":1071,""error_rate"":0.0676,""mau"":26014,""retention_rate"":0.5174}",,,,2025-11-02T11:15:52+05:30
0ece08dd-b52c-448c-b5db-48f04e0f3f1f,8cfb0ef6-8966-4d13-82b6-e0042ecb9a1c,3e9a1d13-eee0-4a95-ad15-c15c8e725779,5bd0148e-eef1-4af3-863c-ad3750d094c3,conversion,Weekly SaaS Report 00646,failed,2025-09-07,2025-12-06,"{""api_calls"":289392,""dau"":1010,""error_rate"":0.0201,""mau"":19153,""retention_rate"":0.5704}",,,,2025-12-06T04:47:35+05:30
6be376ef-bb32-4148-9e77-ed55ebf30b8b,d14729ad-aafe-458c-89a5-2448e6af46fe,736f2227-1a6b-4077-b52e-36d90938cc61,90aec4b3-9a1b-41f4-bc2a-8453fa91814d,billing,Quarterly Fintech Report 00647,failed,2026-04-22,2026-05-22,"{""api_calls"":347699,""dau"":714,""error_rate"":0.0424,""mau"":12884,""retention_rate"":0.9191}",,,,2026-05-22T06:05:37+05:30
dbe1b0fb-77d1-4670-bd83-0f457856ae67,e5711115-3a91-4cee-bb2f-ac64070a2ea0,2a6c0846-dba5-4db7-a343-328f51d83d39,3da82280-009a-42b2-b241-992b9256bde9,security,Monthly Healthcare Report 00648,generated,2026-05-03,2026-06-02,"{""api_calls"":263101,""dau"":1607,""error_rate"":0.0151,""mau"":10559,""retention_rate"":0.5426}",https://reports.example.com/bluepeak-services-00648/report-00648.pdf,2026-06-02T09:51:50+05:30,,2026-06-02T09:31:50+05:30
59e8b5d3-dd3c-4b95-b322-e4e4dadceac0,d1ce9608-14ca-4d38-9886-cd6c28cdedf8,346d5539-f6ac-4345-8378-7efcba65e2fd,0551193f-9865-487e-9be4-601ed8e3e5f8,agent_performance,Weekly Real Estate Report 00649,queued,2026-01-27,2026-02-26,"{""api_calls"":441393,""dau"":807,""error_rate"":0.0519,""mau"":989,""retention_rate"":0.6845}",,,,2026-02-26T09:13:40+05:30
0e3f6ed8-4ef1-4a06-a112-890617446dc7,8bef3aa3-2ab9-492d-9de4-035973e3c3cc,20a38600-6478-4235-ad3a-feeeddafdf97,1f6c3d04-4834-4738-ad5b-52f64b80735d,usage,Monthly Travel Report 00650,generated,2025-10-23,2025-10-30,"{""api_calls"":45960,""dau"":1288,""error_rate"":0.013,""mau"":23587,""retention_rate"":0.6062}",https://reports.example.com/silverline-health-00650/report-00650.pdf,2025-10-30T15:36:40+05:30,,2025-10-30T15:06:40+05:30
fb448224-c1e8-4ca0-a699-0c4454ac5e7f,e13d5255-61a4-4b14-bf0c-523d3a5dbb83,365ff613-8518-4755-b200-937a3017bbb0,cc64cf23-1d7b-4ba5-9407-a8016200d24a,billing,Quarterly Healthcare Report 00651,generated,2026-05-03,2026-06-02,"{""api_calls"":181481,""dau"":1455,""error_rate"":0.0533,""mau"":21573,""retention_rate"":0.879}",https://reports.example.com/kairo-health-00651/report-00651.pdf,2026-06-02T08:11:32+05:30,,2026-06-02T07:42:32+05:30
4efe6f7f-c624-4e73-b835-7319a25aae12,7bad28f3-998e-41e8-83d7-a9880f08617b,4af9dbf2-a082-41a1-9413-eae3fd1d8c4a,fcadeed2-e363-4278-867f-cb0de3c12ef1,usage,Monthly Real Estate Report 00652,generated,2026-01-24,2026-01-31,"{""api_calls"":229345,""dau"":225,""error_rate"":0.019,""mau"":21934,""retention_rate"":0.7225}",https://reports.example.com/clearline-commerce-00652/report-00652.pdf,2026-01-31T12:48:30+05:30,,2026-01-31T12:36:30+05:30
e5de8033-7002-43d4-9294-a15effeee753,3e91c237-b2e7-4119-9ae8-e4f357928a6c,8dae05fa-8566-4c7e-a0f1-e15459902597,4d4b14f7-5e3e-48ea-95bd-c26495c861c2,billing,Quarterly Real Estate Report 00653,generated,2025-08-29,2025-09-05,"{""api_calls"":44678,""dau"":652,""error_rate"":0.0196,""mau"":3857,""retention_rate"":0.6157}",https://reports.example.com/acme-commerce-00653/report-00653.pdf,2025-09-05T22:36:40+05:30,,2025-09-05T22:26:40+05:30
ad8888c5-3026-4855-9845-9160202a3907,2b039214-1e3f-4dbc-92b0-27552be7b8d9,47e8d50e-1ccf-4e25-9072-889b2897ed6c,b55e5496-0423-44d4-a40d-be40f454f170,conversion,Weekly Manufacturing Report 00654,generated,2025-07-05,2025-08-04,"{""api_calls"":452188,""dau"":1255,""error_rate"":0.058,""mau"":23664,""retention_rate"":0.4673}",https://reports.example.com/coreaxis-logistics-00654/report-00654.pdf,2025-08-04T06:47:53+05:30,,2025-08-04T06:35:53+05:30
180fef08-8edf-4f31-a1a2-2ed91967405e,5fe5d606-503e-4246-b848-a307875e33df,90b4013d-09cf-4f37-9c08-8280b88ffc65,2f2c50bf-341b-4df8-b3cf-8b519dc523fa,billing,Quarterly Real Estate Report 00655,generated,2026-05-12,2026-06-11,"{""api_calls"":352352,""dau"":281,""error_rate"":0.0647,""mau"":5588,""retention_rate"":0.4696}",https://reports.example.com/urbanloop-services-00655/report-00655.pdf,2026-06-11T15:37:07+05:30,,2026-06-11T15:10:07+05:30
8ec57f19-1941-429d-8709-937c28f9bd04,2ebeb60d-44e6-48a9-a6a8-ab9803cf6502,c9210de6-0b73-44d1-8ba3-ebd2cb9bca58,aadbcb29-0dab-4a64-8b8a-945257e3851a,billing,Quarterly Travel Report 00656,queued,2026-03-17,2026-04-16,"{""api_calls"":309306,""dau"":1270,""error_rate"":0.0415,""mau"":15443,""retention_rate"":0.6052}",,,,2026-04-16T07:01:43+05:30
243012e5-d4b1-4f46-a20e-3a93db4348cf,2881023a-6bf0-4fc8-9301-68b6f1e5555d,031d8ce2-9496-4b44-ab5a-cb20ab7811ce,202e6ed7-9aab-4502-9667-b2aaeac2963d,retention,Monthly Healthcare Report 00657,queued,2025-09-30,2025-10-07,"{""api_calls"":54592,""dau"":439,""error_rate"":0.0055,""mau"":37710,""retention_rate"":0.6228}",,,,2025-10-07T02:34:13+05:30
f659c93d-8fe9-4505-8d66-6326a2a3d08a,ea655cbf-07ef-496a-be59-4c686c2efed3,46812a38-e981-4c34-829a-a2e9c84e3f13,f90a3fce-dfb0-412b-b182-5bf22b83ac4d,conversion,Monthly Logistics Report 00658,generated,2025-08-29,2025-09-28,"{""api_calls"":300846,""dau"":461,""error_rate"":0.0771,""mau"":17885,""retention_rate"":0.5301}",https://reports.example.com/urbanloop-networks-00658/report-00658.pdf,2025-09-28T09:23:43+05:30,,2025-09-28T09:11:43+05:30
1782e6e7-b5e2-4370-b45f-87368c951f5c,43b26e35-7fb0-442b-a0cb-27e5acb49621,1cc1200f-4e3f-4d6f-8479-40facfa86a4a,d8e86abf-a02e-4be4-b349-6b65dd55da76,retention,Weekly Fintech Report 00659,expired,2026-01-07,2026-02-06,"{""api_calls"":168895,""dau"":91,""error_rate"":0.0265,""mau"":11867,""retention_rate"":0.8404}",,,,2026-02-06T09:59:56+05:30
59cc548b-8594-462b-bb80-1a07353af9ca,0d07bd45-f367-4b9d-a775-6fb125dfdbea,a438a6b4-e059-4e82-818c-ab91a00ed7de,d146fcc6-f1fe-413b-b5db-cc7d37fa793d,conversion,Quarterly Professional Services Report 00660,expired,2025-11-16,2026-02-14,"{""api_calls"":396971,""dau"":1639,""error_rate"":0.0653,""mau"":2722,""retention_rate"":0.8805}",,,,2026-02-14T21:46:14+05:30
7a8e0544-de8a-49a3-87cf-f202bb69eb55,ed3573fb-1c1d-41e6-b55f-689502e06a6b,6add6eed-35c0-472f-bb17-feac50511b66,8ba9374d-81ee-46b4-bd2c-78d0f65397bb,agent_performance,Monthly SaaS Report 00661,deleted,2025-11-12,2026-02-10,"{""api_calls"":23169,""dau"":1763,""error_rate"":0.041,""mau"":28055,""retention_rate"":0.944}",,,2026-04-27T02:49:53+05:30,2026-02-10T02:49:53+05:30
8512bdcd-1d28-4c1e-8d34-10d3e13585fb,d6954307-b87c-42ce-b29e-9571f51b7c0d,85321364-e67c-48c8-bf01-f440569e6c16,e6ab8542-f5fe-40c9-8950-214e7762c102,agent_performance,Quarterly Fintech Report 00662,failed,2026-06-01,2026-06-08,"{""api_calls"":83500,""dau"":713,""error_rate"":0.0789,""mau"":35216,""retention_rate"":0.63}",,,,2026-06-08T09:20:53+05:30
e87bd4c1-cd28-4fcc-9605-66d103c0310a,01f850ca-e860-4f92-bc13-e53c73478c21,d326b61d-3017-4511-8bdc-f1c9d5181690,bb8c0cfb-71a5-4b1c-890e-78b6a4d82d44,billing,Weekly Logistics Report 00663,failed,2025-11-28,2025-12-28,"{""api_calls"":29851,""dau"":806,""error_rate"":0.0752,""mau"":38360,""retention_rate"":0.91}",,,,2025-12-28T11:45:40+05:30
fd00a4d8-9ddd-4613-aff8-229c8b4f2b90,c0db7916-a8c7-4a4b-afa5-e3d20f072043,9d0ea35a-7c9d-4fa6-ade0-1739785250b0,650ef71a-bfb4-4f97-93c1-d636aed8d7e7,conversion,Monthly Healthcare Report 00664,generated,2026-03-02,2026-04-01,"{""api_calls"":394851,""dau"":1384,""error_rate"":0.0757,""mau"":18668,""retention_rate"":0.6345}",https://reports.example.com/bluepeak-ai-00664/report-00664.pdf,2026-04-01T17:08:28+05:30,,2026-04-01T17:05:28+05:30
963c0e8b-c9ee-4e78-aa61-950165165987,03846b81-9e85-41f8-a956-080cb9e850c7,b36e9cbc-be23-4573-bdea-b30fb4321338,2a67c910-927e-40c7-a497-2280a0c25003,agent_performance,Quarterly Travel Report 00665,generated,2026-02-20,2026-03-22,"{""api_calls"":11914,""dau"":1418,""error_rate"":0.0427,""mau"":20404,""retention_rate"":0.626}",https://reports.example.com/silverline-works-00665/report-00665.pdf,2026-03-22T03:20:56+05:30,,2026-03-22T03:13:56+05:30
dd5c021b-1d3d-4101-b48f-5e9c9f546a4e,e4d8f5a9-0998-4836-9cbf-76fe4c1bc804,5633f641-7731-4125-a2dc-aed7a1723526,40eaa2b8-a2d1-4bbe-95cf-ff5d66f081ec,billing,Weekly SaaS Report 00666,generated,2026-02-09,2026-05-10,"{""api_calls"":89869,""dau"":706,""error_rate"":0.0514,""mau"":21380,""retention_rate"":0.6225}",https://reports.example.com/bluepeak-ai-00666/report-00666.pdf,2026-05-10T11:39:53+05:30,,2026-05-10T11:24:53+05:30
5c5a7ffd-c8e1-4663-b396-02db18f1b51b,acc956c6-c297-4921-8fff-58a0e2a05dfa,bd9b5c0e-8d64-4f50-9237-b866ba32fda2,913fc432-882e-471e-9a87-7b98c4bcc91b,retention,Quarterly Education Report 00667,generated,2025-11-19,2025-12-19,"{""api_calls"":98370,""dau"":1528,""error_rate"":0.0263,""mau"":13957,""retention_rate"":0.6376}",https://reports.example.com/urbanloop-health-00667/report-00667.pdf,2025-12-19T11:19:55+05:30,,2025-12-19T11:01:55+05:30
e083af55-60a9-498c-8b98-2f10fea1ef1e,fce416be-7612-4a1b-be90-7be55e4bce0f,999d9181-5ad7-40eb-9bc0-cfe620dea2be,10c22ba4-b50f-400b-aa54-7569fa300b20,usage,Monthly Education Report 00668,queued,2026-02-05,2026-03-07,"{""api_calls"":116692,""dau"":240,""error_rate"":0.004,""mau"":16716,""retention_rate"":0.7458}",,,,2026-03-07T08:13:17+05:30
6e69f4c4-b686-4512-bad1-c56c6c5524df,6817401f-5ebd-409f-9541-349ee5ba9246,713dce15-b29a-4f4d-8fd5-1c8b537dd6a8,2357bee9-e1a4-4a02-9b8e-38b1c9bfaf03,usage,Monthly Logistics Report 00669,generated,2025-11-12,2025-12-12,"{""api_calls"":72607,""dau"":716,""error_rate"":0.074,""mau"":22619,""retention_rate"":0.5717}",https://reports.example.com/northstar-health-00669/report-00669.pdf,2025-12-12T07:53:10+05:30,,2025-12-12T07:42:10+05:30
a51e6351-50f1-4dcf-a920-cfecbbaf2987,4803dbea-d990-421b-92c9-1bf895ff54a1,69084303-7e0f-4b8d-a739-c87a63183203,176455ed-286b-410f-a042-9b3d57f4713f,usage,Weekly Fintech Report 00670,expired,2026-01-01,2026-01-31,"{""api_calls"":283744,""dau"":1326,""error_rate"":0.0486,""mau"":32530,""retention_rate"":0.7228}",,,,2026-01-31T03:26:11+05:30
d0d314c8-f1bc-4785-bd45-71ca6dc3b36d,48493006-e7ed-43d3-98de-665075e88f3a,6ec3313d-3ae5-44a5-b7cf-420bd3acb85d,0bf1c80c-9982-4098-9386-d4e783864560,usage,Quarterly Manufacturing Report 00671,generated,2026-01-09,2026-01-16,"{""api_calls"":31662,""dau"":201,""error_rate"":0.0414,""mau"":10111,""retention_rate"":0.7591}",https://reports.example.com/silverline-services-00671/report-00671.pdf,2026-01-16T03:21:18+05:30,,2026-01-16T03:12:18+05:30
8d28e829-d39c-4b98-927c-64417606cdb7,c26be589-7687-4bc6-bb1c-4b9eba1ea883,c100b8df-9eac-426c-8b93-b18c622b97cb,913a493b-c30c-4e5b-ad51-26d1cf3ad684,usage,Monthly Education Report 00672,generated,2025-07-11,2025-10-09,"{""api_calls"":481766,""dau"":1495,""error_rate"":0.0176,""mau"":8425,""retention_rate"":0.8998}",https://reports.example.com/zenith-systems-00672/report-00672.pdf,2025-10-09T09:08:04+05:30,,2025-10-09T08:55:04+05:30
1a9941cd-d820-4e3f-bd56-d0a6cd2ef569,a480d159-7a07-4e23-8ef1-6a826d79b635,bbec3340-c931-4c15-ae84-43b8eecc84b4,cbe498c8-883c-483c-a014-727b6feefc87,retention,Quarterly Manufacturing Report 00673,generated,2025-07-23,2025-07-30,"{""api_calls"":276374,""dau"":1665,""error_rate"":0.0798,""mau"":21232,""retention_rate"":0.9065}",https://reports.example.com/cloudlane-services-00673/report-00673.pdf,2025-07-30T13:42:56+05:30,,2025-07-30T13:32:56+05:30
9297da39-4bfe-4327-889e-37042e09fb4b,48d41f34-1a5e-4673-a77e-fd63e6eaaddb,0274ef11-5386-4570-a18b-28bb4e169364,db2ecaf9-70b3-48e5-9278-01d15d5b262d,retention,Quarterly Real Estate Report 00674,generated,2025-11-18,2025-11-25,"{""api_calls"":197954,""dau"":690,""error_rate"":0.0078,""mau"":17295,""retention_rate"":0.5696}",https://reports.example.com/zenith-networks-00674/report-00674.pdf,2025-11-25T12:36:03+05:30,,2025-11-25T12:31:03+05:30
92401b7e-7ec8-4878-88ef-0a807a61b5cf,ca2297ac-a0b3-4919-bafc-bce9f9e870b5,8112344e-44be-46f7-9257-627874399079,e0640968-e4a1-4bd0-90a0-462206c99ee2,security,Weekly Manufacturing Report 00675,queued,2025-12-21,2025-12-28,"{""api_calls"":119683,""dau"":1006,""error_rate"":0.0642,""mau"":42633,""retention_rate"":0.6246}",,,,2025-12-28T04:22:59+05:30
b9a3b148-71c7-4fb5-85b6-2aba30d6688f,1d0929e1-29cd-4545-a1bf-d7838bb4c7a0,82e5ea70-b9e3-4f52-a6be-a06ee7f98158,65c07162-df8f-450a-aa75-0617c9d3dacf,billing,Quarterly Retail Report 00676,generated,2026-04-21,2026-05-21,"{""api_calls"":227129,""dau"":1060,""error_rate"":0.0225,""mau"":6005,""retention_rate"":0.7385}",https://reports.example.com/bluepeak-labs-00676/report-00676.pdf,2026-05-21T04:32:38+05:30,,2026-05-21T04:20:38+05:30
fa1204db-c08d-4260-be71-c0b04fc92775,2cdc5692-a776-4ba7-8462-a8e268d768e8,6d759e87-04bf-41e0-9f29-167e378f8f67,f151bc24-9900-4d37-935b-797ad105e5f4,security,Weekly SaaS Report 00677,generated,2026-03-20,2026-04-19,"{""api_calls"":457366,""dau"":728,""error_rate"":0.0396,""mau"":1888,""retention_rate"":0.592}",https://reports.example.com/kairo-labs-00677/report-00677.pdf,2026-04-19T10:57:56+05:30,,2026-04-19T10:40:56+05:30
81010500-fdd1-4ed0-9f85-106e23d402c3,25adbd8b-abfd-4b00-9e01-0599bdced36c,dd38c4f7-4be9-4dbc-a494-8658e2e0f628,2c518a68-82ac-4817-a0b9-7fbfc3d74b47,conversion,Quarterly Logistics Report 00678,generated,2026-05-02,2026-06-01,"{""api_calls"":35389,""dau"":1424,""error_rate"":0.0296,""mau"":39656,""retention_rate"":0.6932}",https://reports.example.com/northstar-retail-00678/report-00678.pdf,2026-06-01T09:12:37+05:30,,2026-06-01T09:06:37+05:30
377cd35b-741f-4a9c-9be1-a889e1a087ad,8bc2c2ee-7a08-4cc2-bc56-e4637c8422ca,a84b17fd-80a9-4f72-bae1-321ab2d22b7a,37fe7747-1e76-44fa-bbdc-216438fe3906,agent_performance,Quarterly Travel Report 00679,generated,2025-07-08,2025-07-15,"{""api_calls"":154503,""dau"":1589,""error_rate"":0.0106,""mau"":23711,""retention_rate"":0.4831}",https://reports.example.com/acme-financial-00679/report-00679.pdf,2025-07-15T07:47:44+05:30,,2025-07-15T07:39:44+05:30
486f9558-e824-443a-acb7-e007828b119c,ced65184-6020-4ab9-9314-03ea75f9770b,a8767d3a-e045-48e7-b330-93d75dbf967f,d5c17e45-5070-4a47-aaae-e3d8e360425f,agent_performance,Quarterly Professional Services Report 00680,generated,2025-09-14,2025-12-13,"{""api_calls"":322421,""dau"":1634,""error_rate"":0.032,""mau"":40759,""retention_rate"":0.701}",https://reports.example.com/redwood-logistics-00680/report-00680.pdf,2025-12-13T13:44:48+05:30,,2025-12-13T13:24:48+05:30
8f2028c8-aad7-42ad-85bc-bb172a4fe40c,1f2dffe3-a8e0-44da-a8dc-dfe0ee90afe1,3126b776-e4e2-47e6-a05c-36437cf9e540,2bf9d30e-5424-4ac0-a415-d2b8695eb21d,usage,Monthly Logistics Report 00681,generated,2026-06-13,2026-06-20,"{""api_calls"":389179,""dau"":1763,""error_rate"":0.0428,""mau"":8169,""retention_rate"":0.4576}",https://reports.example.com/nimbus-networks-00681/report-00681.pdf,2026-06-20T05:30:11+05:30,,2026-06-20T05:16:11+05:30
a1e64121-0df1-4119-896d-71b9d9363453,1b93b7c9-0d65-4ef4-b934-e14af1e7c098,2f4d5ac3-6c8a-46b9-93d9-80a7a3108fcf,b6e09a20-e26f-4fc6-a071-b26813f7f219,security,Quarterly SaaS Report 00682,generated,2025-04-09,2025-07-08,"{""api_calls"":358154,""dau"":1354,""error_rate"":0.0688,""mau"":34128,""retention_rate"":0.8711}",https://reports.example.com/northstar-logistics-00682/report-00682.pdf,2025-07-08T08:17:36+05:30,,2025-07-08T07:54:36+05:30
307ddcee-a62c-4415-9acb-42e26288e428,b0098cea-e43c-49c0-988d-ed2d2d0c8bf8,2b1692da-1cca-4240-bce0-d3dceaca28a4,64647eb3-0192-4e4a-ab85-82766bcfc55d,security,Quarterly Professional Services Report 00683,queued,2025-10-15,2025-11-14,"{""api_calls"":496961,""dau"":369,""error_rate"":0.0106,""mau"":7230,""retention_rate"":0.84}",,,,2025-11-14T18:16:27+05:30
4f96d1cf-af2a-4b83-b4f9-b3f6d61df149,b5b3cf64-e0f8-4e15-bc56-4cd1a26a951d,b425af56-8cd6-48ad-a4ac-ed0366fd01c3,7e137fc2-eb9b-4078-bec8-08dffd8305bc,agent_performance,Weekly SaaS Report 00684,generated,2026-04-27,2026-05-27,"{""api_calls"":412371,""dau"":1701,""error_rate"":0.03,""mau"":22240,""retention_rate"":0.6962}",https://reports.example.com/brightpath-commerce-00684/report-00684.pdf,2026-05-27T04:44:16+05:30,,2026-05-27T04:26:16+05:30
5e9359d1-9aae-4b4b-a0c2-69c7e13d2647,c1aa0e1d-1b39-44ee-a270-da5933176d99,f1b2684d-f70f-4bb6-9bda-adac18f17e6b,071e60b3-5ea3-4f92-abac-eac816bff83a,security,Monthly Manufacturing Report 00685,generated,2025-12-07,2026-03-07,"{""api_calls"":443720,""dau"":1481,""error_rate"":0.0135,""mau"":5987,""retention_rate"":0.7268}",https://reports.example.com/redwood-works-00685/report-00685.pdf,2026-03-07T01:25:12+05:30,,2026-03-07T01:18:12+05:30
7ca80ba3-e10a-406a-a090-5cb702087e6d,10394fcb-9337-4e35-b59a-2b7245a45b4f,e602afa0-f8ed-4feb-837e-edeadfc723d1,efc40b63-b073-4e8f-9793-9142903d007a,billing,Weekly Healthcare Report 00686,generated,2026-01-13,2026-01-20,"{""api_calls"":358538,""dau"":1221,""error_rate"":0.06,""mau"":37756,""retention_rate"":0.9213}",https://reports.example.com/bluepeak-analytics-00686/report-00686.pdf,2026-01-20T02:52:26+05:30,,2026-01-20T02:26:26+05:30
b83bf97b-c412-4290-8997-441a94ed9bfd,2d52e436-4b5b-4cf7-a4d3-b394118b0a30,ac301dbd-b0f4-4eea-b64d-855b91e72edd,4e864024-b6ac-4b54-867e-c93747c297f5,conversion,Weekly Logistics Report 00687,generated,2026-04-06,2026-04-13,"{""api_calls"":80877,""dau"":1072,""error_rate"":0.0563,""mau"":30285,""retention_rate"":0.8416}",https://reports.example.com/zenith-analytics-00687/report-00687.pdf,2026-04-13T06:37:08+05:30,,2026-04-13T06:07:08+05:30
62691c20-896e-473e-b586-b2deba8a23cf,ef194d73-8c59-4ab6-8007-5b7a777ffa73,a5e21be1-321d-4f04-b73f-7fa1b49b9827,0c56dc67-eae1-4355-8601-ace87acc7d89,conversion,Monthly Travel Report 00688,expired,2026-03-18,2026-03-25,"{""api_calls"":350050,""dau"":618,""error_rate"":0.0199,""mau"":31558,""retention_rate"":0.9176}",,,,2026-03-25T10:10:39+05:30
b7403343-99e8-4cc7-9537-ed02f693c4d3,6cc663e8-e3c9-44fb-885a-5597a2292318,0addfb19-a39c-40ab-8661-7178f0672050,f4399250-a8b3-41ee-83e7-fb524724a65f,agent_performance,Weekly Retail Report 00689,generated,2026-06-15,2026-06-22,"{""api_calls"":228428,""dau"":710,""error_rate"":0.028,""mau"":34720,""retention_rate"":0.7099}",https://reports.example.com/sparkgrid-retail-00689/report-00689.pdf,2026-06-22T08:19:13+05:30,,2026-06-22T08:18:13+05:30
8f59bf3c-6ba0-4da2-9d33-f7d67a749719,c40e029f-abb1-4e44-9b6a-9fb6d343dbfb,f5d56ac8-23a5-4111-993b-7fe990fdd4ca,791b87bf-e097-457a-b841-31e8f7d3d98c,agent_performance,Weekly Professional Services Report 00690,failed,2025-12-07,2026-01-06,"{""api_calls"":305315,""dau"":630,""error_rate"":0.076,""mau"":42064,""retention_rate"":0.547}",,,,2026-01-06T09:03:48+05:30
dbacf21a-a530-4ebe-8d46-72a8811d3bb4,63c1d6f5-5ded-4c96-a69d-4b09973579e0,7f861d8f-f0ee-4036-a38a-0cce9d44e590,5eed2494-6318-4290-8142-703614ff85ed,usage,Quarterly Travel Report 00691,generated,2025-12-29,2026-01-05,"{""api_calls"":110819,""dau"":1135,""error_rate"":0.0742,""mau"":27701,""retention_rate"":0.9599}",https://reports.example.com/coreaxis-labs-00691/report-00691.pdf,2026-01-05T10:53:43+05:30,,2026-01-05T10:29:43+05:30
713820fb-469f-4edb-a717-d8b83bf63e7e,5546f247-9a54-49f1-9d07-ff6225859e63,e7a3a0bf-9ab1-4244-81ab-7f705b912e2f,8a6da393-3832-4d07-bbab-3c17c3df8e4e,agent_performance,Weekly Healthcare Report 00692,deleted,2025-04-10,2025-07-09,"{""api_calls"":170523,""dau"":1747,""error_rate"":0.0791,""mau"":6119,""retention_rate"":0.6266}",,,2025-10-13T10:17:44+05:30,2025-07-09T10:17:44+05:30
c832807d-b24e-470f-b47f-ce868bc10d12,372405aa-916e-4df1-9b15-3b5be609afbf,8753a8a6-029a-4d65-80d1-e612d72ed17b,44b655ff-bfce-488e-83de-37bf4eb667d8,retention,Weekly Fintech Report 00693,generated,2025-08-17,2025-08-24,"{""api_calls"":282483,""dau"":17,""error_rate"":0.0582,""mau"":35734,""retention_rate"":0.709}",https://reports.example.com/evergreen-commerce-00693/report-00693.pdf,2025-08-24T14:27:13+05:30,,2025-08-24T14:02:13+05:30
65fe4a51-853d-4938-aafa-1515bacec0a7,63b3772d-0f8a-4fe4-b4d3-1271edb16941,59ad79ba-2ba5-4961-8181-038b97c912cd,4cef3144-449e-46be-a95d-87402590400d,security,Weekly Logistics Report 00694,generated,2025-12-04,2026-03-04,"{""api_calls"":102954,""dau"":873,""error_rate"":0.0075,""mau"":30780,""retention_rate"":0.9177}",https://reports.example.com/vertex-works-00694/report-00694.pdf,2026-03-04T07:23:42+05:30,,2026-03-04T07:20:42+05:30
72e1a5fd-d5af-409d-b647-20e325b0339b,8ff164b4-1ebe-4262-b7c9-4f0f3fd06828,b0d7519b-f59c-49d8-aca6-9ab8c2fd4d49,c49a689d-b9c7-49ef-a60b-b772dca7ec2a,retention,Quarterly Fintech Report 00695,generated,2025-09-13,2025-09-20,"{""api_calls"":3660,""dau"":202,""error_rate"":0.039,""mau"":43876,""retention_rate"":0.5685}",https://reports.example.com/signalforge-logistics-00695/report-00695.pdf,2025-09-20T09:53:00+05:30,,2025-09-20T09:49:00+05:30
a2c988f1-ec0d-495a-896c-f98c1c2bd91c,9b835ec5-3565-4bc8-8a68-918277a0a905,69eb58f1-32b7-4a7a-b438-fc181390a849,007f0fec-0574-4184-9c89-78d7331eb845,billing,Weekly Travel Report 00696,generated,2025-08-14,2025-11-12,"{""api_calls"":236680,""dau"":1174,""error_rate"":0.029,""mau"":21953,""retention_rate"":0.6252}",https://reports.example.com/northstar-ai-00696/report-00696.pdf,2025-11-12T03:19:04+05:30,,2025-11-12T03:14:04+05:30
8b814b7b-9918-4534-9e30-6541daa4f98e,97907eaa-dcf7-4b7b-9b17-3011bf9a073e,674a2845-dbb6-4c67-8a8b-f89da241151f,719b5d7a-db17-4519-af35-d35a04b75764,agent_performance,Weekly Real Estate Report 00697,generated,2025-10-03,2025-11-02,"{""api_calls"":464019,""dau"":372,""error_rate"":0.037,""mau"":40235,""retention_rate"":0.5765}",https://reports.example.com/nimbus-cloud-00697/report-00697.pdf,2025-11-02T10:25:30+05:30,,2025-11-02T10:19:30+05:30
