id,tenant_id,user_id,notification_type,title,body,payload,read_at,created_at
fa755010-18d0-4205-a10d-b0271930eb3f,61935ce8-d95b-4e14-9a03-2828a2369538,65027572-3f3f-4013-a2e3-a27305e76b7c,billing_alert,Billing Alert,billing alert notification for Ishaan Smith,"{""deep_link"":""/app/notifications/191"",""severity"":""critical""}",2025-09-05T13:13:51+05:30,2025-09-05T12:02:51+05:30
82c5743c-f28e-4453-884a-7b6e82f8ccf2,bd78ff13-91b7-4ba6-a81f-82bfd3b848ab,a4df5bc3-b543-472c-83b5-c282424268a9,report_ready,Report Ready,report ready notification for Vivaan Thomas,"{""deep_link"":""/app/notifications/192"",""severity"":""info""}",2025-07-17T23:51:08+05:30,2025-07-17T21:37:08+05:30
0f7c23b2-9c4a-4f06-b761-65e19d370ce7,93139b6e-d6ab-4cfc-a560-ead95b2807ce,c4941956-7595-4203-bf69-cf871b878889,security_alert,Security Alert,security alert notification for Ananya Thomas,"{""deep_link"":""/app/notifications/193"",""severity"":""critical""}",2025-12-14T04:50:14+05:30,2025-12-14T03:40:14+05:30
4aec9004-9c24-4d85-8a7c-7a92519cd111,b0719f78-c788-403c-9013-f4f827502a79,af90f14c-d662-4864-9a31-bc9dc86b7787,billing_alert,Billing Alert,billing alert notification for Neha Brown,"{""deep_link"":""/app/notifications/194"",""severity"":""critical""}",2025-08-22T11:07:37+05:30,2025-08-22T08:04:37+05:30
7759a21c-3093-4302-acf8-466c28f11547,decca5cb-c2d2-4c2e-9252-f857f45c845c,5d63d392-435d-4233-9f4f-8a55357c0e69,billing_alert,Billing Alert,billing alert notification for Aditya Rao,"{""deep_link"":""/app/notifications/195"",""severity"":""warning""}",2025-08-13T10:24:55+05:30,2025-08-13T09:11:55+05:30
a3b310bb-1d01-4f54-8add-dfe8964652e1,8937f55b-6a12-45b0-affc-4dec60d96131,994472c9-b83c-4e8b-8ea0-bbce7cdc81d8,failed_job,Failed Job,failed job notification for Noah Sharma,"{""deep_link"":""/app/notifications/196"",""severity"":""info""}",2025-09-24T12:07:19+05:30,2025-09-24T11:10:19+05:30
86178271-efd4-4a11-ba98-e58122593df2,04890ccd-db3b-48d9-885c-6a9ebda5e65d,1c23c646-e072-4aec-bc4f-d055becbe6e5,task_assigned,Task Assigned,task assigned notification for Priya Green,"{""deep_link"":""/app/notifications/197"",""severity"":""warning""}",2025-12-05T06:31:37+05:30,2025-12-05T06:24:37+05:30
e87153df-0be1-435c-bf0d-8ffc55fc73a1,4d2337fa-6cf1-43f7-85af-7daae29a4248,451824be-c1ad-4a6a-bd3a-5501b9811080,billing_alert,Billing Alert,billing alert notification for Arjun Johnson,"{""deep_link"":""/app/notifications/198"",""severity"":""warning""}",2025-12-08T08:08:26+05:30,2025-12-08T04:42:26+05:30
e47bc17f-cb4f-422b-92f7-a85b8d20f967,7e09049a-1285-4b27-98ab-bf99a986e57a,9aed0844-e58e-497e-9c86-a5f1bf45e0ff,mention,Mention,mention notification for Mateo Lee,"{""deep_link"":""/app/notifications/199"",""severity"":""critical""}",,2025-10-30T09:39:49+05:30
5ee27052-e2a4-4ea7-bd44-b878ae07a650,3c668999-9c55-49f3-9117-b3c7132d559b,0dad4fcd-9689-494f-8301-502d12490f09,task_assigned,Task Assigned,task assigned notification for Amir Lee,"{""deep_link"":""/app/notifications/200"",""severity"":""info""}",2026-04-26T09:40:04+05:30,2026-04-26T09:32:04+05:30
8cbb2a02-a79c-442f-9949-743704ae4e9d,4b036412-c746-4641-883d-adee602155d5,30cdfb55-7c76-4b1d-8d7c-ac97ba8df306,security_alert,Security Alert,security alert notification for Amir Thomas,"{""deep_link"":""/app/notifications/201"",""severity"":""warning""}",,2026-05-18T09:21:44+05:30
27229fdc-8a81-46f4-a4ab-6013c17bc03f,5e469d50-7d54-4f22-9478-36d3d6ec70a1,2a290f0e-956f-4966-a33a-f294a949d23f,failed_job,Failed Job,failed job notification for Ishaan Johnson,"{""deep_link"":""/app/notifications/202"",""severity"":""warning""}",2025-06-30T10:36:42+05:30,2025-06-30T10:09:42+05:30
62ff88ec-565c-4697-b400-0d3ebbace18f,2a2560f6-55a4-43d4-a6e4-a6b613c388a4,61b556ab-3e2e-40a5-be57-7ef3362415d0,failed_job,Failed Job,failed job notification for Liam Rao,"{""deep_link"":""/app/notifications/203"",""severity"":""warning""}",2025-07-24T11:35:56+05:30,2025-07-24T11:16:56+05:30
9af1c69e-a9b4-4c47-a0f2-045825ed3705,53377e57-7be4-4165-8000-ebb24ff71af9,5e7fe8e4-39f1-4b71-8e53-34104c1eb3c4,report_ready,Report Ready,report ready notification for Nora Walker,"{""deep_link"":""/app/notifications/204"",""severity"":""warning""}",,2026-01-01T10:30:34+05:30
68fec6d1-50da-4965-9df2-4163ba45468e,071aff12-1c0f-4ba3-87b0-132098c197fc,da3bdbd1-f437-49b2-a2db-2407e809c92c,task_assigned,Task Assigned,task assigned notification for Ethan Nair,"{""deep_link"":""/app/notifications/205"",""severity"":""info""}",,2025-07-01T05:34:06+05:30
68209bbe-a745-494d-993c-92d9617115a1,fe8a197a-6e3c-4bdb-aabb-df93158ee8c1,82794876-0a9f-411c-966f-aa9aebae16d0,billing_alert,Billing Alert,billing alert notification for Liam Kim,"{""deep_link"":""/app/notifications/206"",""severity"":""critical""}",,2026-02-11T12:42:53+05:30
e531bcd2-4568-4aed-a615-1a8b8840b6a7,84c515b3-0581-4c60-ac42-c01d5db0c2a7,ca755a24-5ba0-4afc-b805-bda00b3e1235,report_ready,Report Ready,report ready notification for Nikhil Sharma,"{""deep_link"":""/app/notifications/207"",""severity"":""critical""}",2025-08-18T05:45:33+05:30,2025-08-18T02:37:33+05:30
bb719702-5907-43dd-a333-0f4d57bd975c,44397d28-5e47-4e40-9ffb-614624c8c899,b2eb2677-7fda-4859-bd3d-dabaf3850af5,security_alert,Security Alert,security alert notification for Ishaan Davis,"{""deep_link"":""/app/notifications/208"",""severity"":""critical""}",,2026-05-19T04:43:21+05:30
46a27b74-d0f3-4d96-8267-9f93f202519a,0f211c6c-59d8-4ecd-886c-f09bedab0b9d,2808e2f7-c06a-4aaa-842d-39318fe14704,security_alert,Security Alert,security alert notification for Aditya Johnson,"{""deep_link"":""/app/notifications/209"",""severity"":""critical""}",2026-03-19T11:29:00+05:30,2026-03-19T08:25:00+05:30
4964f15d-b371-499f-8012-855e663dc7a0,bc317071-bb75-4cd1-bcd4-a08e6ea47ff6,ce6460e8-8790-47e5-a6e2-c0357c1f5c1c,mention,Mention,mention notification for Arjun Brown,"{""deep_link"":""/app/notifications/210"",""severity"":""critical""}",,2026-05-09T07:37:45+05:30
d1aab640-6394-42b5-a4ea-0329a27f56ff,444b6ad3-35a1-462b-b6ab-6c091ab6b310,be279ef8-7758-42aa-a1b1-e9dac70cce52,security_alert,Security Alert,security alert notification for Mason Chen,"{""deep_link"":""/app/notifications/211"",""severity"":""warning""}",2026-03-15T12:15:47+05:30,2026-03-15T09:16:47+05:30
0e084f58-91f3-4f0d-a8b2-f1b7b3c5465c,9db85a9e-47c9-4ff5-812b-1ac2fe9e1985,bccb3598-4234-42fe-bb20-4b1153cc7eeb,failed_job,Failed Job,failed job notification for Maya Chen,"{""deep_link"":""/app/notifications/212"",""severity"":""info""}",2025-12-25T18:45:02+05:30,2025-12-25T17:57:02+05:30
d6f71715-5155-4639-8023-5fa8f3388c02,c2d2c28c-b04a-46dd-b10d-95fb19349a38,1e186a4e-b7da-4760-a183-01f7a60ca089,security_alert,Security Alert,security alert notification for Mateo Patel,"{""deep_link"":""/app/notifications/213"",""severity"":""warning""}",2025-11-29T05:07:16+05:30,2025-11-29T05:00:16+05:30
0d5ddec2-d513-43ee-bc4b-72a589864a42,782e9647-db23-4610-b284-b74890abd17b,21c31744-0d51-45b3-9f4c-8247cddd74d7,task_assigned,Task Assigned,task assigned notification for Fatima Iyer,"{""deep_link"":""/app/notifications/214"",""severity"":""info""}",2025-07-01T20:46:30+05:30,2025-07-01T20:21:30+05:30
085de2b6-8101-4c51-a7fb-94728beb5719,a8262af6-0432-4337-aa86-b11268acfcdf,3d0b7de6-5652-45b5-b700-f12c16eec56f,mention,Mention,mention notification for Ethan Walker,"{""deep_link"":""/app/notifications/215"",""severity"":""critical""}",,2026-06-08T14:58:24+05:30
8c7efd27-8274-4c4b-b474-dacce2f6384b,2986cbcc-80b4-4d5d-b085-935241bea409,62bff7fa-d9f7-4ef7-ad40-cf9aadf67d02,billing_alert,Billing Alert,billing alert notification for Amelia Smith,"{""deep_link"":""/app/notifications/216"",""severity"":""warning""}",2025-07-26T18:24:17+05:30,2025-07-26T15:13:17+05:30
74ad2b8f-27b2-4076-8799-cd0a5720e29f,a5445a1e-5e79-43d2-b175-4c27348b5b02,1a135573-058e-4035-83a5-311b64ae5a99,report_ready,Report Ready,report ready notification for Mateo Singh,"{""deep_link"":""/app/notifications/217"",""severity"":""warning""}",,2025-09-21T10:00:16+05:30
c5496150-5405-4922-aa8f-0ba6b3a75dfc,6b61308f-969a-423a-87d2-712546f27b10,3881d081-4bca-4ea4-aa26-64f5ddd70c26,failed_job,Failed Job,failed job notification for Liam Patel,"{""deep_link"":""/app/notifications/218"",""severity"":""warning""}",2025-08-28T23:00:29+05:30,2025-08-28T21:35:29+05:30
fb665728-bcd1-4ca9-8c86-037166a59370,4e959bdf-0dec-486d-b9a7-93c4e0479de3,f2189fc2-e274-4161-810a-c9a81d905558,mention,Mention,mention notification for Harper Sharma,"{""deep_link"":""/app/notifications/219"",""severity"":""critical""}",2025-06-26T09:36:46+05:30,2025-06-26T07:53:46+05:30
2c90e24e-29d4-40f2-9dbc-4a83e455127e,3c9a04e4-0e0b-4ef8-b673-9aee2790f59a,03b06f5b-79bd-4add-aa76-3f99b0019917,task_assigned,Task Assigned,task assigned notification for Nora King,"{""deep_link"":""/app/notifications/220"",""severity"":""info""}",2025-06-25T11:04:50+05:30,2025-06-25T08:35:50+05:30
d27dc5af-903b-48d9-ab43-dc5b9e7e172c,1f384408-048a-4a70-986b-a0a9e0928fdf,5841729e-7c73-468b-800e-bd2011dfb83c,billing_alert,Billing Alert,billing alert notification for Sofia Garcia,"{""deep_link"":""/app/notifications/221"",""severity"":""info""}",2025-12-29T08:28:15+05:30,2025-12-29T05:27:15+05:30
511b0a50-dff8-47aa-b400-9bd1a46b924f,6c97ff86-6bbd-419f-92cb-3cebec8cad11,5f3b5630-9b2c-4e14-a954-8d231157672e,billing_alert,Billing Alert,billing alert notification for Ava Scott,"{""deep_link"":""/app/notifications/222"",""severity"":""warning""}",2025-12-29T16:15:34+05:30,2025-12-29T12:23:34+05:30
9d693326-f0df-4907-b02f-11f47c567e7f,7c04a8fd-dd67-424b-ae9a-b431c015c902,a51f03f5-d36a-4ee9-9c7d-673a7d5712d5,report_ready,Report Ready,report ready notification for Harper Gupta,"{""deep_link"":""/app/notifications/223"",""severity"":""warning""}",2025-08-08T14:00:26+05:30,2025-08-08T13:15:26+05:30
934a617f-4a85-4891-8ed1-8b02b532a9bc,8a0fe71a-c43e-42a0-b915-f3d1956146ae,4cde2b08-f1a7-4f81-9b95-9e0a1915c383,task_assigned,Task Assigned,task assigned notification for Lucas Nair,"{""deep_link"":""/app/notifications/224"",""severity"":""critical""}",,2026-03-21T05:37:34+05:30
935e52bb-84f0-4c38-8c33-9ac9398f9c8b,529d5d38-14d4-492c-92cb-317340f62443,170937fb-0664-45ec-a165-a6301b4b766c,task_assigned,Task Assigned,task assigned notification for Rohan Brown,"{""deep_link"":""/app/notifications/225"",""severity"":""critical""}",,2025-12-11T11:16:06+05:30
45ccf807-bbdd-4a85-b3f4-51eb16bfd4c4,8f3b555c-f57e-4225-bff7-1e752f2eb650,da14c194-281f-450c-aff6-3f5caa330168,report_ready,Report Ready,report ready notification for Emma Gupta,"{""deep_link"":""/app/notifications/226"",""severity"":""critical""}",2025-07-04T03:34:41+05:30,2025-07-04T03:31:41+05:30
3900c331-411c-4da4-99e5-4950b2054547,7c470ce1-fa65-40d1-a0c2-6455d920baff,0a4aafcd-4a82-4a1f-8f3a-6089c661b213,failed_job,Failed Job,failed job notification for Mia Rodriguez,"{""deep_link"":""/app/notifications/227"",""severity"":""critical""}",2025-12-28T14:12:25+05:30,2025-12-28T11:10:25+05:30
12d69ff8-8fe3-4c7c-a86d-25cd8003ab97,aab98a4c-a641-4fef-9fea-94fc2df216be,58ce4bb3-06ad-424c-b8d0-065aad1e1525,failed_job,Failed Job,failed job notification for Kavya Rodriguez,"{""deep_link"":""/app/notifications/228"",""severity"":""critical""}",,2025-09-19T11:37:14+05:30
a73f368c-938d-49e2-a81e-741b030d97e9,17d25aa4-e0a5-4c60-b9a4-6a9f23842581,c974eb79-dad4-4d54-b23e-bb1067878f63,failed_job,Failed Job,failed job notification for Meera Thomas,"{""deep_link"":""/app/notifications/229"",""severity"":""critical""}",2025-07-05T07:11:33+05:30,2025-07-05T04:09:33+05:30
3fcef293-a406-4ded-b378-2f7c5f816f27,42573e71-eb67-487c-9d75-250bcf908c92,a2f7bd31-d2d3-4390-83c1-ef59207a4af2,security_alert,Security Alert,security alert notification for Diya Mehta,"{""deep_link"":""/app/notifications/230"",""severity"":""info""}",,2026-02-24T12:12:04+05:30
813dca96-b3d8-4eff-a0a7-8949d6007831,737cfac2-e8a0-4b00-84b8-f98e873308c1,2624eb21-2e4d-4b5f-9dd5-c55d1f96b071,security_alert,Security Alert,security alert notification for Zara Brown,"{""deep_link"":""/app/notifications/231"",""severity"":""warning""}",2025-07-27T11:15:08+05:30,2025-07-27T08:00:08+05:30
f0e0a60d-5cac-4127-9336-13b984825f0f,fbaa47f5-688d-4c18-a036-407ad374d610,91f3a5d6-0428-44fa-bb5d-3c801387b3e2,billing_alert,Billing Alert,billing alert notification for Kabir Kim,"{""deep_link"":""/app/notifications/232"",""severity"":""critical""}",2026-04-16T11:38:59+05:30,2026-04-16T07:41:59+05:30
50aabd37-0e4b-4c1a-be7f-330c9ac89da6,41143343-97ee-44f7-95c2-14cd3dc80d2a,c1cb14cd-e7a7-4e46-8ba9-b63728a7cb70,security_alert,Security Alert,security alert notification for Harper Mehta,"{""deep_link"":""/app/notifications/233"",""severity"":""critical""}",,2025-08-26T09:04:13+05:30
bc74bf89-e771-467f-9b9d-75fc1cd25c3c,450bc88a-d76b-42b8-87b7-99b0fd4adb6c,b9af8349-091c-4564-bf82-d83a80e15d60,billing_alert,Billing Alert,billing alert notification for Amir Thomas,"{""deep_link"":""/app/notifications/234"",""severity"":""critical""}",,2026-03-23T01:21:50+05:30
01ccaff1-a262-47e3-aced-34c4dfcd7c1e,a098b69f-07d8-474e-af53-ffb936c3f936,4c74d2e3-0846-476c-a520-4f4d43185804,billing_alert,Billing Alert,billing alert notification for Fatima Wright,"{""deep_link"":""/app/notifications/235"",""severity"":""info""}",2026-01-05T06:48:09+05:30,2026-01-05T04:26:09+05:30
1cdfda74-6757-41da-9590-22797deb1fcc,5164cf49-0a8e-4615-a2cc-8eea5e15af6c,06475bb1-f6cc-482d-9e29-53487695adad,billing_alert,Billing Alert,billing alert notification for Riya Brown,"{""deep_link"":""/app/notifications/236"",""severity"":""critical""}",,2026-01-02T17:21:00+05:30
15860833-f7b3-46b5-bf30-28689470fb9e,d4fe584b-6faa-4dbe-9b88-ade4276300fe,c3198500-f0fd-4ab3-b393-382047519e8a,mention,Mention,mention notification for Kabir Rao,"{""deep_link"":""/app/notifications/237"",""severity"":""info""}",,2026-03-04T02:37:12+05:30
c60bd147-5166-445e-8831-bebeef01db65,49fbdaa7-a045-4436-8d97-c12481123033,7a41a1dd-9703-4c78-820e-c146c5eed998,failed_job,Failed Job,failed job notification for Maya Iyer,"{""deep_link"":""/app/notifications/238"",""severity"":""warning""}",2026-03-04T14:48:33+05:30,2026-03-04T12:08:33+05:30
7ab19528-510e-43f1-b45d-0276f8e8bb8c,04f70749-ba35-4f8b-ac89-1e0e6b5098c3,72f5cc9b-670f-4653-80b6-fb463a710810,billing_alert,Billing Alert,billing alert notification for Charlotte Davis,"{""deep_link"":""/app/notifications/239"",""severity"":""info""}",2025-06-24T19:23:01+05:30,2025-06-24T17:11:01+05:30
e2b1c9c2-b4e3-4723-a72d-edb3a7258bfe,515ad015-b137-4c7a-a1ee-73eb4607be4f,99fc2deb-fcd9-4d8e-b91f-e068a1e4a333,failed_job,Failed Job,failed job notification for Daniel Reddy,"{""deep_link"":""/app/notifications/240"",""severity"":""info""}",2025-08-19T05:43:17+05:30,2025-08-19T04:24:17+05:30
84b0552c-eab8-48c8-852d-4b3784f6dcdf,947ae4d4-21f9-4204-a1ac-0ffaf69cb507,449d52d4-d1c9-447e-96bf-10f6e339fe5b,task_assigned,Task Assigned,task assigned notification for Harper Lee,"{""deep_link"":""/app/notifications/241"",""severity"":""critical""}",,2025-11-08T04:37:08+05:30
048f9282-553c-49fa-a610-acf5674ae4d4,877bb4ab-b31e-4090-9014-dd5e0168db2e,b85e7f7d-1692-4e64-a30b-6345ba6dddc4,failed_job,Failed Job,failed job notification for Mason Sharma,"{""deep_link"":""/app/notifications/242"",""severity"":""warning""}",2026-03-29T13:40:51+05:30,2026-03-29T12:21:51+05:30
8342d316-8bf1-4d24-817e-1c95d544a25a,a2d78162-daa1-4112-9636-04655de4d550,dc9413cc-ff9f-4419-8ff1-b07e82f19bf5,mention,Mention,mention notification for Charlotte Garcia,"{""deep_link"":""/app/notifications/243"",""severity"":""info""}",2025-08-11T05:18:15+05:30,2025-08-11T02:24:15+05:30
d3be79b2-1d35-4b5c-91dd-27f557f70a77,5ac60b01-b375-4ef3-8b57-f948154b1d44,bd814ab9-03c9-4f92-8b94-7ae19b101ea3,security_alert,Security Alert,security alert notification for Olivia Rao,"{""deep_link"":""/app/notifications/244"",""severity"":""critical""}",2025-09-29T10:39:19+05:30,2025-09-29T08:18:19+05:30
fe0e2bc5-d6c9-4bbb-b8e0-a88d680dcb9a,46bcb550-60dd-4eeb-b6ff-1323677efcb1,f3b6664e-1a3e-428e-a3e0-20b40211395c,failed_job,Failed Job,failed job notification for Priya Lee,"{""deep_link"":""/app/notifications/245"",""severity"":""info""}",2026-02-28T16:45:39+05:30,2026-02-28T13:47:39+05:30
bddc362f-66d5-4719-8460-fe640a83c1a0,13f4919c-960a-4f55-956f-6cbc06f43f9b,3bf71669-771f-4d9e-b71f-26c13b8044d5,security_alert,Security Alert,security alert notification for Ishaan Green,"{""deep_link"":""/app/notifications/246"",""severity"":""critical""}",2026-04-20T06:17:24+05:30,2026-04-20T02:29:24+05:30
36ac7f3b-f234-4d73-88b6-75b233b89e03,0d5147b7-b6e6-44d7-ab35-31b044791185,54db3296-f1c8-4fbe-893b-3b9cf66f4558,billing_alert,Billing Alert,billing alert notification for Mason Iyer,"{""deep_link"":""/app/notifications/247"",""severity"":""critical""}",2026-02-24T23:43:09+05:30,2026-02-24T23:15:09+05:30
ae4bdabf-944c-4738-82b1-3266d62c6304,b211fb33-90ec-4e89-9b42-0262afff5dec,1bbe7ed0-318e-47d3-ab4f-d111bbba1a7c,security_alert,Security Alert,security alert notification for Mason Lee,"{""deep_link"":""/app/notifications/248"",""severity"":""info""}",,2025-09-22T03:24:35+05:30
c2bdefc3-53ff-4ace-b159-f652baac38a1,c28fe140-c19a-43fa-bac4-49238a3a5875,3a6e6b6e-0191-4448-a294-feb039775fd5,billing_alert,Billing Alert,billing alert notification for Aarav Davis,"{""deep_link"":""/app/notifications/249"",""severity"":""warning""}",2026-05-18T07:57:35+05:30,2026-05-18T05:29:35+05:30
a043749e-5cba-4781-8878-1ed8494bf52f,f84ca501-94a0-42e9-9f84-e049e4289e11,84cd4ece-d19f-471e-8aea-c825adf9f140,billing_alert,Billing Alert,billing alert notification for Aditya Sharma,"{""deep_link"":""/app/notifications/250"",""severity"":""info""}",2025-07-09T13:46:35+05:30,2025-07-09T11:30:35+05:30
b122115d-6d9d-4c20-ad2f-39f11063e6a8,f996aab2-db9b-4085-9852-a4ec43a14766,ea094b03-3016-49a7-a750-7c9f2162a6da,billing_alert,Billing Alert,billing alert notification for Meera Wilson,"{""deep_link"":""/app/notifications/251"",""severity"":""info""}",2025-12-31T05:32:37+05:30,2025-12-31T03:04:37+05:30
eca1d309-4b9d-41ab-839b-1474c22eaaf1,7fa0b632-8e9d-49ee-bdc3-51451c1bcb83,e7e53242-79a0-4cf3-957c-320dcb737713,security_alert,Security Alert,security alert notification for Kabir Davis,"{""deep_link"":""/app/notifications/252"",""severity"":""critical""}",,2026-02-27T06:13:23+05:30
db6c372f-b075-4bea-8c66-fbefe3c56d36,dcd57323-a28a-40d3-9021-fe95f379cb38,19b07521-2655-4578-9510-2bc4d13a291f,failed_job,Failed Job,failed job notification for Mia Scott,"{""deep_link"":""/app/notifications/253"",""severity"":""critical""}",,2026-02-01T07:51:58+05:30
5fe1a292-877c-46fc-8b79-0aa1262b236e,ab46a5ea-578b-44df-9c79-bba638ab7ac6,9e9fc53e-a4a1-4e39-8f37-37c502ff57b8,billing_alert,Billing Alert,billing alert notification for Nikhil Davis,"{""deep_link"":""/app/notifications/254"",""severity"":""critical""}",2025-09-01T17:10:23+05:30,2025-09-01T14:15:23+05:30
79a3f4af-3e59-4db1-83f9-0518c835de18,1688453f-1577-4664-8251-f01c8ac51397,40c4084d-15a0-4e32-be93-6113f6c0949c,security_alert,Security Alert,security alert notification for Priya King,"{""deep_link"":""/app/notifications/255"",""severity"":""critical""}",2025-10-25T08:19:01+05:30,2025-10-25T06:00:01+05:30
2747b9ca-d483-4a0d-b59e-5fc134b4e950,f5c5855d-2a75-46fb-b8a6-f486dd5ca44b,55f10859-140d-45bc-bd83-065a71ce86b8,mention,Mention,mention notification for Fatima Walker,"{""deep_link"":""/app/notifications/256"",""severity"":""warning""}",2026-03-06T05:18:44+05:30,2026-03-06T03:40:44+05:30
0d5f1f4c-987d-4d7f-9aee-9317c72f748f,998e4735-de1f-4265-abc9-9de44e43e192,62102b0f-3e81-4cab-b5bc-c7d67e48b4d2,task_assigned,Task Assigned,task assigned notification for Aarav Rao,"{""deep_link"":""/app/notifications/257"",""severity"":""info""}",,2026-04-05T10:59:47+05:30
f60b3902-aac2-4818-a30b-c541dc59a272,8395bf8e-4b91-4c37-86e6-27a7a1f4631f,09263aa0-5435-414b-ba2f-4e2c2130fc36,billing_alert,Billing Alert,billing alert notification for Kabir King,"{""deep_link"":""/app/notifications/258"",""severity"":""critical""}",2025-06-30T05:11:43+05:30,2025-06-30T03:58:43+05:30
41992391-9084-407e-9ecd-d94370be6bfc,2e090bb0-226f-4dc3-b58b-8364bd36b94c,90833b31-bc71-4091-8ba7-d0ddd2c53f71,task_assigned,Task Assigned,task assigned notification for Nikhil Johnson,"{""deep_link"":""/app/notifications/259"",""severity"":""info""}",,2026-05-21T15:24:24+05:30
827671b8-e938-44ae-881a-c84b332d501c,4de46a69-ccd9-4b51-8987-5ced34f654ab,93411682-15ce-4d78-8929-d000f35b3668,security_alert,Security Alert,security alert notification for Zara Iyer,"{""deep_link"":""/app/notifications/260"",""severity"":""info""}",,2025-10-11T07:18:28+05:30
b2a1981f-fe00-4aa2-993f-6929da8c1858,ac43f765-11e3-4e23-92f0-614898ce79ba,b3decf49-ffa0-4d23-ae04-dd37af123d95,task_assigned,Task Assigned,task assigned notification for Priya Wilson,"{""deep_link"":""/app/notifications/261"",""severity"":""info""}",,2026-03-29T02:11:36+05:30
74aef590-fcc0-45d6-ab1b-4f604b48f852,232ffac5-2120-49ee-9aac-e055b9a1fdcd,87d69a96-c535-460d-9f52-5dad8c95d875,mention,Mention,mention notification for Sofia King,"{""deep_link"":""/app/notifications/262"",""severity"":""info""}",2025-11-25T13:42:57+05:30,2025-11-25T11:52:57+05:30
b7afe407-1d08-4429-8ca0-3fae8051e422,067311aa-858f-4b2d-a847-e11a77a58202,c5218d88-713f-4758-9cb7-9f1303d34156,failed_job,Failed Job,failed job notification for Sofia Nguyen,"{""deep_link"":""/app/notifications/263"",""severity"":""critical""}",,2026-04-18T09:12:00+05:30
29f6c755-3355-401d-b6e8-07f98d5a81de,54f793f7-ad69-4365-81dc-7b9e6b0ec9f3,c1246fe4-898e-4836-a6dc-3ef0d18e9567,billing_alert,Billing Alert,billing alert notification for Leila Allen,"{""deep_link"":""/app/notifications/264"",""severity"":""critical""}",,2025-11-22T11:55:23+05:30
416c68c2-2b2c-49f9-b49b-9f193ba54a44,35ab8bd8-2be7-4984-b9af-dcbcf133b6ae,876d2f11-d60c-4166-a9a2-ecc2dd8c5a26,failed_job,Failed Job,failed job notification for Hana Brown,"{""deep_link"":""/app/notifications/265"",""severity"":""warning""}",2026-03-05T06:52:21+05:30,2026-03-05T03:50:21+05:30
b385884c-10cc-435e-9260-53ace752a1b8,cea927db-247c-4d66-ae71-8d962e778352,d4241f82-2916-45f2-988c-aa1e5644d931,security_alert,Security Alert,security alert notification for Diya Nguyen,"{""deep_link"":""/app/notifications/266"",""severity"":""warning""}",2025-09-11T05:54:07+05:30,2025-09-11T04:52:07+05:30
9ed6e75a-bcc3-4981-8454-9c1af297e8e4,d7643306-7f4f-4744-89ce-09700de5ccec,1c2a876e-5b50-4a67-ab92-1ba95b159bee,mention,Mention,mention notification for Amir Brown,"{""deep_link"":""/app/notifications/267"",""severity"":""critical""}",2026-05-26T21:04:09+05:30,2026-05-26T19:06:09+05:30
f3d788d3-f68f-43c5-abb2-9cb7ba4903f7,8b417b3c-8e72-485d-814b-28ac77b4a849,f7ba2368-5740-4aa5-a63d-5bc5f6253d5c,report_ready,Report Ready,report ready notification for Aditya Kim,"{""deep_link"":""/app/notifications/268"",""severity"":""warning""}",2025-07-18T10:14:43+05:30,2025-07-18T06:44:43+05:30
8802be41-2214-4a61-93bc-0f8610eb61d7,aa222aeb-533c-48df-8280-4c5d48772173,ce1fc08b-c4ee-4d74-9162-797a5a8d717e,mention,Mention,mention notification for Diya Scott,"{""deep_link"":""/app/notifications/269"",""severity"":""critical""}",2025-07-04T18:19:20+05:30,2025-07-04T14:49:20+05:30
726736d3-cfca-4bb7-911a-ecc181fd1a24,940630ea-21b7-4ab2-8105-02b3e2a5f42a,ab0beb61-c7f6-4bc7-9535-d23c874da836,report_ready,Report Ready,report ready notification for Ananya Smith,"{""deep_link"":""/app/notifications/270"",""severity"":""info""}",,2026-04-03T08:42:36+05:30
0f42712f-7c2d-45b4-bc54-3c4455ace621,43efe88f-6efc-4478-bcbe-b3173c9a2c0c,a960fa4d-18e3-43d3-a290-b73e96ea12fe,failed_job,Failed Job,failed job notification for Arjun Johnson,"{""deep_link"":""/app/notifications/271"",""severity"":""warning""}",,2026-05-15T12:39:46+05:30
2a217336-1b7e-420b-9bb1-c179927d4e24,b3818f54-b231-4d36-8558-553cfa68b9d1,0adc45da-5613-430b-809d-eb52601233d3,billing_alert,Billing Alert,billing alert notification for Noah Wright,"{""deep_link"":""/app/notifications/272"",""severity"":""warning""}",,2025-10-20T08:11:26+05:30
e57d2151-3f31-4488-b753-c2b2249a6e5d,515201e2-53d6-452a-b3b3-77055a5b8c22,49ca3a3e-4564-4d73-8729-8a92b5468b9d,report_ready,Report Ready,report ready notification for Emma Iyer,"{""deep_link"":""/app/notifications/273"",""severity"":""critical""}",2026-04-21T07:18:32+05:30,2026-04-21T04:04:32+05:30
06cdb8b4-2d80-490b-a78f-c759c86c60a4,a38987b1-c0b4-4b63-a2ab-1886a1c312cb,1f498fe6-378d-4cbe-b9b2-79d2023ad00e,security_alert,Security Alert,security alert notification for Owen Nguyen,"{""deep_link"":""/app/notifications/274"",""severity"":""warning""}",,2025-08-18T10:35:57+05:30
